start_ms,end_ms,duration_ms,start_time,end_time
1772280893000,1772281313000,420000,2026-02-28 12:14:53,2026-02-28 12:21:53
1772281317000,1772282427000,1110000,2026-02-28 12:21:57,2026-02-28 12:40:27
1772282430000,1772282775000,345000,2026-02-28 12:40:30,2026-02-28 12:46:15
1772282778000,1772284057000,1279000,2026-02-28 12:46:18,2026-02-28 13:07:37
1772284071000,1772284392000,321000,2026-02-28 13:07:51,2026-02-28 13:13:12
1772284398000,1772284436000,38000,2026-02-28 13:13:18,2026-02-28 13:13:56
1772284674000,1772284960000,286000,2026-02-28 13:17:54,2026-02-28 13:22:40
1772284964000,1772284968000,4000,2026-02-28 13:22:44,2026-02-28 13:22:48
1772284973000,1772284977000,4000,2026-02-28 13:22:53,2026-02-28 13:22:57
1772284983000,1772285271000,288000,2026-02-28 13:23:03,2026-02-28 13:27:51
1772285274000,1772286993000,1719000,2026-02-28 13:27:54,2026-02-28 13:56:33
1772286998000,1772287024000,26000,2026-02-28 13:56:38,2026-02-28 13:57:04
1772287028000,1772287079000,51000,2026-02-28 13:57:08,2026-02-28 13:57:59
1772287082000,1772287129000,47000,2026-02-28 13:58:02,2026-02-28 13:58:49
1772287133000,1772287214000,81000,2026-02-28 13:58:53,2026-02-28 14:00:14
1772287218000,1772287269000,51000,2026-02-28 14:00:18,2026-02-28 14:01:09
1772287272000,1772287317000,45000,2026-02-28 14:01:12,2026-02-28 14:01:57
1772287324000,1772287366000,42000,2026-02-28 14:02:04,2026-02-28 14:02:46
1772287374000,1772287375000,1000,2026-02-28 14:02:54,2026-02-28 14:02:55
1772287378000,1772287379000,1000,2026-02-28 14:02:58,2026-02-28 14:02:59
1772287383000,1772287416000,33000,2026-02-28 14:03:03,2026-02-28 14:03:36
1772287418000,1772287625000,207000,2026-02-28 14:03:38,2026-02-28 14:07:05
1772287630000,1772287759000,129000,2026-02-28 14:07:10,2026-02-28 14:09:19
1772287763000,1772288063000,300000,2026-02-28 14:09:23,2026-02-28 14:14:23
1772288069000,1772288432000,363000,2026-02-28 14:14:29,2026-02-28 14:20:32
1772288710000,1772289449000,739000,2026-02-28 14:25:10,2026-02-28 14:37:29
1772289454000,1772289456000,2000,2026-02-28 14:37:34,2026-02-28 14:37:36
1772289623000,1772289976000,353000,2026-02-28 14:40:23,2026-02-28 14:46:16
1772289979000,1772289985000,6000,2026-02-28 14:46:19,2026-02-28 14:46:25
1772289988000,1772289989000,1000,2026-02-28 14:46:28,2026-02-28 14:46:29
1772289994000,1772289994000,0,2026-02-28 14:46:34,2026-02-28 14:46:34
1772289999000,1772290004000,5000,2026-02-28 14:46:39,2026-02-28 14:46:44
1772290009000,1772290009000,0,2026-02-28 14:46:49,2026-02-28 14:46:49
1772290014000,1772290014000,0,2026-02-28 14:46:54,2026-02-28 14:46:54
1772290019000,1772290054000,35000,2026-02-28 14:46:59,2026-02-28 14:47:34
1772290059000,1772290081000,22000,2026-02-28 14:47:39,2026-02-28 14:48:01
1772290084000,1772290105000,21000,2026-02-28 14:48:04,2026-02-28 14:48:25
1772290109000,1772290633000,524000,2026-02-28 14:48:29,2026-02-28 14:57:13
1772290636000,1772291070000,434000,2026-02-28 14:57:16,2026-02-28 15:04:30
1772291074000,1772291231000,157000,2026-02-28 15:04:34,2026-02-28 15:07:11
1772291235000,1772291380000,145000,2026-02-28 15:07:15,2026-02-28 15:09:40
1772291383000,1772291806000,423000,2026-02-28 15:09:43,2026-02-28 15:16:46
1772291809000,1772292252000,443000,2026-02-28 15:16:49,2026-02-28 15:24:12
1772292255000,1772292353000,98000,2026-02-28 15:24:15,2026-02-28 15:25:53
1772292357000,1772292703000,346000,2026-02-28 15:25:57,2026-02-28 15:31:43
1772292706000,1772292854000,148000,2026-02-28 15:31:46,2026-02-28 15:34:14
1772292857000,1772292991000,134000,2026-02-28 15:34:17,2026-02-28 15:36:31
1772292994000,1772293038000,44000,2026-02-28 15:36:34,2026-02-28 15:37:18
1772293041000,1772293370000,329000,2026-02-28 15:37:21,2026-02-28 15:42:50
1772293438000,1772293456000,18000,2026-02-28 15:43:58,2026-02-28 15:44:16
1772293489000,1772293635000,146000,2026-02-28 15:44:49,2026-02-28 15:47:15
1772293639000,1772293918000,279000,2026-02-28 15:47:19,2026-02-28 15:51:58
1772293937000,1772293977000,40000,2026-02-28 15:52:17,2026-02-28 15:52:57
1772294290000,1772295119000,829000,2026-02-28 15:58:10,2026-02-28 16:11:59
1772295129000,1772295261000,132000,2026-02-28 16:12:09,2026-02-28 16:14:21
