timestamp,energy_1,energy_2
1761224544011,57523373448,6672816416
1761224545011,57530662744,6680917956
1761224546010,57537959990,6689123632
1761224547011,57545251269,6697248960
1761224548010,57552483759,6705442460
1761224549010,57559716692,6713648380
1761224550010,57566972039,6721889119
1761224551011,57574228835,6730022518
1761224552010,57581470389,6738190080
1761224553011,57588736889,6746383916
1761224554011,57596030168,6754552469
1761224555010,57603305579,6762708481
1761224556011,57610612528,6770890324
1761224557011,57617886383,6779118414
1761224558011,57625159658,6787302256
1761224559011,57632483574,6795490446
1761224560011,57639778699,6803714050
1761224561010,57647052813,6811888875
1761224562011,57654379613,6820123038
1761224563010,57661671854,6828333413
1761224564011,57668925797,6836511091
1761224565011,57676227619,6844703981
1761224566011,57683515984,6852874029
1761224567011,57690802854,6861067347
1761224568011,57698101870,6869224914
1761224569010,57705364205,6877376394
1761224570010,57712638654,6885533458
1761224571011,57719970657,6893640354
1761224572011,57727255940,6901798394
1761224573011,57734531275,6909924531
1761224574010,57741792222,6918053139
1761224575011,57749082494,6926223309
1761224576011,57756330868,6934367389
1761224577011,57763577396,6942527794
1761224578011,57770862526,6950673552
1761224579010,57778159711,6958869585
1761224580011,57785453736,6967053946
1761224581011,57792717872,6975242884
1761224582011,57800035212,6983441572
1761224583011,57807282457,6991627932
1761224584011,57814588460,6999838216
1761224585011,57821911858,7008065528
1761224586011,57829170210,7016293709
1761224587010,57836527313,7024571159
1761224588011,57843767158,7032747860
1761224589010,57851126320,7040968260
1761224590011,57858468027,7049181230
1761224591011,57865763548,7057387364
1761224592011,57873108368,7065637563
1761224593011,57880463853,7073827752
1761224594011,57887782414,7082050288
1761224595011,57895140950,7090274091
1761224596011,57902381222,7098456636
1761224597011,57909714675,7106721009
1761224598011,57917050660,7114925968
1761224599009,57924316444,7123018995
1761224600011,57931633829,7131210359
1761224601010,57938883943,7139388158
1761224602010,57946345685,7147521557
1761224603011,57953705518,7155724701
1761224604011,57961026017,7163901905
1761224605011,57968304434,7172009518
1761224606010,57975642219,7180114995
1761224607011,57982964793,7188307122
1761224608011,57990255722,7196494992
1761224609011,57997619431,7204665346
1761224610011,58004963640,7212828803
1761224611011,58012282628,7220973463
1761224612011,58019594460,7229196701
1761224613011,58026873625,7237372776
1761224614011,58034182268,7245523874
1761224615011,58041667461,7253687713
1761224616011,58049002607,7261844472
1761224617011,58056325745,7270070365
1761224618010,58063624913,7278194014
1761224619011,58070908228,7286420151
1761224620011,58078249676,7294553733
1761224621011,58085560394,7302736553
1761224622011,58092829839,7310917999
1761224623011,58100160926,7319081273
1761224624010,58107431852,7327237056
1761224625010,58114718386,7335342441
1761224626010,58122024206,7343511529
1761224627011,58129336801,7351711956
1761224628011,58136656857,7359896057
1761224629010,58143956162,7368064794
1761224630011,58151276462,7376230677
1761224631010,58158572548,7384426451
1761224632010,58165886852,7392612825
1761224633010,58173215986,7400798056
1761224634011,58180517611,7408951427
1761224635011,58187813315,7417088046
1761224636011,58195091091,7425267249
1761224637011,58202387741,7433448269
1761224638012,58209660391,7441617631
1761224639010,58216908932,7449805424
1761224640010,58224191393,7458012626
1761224641011,58231463371,7466177716
1761224642011,58238755627,7474404219
1761224643011,58246062363,7482595049
1761224644011,58253338384,7490778647
1761224645010,58260611613,7498951992
1761224646011,58267850512,7507133026
1761224647011,58275130088,7515309575
1761224648011,58282354217,7523453761
1761224649011,58289656147,7531650572
1761224650010,58297007665,7539827579
1761224651011,58304280269,7548006340
1761224652011,58311609006,7556208171
1761224653011,58318890444,7564370377
1761224654010,58326126230,7572519507
1761224655011,58333416472,7580674191
1761224656011,58340697422,7588886473
1761224657011,58348050146,7597051792
1761224658010,58355336909,7605192500
1761224659010,58362595307,7613408887
1761224660011,58369845512,7621608429
1761224661011,58377165537,7629734016
1761224662010,58384482740,7637855529
1761224663011,58391790636,7646017354
1761224664010,58399064094,7654163264
1761224665011,58406333249,7662305269
1761224666011,58413621492,7670485357
1761224667011,58420917151,7678733649
1761224668011,58428189068,7686907771
1761224669011,58435540952,7695110167
1761224670011,58442785252,7703293612
1761224671011,58450083718,7711456200
1761224672011,58457374845,7719651409
1761224673011,58464621372,7727822541
1761224674011,58471882090,7735999196
1761224675010,58479178176,7744157405
1761224676010,58486456806,7752287477
1761224677011,58493761665,7760501469
1761224678010,58501071422,7768669443
1761224679010,58508360688,7776887325
1761224680011,58515659260,7785030932
1761224681011,58522913661,7793195610
1761224682011,58530246198,7801380428
1761224683011,58537499073,7809616117
1761224684011,58544813041,7817771060
1761224685011,58552128215,7825971533
1761224686010,58559420608,7834159144
1761224687011,58566721347,7842327346
1761224688011,58573983316,7850501713
1761224689011,58581271758,7858682503
1761224690011,58588546009,7866871151
1761224691010,58595821420,7875052903
1761224692011,58603130185,7883178475
1761224693011,58610378910,7891280854
1761224694011,58617660333,7899477436
1761224695011,58624978802,7907624781
1761224696010,58632231692,7915694585
1761224697011,58639524040,7923876001
1761224698011,58646919089,7932100093
1761224699010,58654161985,7940399301
1761224700010,58661509765,7948750355
1761224701010,58669018395,7957524575
1761224702010,58677019125,7966013119
1761224703010,58684495637,7974556623
1761224704010,58692127063,7983317980
1761224705010,58699451544,7992048317
1761224706010,58706840001,8000484511
1761224707010,58714409495,8008761763
1761224708010,58721830697,8017099726
1761224709009,58729240790,8025442068
1761224710010,58736635564,8033800812
1761224711010,58744057605,8042027010
1761224712010,58751535047,8050271213
1761224713010,58758823290,8058440407
1761224714010,58766252731,8066556976
1761224715010,58773950163,8074754505
1761224716010,58781770453,8083072831
1761224717010,58789187824,8091460947
1761224718010,58796604982,8099754280
1761224719010,58804718179,8107969370
1761224720010,58812637097,8116187497
1761224721010,58820267928,8124432798
1761224722010,58827911758,8132769067
1761224723010,58835676875,8141008754
1761224724010,58843696282,8149202849
1761224725011,58851817962,8157342549
1761224726010,58859942847,8165511378
1761224727011,58868087491,8173720731
1761224728010,58876204152,8181936935
1761224729009,58884358775,8190164247
1761224730012,58892516999,8198396686
1761224731010,58900627435,8206583686
1761224732010,58908810056,8214765987
1761224733010,58916988283,8222902636
1761224734010,58925147620,8231107991
1761224735011,58933286009,8239319557
1761224736010,58941389700,8247481000
1761224737010,58949489639,8255651827
1761224738011,58957595695,8263913988
1761224739009,58965745298,8272096564
1761224740010,58973942735,8280356818
1761224741011,58982085335,8288521099
1761224742010,58990196258,8296730635
1761224743010,58998312523,8304916613
1761224744010,59006438918,8313128988
1761224745010,59014566565,8321297190
1761224746010,59022718899,8329500532
1761224747011,59031046212,8337766980
1761224748010,59039323601,8346039944
1761224749009,59047467467,8354244629
1761224750010,59055620197,8362438983
1761224751011,59063756816,8370632835
1761224752010,59071917725,8378786298
1761224753011,59080121997,8386928134
1761224754010,59088247584,8395099404
1761224755010,59096314657,8403289517
1761224756010,59104480921,8411468674
1761224757010,59112636475,8419612571
1761224758011,59120806157,8427777920
1761224759010,59128946102,8436067424
1761224760011,59137075046,8444193987
1761224761011,59145214884,8452394979
1761224762011,59153328645,8460626456
1761224763011,59161443933,8468837549
1761224764010,59169590698,8477002212
1761224765010,59177665735,8485171940
1761224766010,59185738392,8493357521
1761224767010,59193889002,8501547726
1761224768010,59202480400,8510049300
1761224769010,59210687526,8518636838
1761224770010,59218499546,8527095278
1761224771009,59226121588,8535379960
1761224772010,59233672772,8543790674
1761224773010,59240990524,8551967939
1761224774010,59248810829,8560201538
1761224775010,59256942275,8568447174
1761224776010,59265087499,8576676531
1761224777010,59273282998,8584850455
1761224778010,59281629551,8593281828
1761224779009,59289779871,8601467455
1761224780010,59297952850,8609632331
1761224781010,59306131611,8617820796
1761224782010,59314348028,8626011992
1761224783010,59322475629,8634255325
1761224784009,59330616200,8642419728
1761224785010,59338813011,8650668432
1761224786010,59346986264,8658798749
1761224787011,59355123309,8666994233
1761224788010,59363293968,8675187458
1761224789010,59371355899,8683392585
1761224790010,59379542975,8691589534
1761224791010,59387709988,8699786650
1761224792010,59395831043,8707988618
1761224793010,59403964320,8716205662
1761224794011,59412015127,8724365762
1761224795010,59420130094,8732549253
1761224796010,59428293948,8740726412
1761224797010,59436453866,8748912665
1761224798011,59444616133,8757049726
1761224799010,59452730673,8765273315
1761224800010,59460925089,8773492814
1761224801010,59469064103,8781677190
1761224802011,59477194633,8789872033
1761224803010,59485487188,8798264299
