start_ms,end_ms,duration_ms,start_time,end_time
1761224582000,1761224598000,16000,2025-10-23 13:03:02,2025-10-23 13:03:18
1761224604000,1761224677000,73000,2025-10-23 13:03:24,2025-10-23 13:04:37
1761224684000,1761224765000,81000,2025-10-23 13:04:44,2025-10-23 13:06:05
1761224921000,1761225703000,782000,2025-10-23 13:08:41,2025-10-23 13:21:43
1761225716000,1761227245000,1529000,2025-10-23 13:21:56,2025-10-23 13:47:25
1761227257000,1761227488000,231000,2025-10-23 13:47:37,2025-10-23 13:51:28
1761227508000,1761227706000,198000,2025-10-23 13:51:48,2025-10-23 13:55:06
1761227715000,1761227743000,28000,2025-10-23 13:55:15,2025-10-23 13:55:43
1761227777000,1761228041000,264000,2025-10-23 13:56:17,2025-10-23 14:00:41
1761228083000,1761229050000,967000,2025-10-23 14:01:23,2025-10-23 14:17:30
1761229063000,1761229938000,875000,2025-10-23 14:17:43,2025-10-23 14:32:18
1761229943000,1761229978000,35000,2025-10-23 14:32:23,2025-10-23 14:32:58
1761230010000,1761230187000,177000,2025-10-23 14:33:30,2025-10-23 14:36:27
1761230213000,1761230404000,191000,2025-10-23 14:36:53,2025-10-23 14:40:04
1761230460000,1761230639000,179000,2025-10-23 14:41:00,2025-10-23 14:43:59
1761230696000,1761230796000,100000,2025-10-23 14:44:56,2025-10-23 14:46:36
1761230818000,1761231059000,241000,2025-10-23 14:46:58,2025-10-23 14:50:59
1761231083000,1761231084000,1000,2025-10-23 14:51:23,2025-10-23 14:51:24
1761231110000,1761231197000,87000,2025-10-23 14:51:50,2025-10-23 14:53:17
1761231204000,1761231305000,101000,2025-10-23 14:53:24,2025-10-23 14:55:05
1761231388000,1761231476000,88000,2025-10-23 14:56:28,2025-10-23 14:57:56
1761231493000,1761231498000,5000,2025-10-23 14:58:13,2025-10-23 14:58:18
1761231520000,1761231543000,23000,2025-10-23 14:58:40,2025-10-23 14:59:03
1761231612000,1761231794000,182000,2025-10-23 15:00:12,2025-10-23 15:03:14
1761231868000,1761232234000,366000,2025-10-23 15:04:28,2025-10-23 15:10:34
1761232244000,1761232249000,5000,2025-10-23 15:10:44,2025-10-23 15:10:49
1761232427000,1761232440000,13000,2025-10-23 15:13:47,2025-10-23 15:14:00
1761232448000,1761232456000,8000,2025-10-23 15:14:08,2025-10-23 15:14:16
1761232469000,1761232494000,25000,2025-10-23 15:14:29,2025-10-23 15:14:54
1761232500000,1761232584000,84000,2025-10-23 15:15:00,2025-10-23 15:16:24
1761232591000,1761232612000,21000,2025-10-23 15:16:31,2025-10-23 15:16:52
1761232631000,1761232632000,1000,2025-10-23 15:17:11,2025-10-23 15:17:12
1761232641000,1761232663000,22000,2025-10-23 15:17:21,2025-10-23 15:17:43
1761232672000,1761232697000,25000,2025-10-23 15:17:52,2025-10-23 15:18:17
1761232713000,1761232714000,1000,2025-10-23 15:18:33,2025-10-23 15:18:34
1761232724000,1761232888000,164000,2025-10-23 15:18:44,2025-10-23 15:21:28
1761232897000,1761232902000,5000,2025-10-23 15:21:37,2025-10-23 15:21:42
1761232918000,1761233150000,232000,2025-10-23 15:21:58,2025-10-23 15:25:50
1761233265000,1761233267000,2000,2025-10-23 15:27:45,2025-10-23 15:27:47
1761233300000,1761233325000,25000,2025-10-23 15:28:20,2025-10-23 15:28:45
1761233368000,1761233397000,29000,2025-10-23 15:29:28,2025-10-23 15:29:57
1761233408000,1761233437000,29000,2025-10-23 15:30:08,2025-10-23 15:30:37
1761233500000,1761233729000,229000,2025-10-23 15:31:40,2025-10-23 15:35:29
1761233756000,1761234021000,265000,2025-10-23 15:35:56,2025-10-23 15:40:21
1761234029000,1761234030000,1000,2025-10-23 15:40:29,2025-10-23 15:40:30
1761234033000,1761234143000,110000,2025-10-23 15:40:33,2025-10-23 15:42:23
1761234151000,1761234178000,27000,2025-10-23 15:42:31,2025-10-23 15:42:58
1761234192000,1761234326000,134000,2025-10-23 15:43:12,2025-10-23 15:45:26
