start_ms,end_ms,duration_ms,start_time,end_time
1761224580000,1761224697000,117000,2025-10-23 13:03:00,2025-10-23 13:04:57
1761224832000,1761224839000,7000,2025-10-23 13:07:12,2025-10-23 13:07:19
1761225054000,1761225549000,495000,2025-10-23 13:10:54,2025-10-23 13:19:09
1761225678000,1761225819000,141000,2025-10-23 13:21:18,2025-10-23 13:23:39
1761225925000,1761227529000,1604000,2025-10-23 13:25:25,2025-10-23 13:52:09
1761227771000,1761228483000,712000,2025-10-23 13:56:11,2025-10-23 14:08:03
1761228506000,1761228524000,18000,2025-10-23 14:08:26,2025-10-23 14:08:44
1761229043000,1761229124000,81000,2025-10-23 14:17:23,2025-10-23 14:18:44
1761229269000,1761230260000,991000,2025-10-23 14:21:09,2025-10-23 14:37:40
1761230297000,1761230674000,377000,2025-10-23 14:38:17,2025-10-23 14:44:34
1761230811000,1761231002000,191000,2025-10-23 14:46:51,2025-10-23 14:50:02
1761231133000,1761231172000,39000,2025-10-23 14:52:13,2025-10-23 14:52:52
1761231177000,1761231182000,5000,2025-10-23 14:52:57,2025-10-23 14:53:02
1761231376000,1761231553000,177000,2025-10-23 14:56:16,2025-10-23 14:59:13
1761233294000,1761233426000,132000,2025-10-23 15:28:14,2025-10-23 15:30:26
1761233477000,1761233544000,67000,2025-10-23 15:31:17,2025-10-23 15:32:24
1761235469000,1761235547000,78000,2025-10-23 16:04:29,2025-10-23 16:05:47
