start_ms,end_ms,duration_ms,start_time,end_time
1769704580000,1769704603000,23000,2026-01-29 16:36:20,2026-01-29 16:36:43
1769704727000,1769704731000,4000,2026-01-29 16:38:47,2026-01-29 16:38:51
1769705252000,1769705255000,3000,2026-01-29 16:47:32,2026-01-29 16:47:35
1769706188000,1769706286000,98000,2026-01-29 17:03:08,2026-01-29 17:04:46
1769706393000,1769706397000,4000,2026-01-29 17:06:33,2026-01-29 17:06:37
1769706509000,1769706512000,3000,2026-01-29 17:08:29,2026-01-29 17:08:32
1769706621000,1769706632000,11000,2026-01-29 17:10:21,2026-01-29 17:10:32
1769707972000,1769707977000,5000,2026-01-29 17:32:52,2026-01-29 17:32:57
1769709940000,1769709948000,8000,2026-01-29 18:05:40,2026-01-29 18:05:48
1769710436000,1769710441000,5000,2026-01-29 18:13:56,2026-01-29 18:14:01
1769710964000,1769710967000,3000,2026-01-29 18:22:44,2026-01-29 18:22:47
1769711168000,1769711171000,3000,2026-01-29 18:26:08,2026-01-29 18:26:11
1769711202000,1769711206000,4000,2026-01-29 18:26:42,2026-01-29 18:26:46
1769712029000,1769712035000,6000,2026-01-29 18:40:29,2026-01-29 18:40:35
1769712172000,1769712329000,157000,2026-01-29 18:42:52,2026-01-29 18:45:29
1769713245000,1769713249000,4000,2026-01-29 19:00:45,2026-01-29 19:00:49
1769714157000,1769714161000,4000,2026-01-29 19:15:57,2026-01-29 19:16:01
1769714353000,1769714363000,10000,2026-01-29 19:19:13,2026-01-29 19:19:23
1769714465000,1769714469000,4000,2026-01-29 19:21:05,2026-01-29 19:21:09
1769714633000,1769714640000,7000,2026-01-29 19:23:53,2026-01-29 19:24:00
1769715395000,1769715400000,5000,2026-01-29 19:36:35,2026-01-29 19:36:40
1769715406000,1769715410000,4000,2026-01-29 19:36:46,2026-01-29 19:36:50
1769715603000,1769715609000,6000,2026-01-29 19:40:03,2026-01-29 19:40:09
1769715709000,1769715715000,6000,2026-01-29 19:41:49,2026-01-29 19:41:55
1769715935000,1769715940000,5000,2026-01-29 19:45:35,2026-01-29 19:45:40
1769715940000,1769715945000,5000,2026-01-29 19:45:40,2026-01-29 19:45:45
1769715945000,1769715949000,4000,2026-01-29 19:45:45,2026-01-29 19:45:49
1769715967000,1769715970000,3000,2026-01-29 19:46:07,2026-01-29 19:46:10
1769715986000,1769715990000,4000,2026-01-29 19:46:26,2026-01-29 19:46:30
1769716974000,1769716984000,10000,2026-01-29 20:02:54,2026-01-29 20:03:04
1769717241000,1769717246000,5000,2026-01-29 20:07:21,2026-01-29 20:07:26
1769717388000,1769717391000,3000,2026-01-29 20:09:48,2026-01-29 20:09:51
1769717590000,1769717598000,8000,2026-01-29 20:13:10,2026-01-29 20:13:18
1769718023000,1769718028000,5000,2026-01-29 20:20:23,2026-01-29 20:20:28
1769718249000,1769718258000,9000,2026-01-29 20:24:09,2026-01-29 20:24:18
1769718288000,1769718291000,3000,2026-01-29 20:24:48,2026-01-29 20:24:51
1769718376000,1769718381000,5000,2026-01-29 20:26:16,2026-01-29 20:26:21
1769718403000,1769718406000,3000,2026-01-29 20:26:43,2026-01-29 20:26:46
1769718407000,1769718411000,4000,2026-01-29 20:26:47,2026-01-29 20:26:51
1769718572000,1769719640000,1068000,2026-01-29 20:29:32,2026-01-29 20:47:20
