start_ms,end_ms,duration_ms,start_time,end_time
1781743848000,1781744455342,607342,2026-06-18 00:50:48,2026-06-18 01:00:55
1781744458000,1781745066386,608386,2026-06-18 01:00:58,2026-06-18 01:11:06
1781745069000,1781745677613,608613,2026-06-18 01:11:09,2026-06-18 01:21:17
1781745679000,1781746284955,605955,2026-06-18 01:21:19,2026-06-18 01:31:24
