start_ms,end_ms,duration_ms,start_time,end_time
1763679740000,1763679741000,1000,2025-11-20 23:02:20,2025-11-20 23:02:21
1763685428000,1763685439000,11000,2025-11-21 00:37:08,2025-11-21 00:37:19
1763685466000,1763685469000,3000,2025-11-21 00:37:46,2025-11-21 00:37:49
1763685502000,1763685520000,18000,2025-11-21 00:38:22,2025-11-21 00:38:40
1763685550000,1763685674000,124000,2025-11-21 00:39:10,2025-11-21 00:41:14
1763685699000,1763685704000,5000,2025-11-21 00:41:39,2025-11-21 00:41:44
1763685707000,1763685709000,2000,2025-11-21 00:41:47,2025-11-21 00:41:49
1763704397000,1763704414000,17000,2025-11-21 05:53:17,2025-11-21 05:53:34
1763704657000,1763704706000,49000,2025-11-21 05:57:37,2025-11-21 05:58:26
1763704733000,1763704951000,218000,2025-11-21 05:58:53,2025-11-21 06:02:31
1763705195000,1763713298000,8103000,2025-11-21 06:06:35,2025-11-21 08:21:38
