timestamp,energy_1,energy_2
1780855619062,126713438415,173253023620
1780855620062,126747283630,173299286499
1780855621063,126780985839,173345372619
1780855622063,126814240966,173390781372
1780855623064,126847849548,173435876953
1780855624064,126880768554,173481171203
1780855625065,126914228515,173526287048
1780855626065,126946959289,173571350708
1780855627066,126979148376,173616748107
1780855628066,127011991516,173661780334
1780855629067,127044373596,173706832458
1780855630067,127077697937,173752397766
1780855631068,127109696594,173794909118
1780855632069,127141759521,173830497680
1780855633069,127171628356,173870276672
1780855634070,127199246765,173907752014
1780855635071,127229039794,173948366760
1780855636071,127261826904,173990337402
1780855637072,127295373413,174035874572
1780855638072,127329011962,174081233215
1780855639073,127361917297,174126280639
1780855640073,127395287963,174171363830
1780855641074,127428433471,174216458190
1780855642074,127461410888,174261703125
1780855643075,127494617248,174306883789
1780855644076,127527290710,174351832336
1780855645076,127560785034,174397003417
1780855646077,127593605224,174442036254
1780855647077,127626892822,174487124023
1780855648078,127660708740,174532302917
1780855649078,127692382141,174566934448
1780855650079,127724916992,174607829772
1780855651079,127757094360,174648070922
1780855652080,127789461975,174688218444
1780855653080,127819293395,174722146423
1780855654081,127852416259,174766624084
1780855655082,127885293518,174811626464
1780855656082,127917901733,174856534362
1780855657083,127951325195,174901940429
1780855658083,127984628479,174946996032
1780855659084,128017580017,174991826171
1780855660084,128050664123,175037240478
1780855661085,128083788696,175082187133
1780855662086,128117192382,175127619750
1780855663086,128151503417,175173588134
1780855664086,128185132751,175219222839
1780855665087,128219328247,175265083801
1780855666087,128253191955,175305912719
1780855667088,128286886596,175348040039
1780855668088,128320309692,175388412780
1780855669088,128353796569,175427406250
1780855670089,128387615051,175466508911
1780855671089,128422135253,175510921264
1780855672090,128457884887,175556719116
1780855673091,128491184692,175601598876
1780855674091,128524482421,175646411560
1780855675091,128558502929,175691326782
1780855676092,128591760681,175735906250
1780855677093,128625392028,175780782165
1780855678093,128658631103,175825936218
1780855679094,128692567749,175870806579
1780855680094,128726283081,175915831176
1780855681095,128759938781,175960801208
1780855682095,128793442016,176005654357
1780855683096,128822789367,176039264343
1780855684097,128853483886,176075329528
1780855685097,128884082214,176109822937
1780855686098,128909891357,176142303161
1780855687099,128939474426,176177358032
1780855688099,128972858154,176221695800
1780855689100,129006299194,176266022766
1780855690101,129040146728,176311007568
1780855691101,129073012145,176355648437
1780855692102,129106201782,176400469299
1780855693103,129139983337,176445796325
1780855694103,129174533081,176490718200
1780855695104,129208146911,176535472229
1780855696104,129242000549,176580595275
1780855697104,129275887084,176625723815
1780855698105,129309965454,176670918457
1780855699105,129343954223,176716367065
1780855700106,129376353515,176754578491
1780855701106,129406133117,176791020996
1780855702107,129437823547,176826791992
1780855703107,129468070007,176862561462
1780855704107,129498518310,176898285034
1780855705108,129532115783,176942362854
1780855706108,129565902770,176987502563
1780855707109,129599700622,177032737487
1780855708109,129633452392,177078197937
1780855709110,129666186157,177123168090
1780855710110,129699261962,177168346313
1780855711111,129732975646,177213692932
1780855712111,129766266723,177258754577
1780855713111,129799279724,177303513244
1780855714112,129833161926,177348731567
1780855715113,129866818969,177393621520
1780855716113,129899979553,177438337341
1780855717114,129933032653,177480123901
1780855718114,129966191589,177516337341
1780855719115,130000327087,177553332214
1780855720164,130034169860,177594199462
1780855721165,130067585021,177636820922
1780855722165,130100319946,177680789489
1780855723166,130133633850,177726240844
1780855724166,130167005126,177771391723
1780855725167,130201625183,177817007995
1780855726170,130235480163,177862092102
1780855727171,130269081604,177907153320
1780855728171,130302639770,177952330993
1780855729172,130336150695,177997682861
1780855730172,130369344299,178042670043
1780855731173,130401873229,178087606811
1780855732173,130435366577,178132818908
1780855733174,130468455444,178176176269
1780855734174,130500505798,178213302185
1780855735174,130532514160,178252584228
1780855736175,130564100158,178289377258
1780855737175,130596292175,178329244384
1780855738176,130628599914,178367539184
1780855739177,130661964294,178412504577
1780855740177,130695157775,178457385742
1780855741178,130728999450,178502745361
1780855742178,130761746093,178547665588
1780855743179,130794767089,178592520202
1780855744179,130828393127,178637810974
1780855745180,130861372070,178682981445
1780855746180,130894260681,178727931823
1780855747181,130927739379,178773071533
1780855748181,130960955383,178818059020
1780855749182,130993813720,178863097229
1780855750182,131026606201,178905909484
1780855751183,131059512084,178942134826
1780855752184,131090330932,178979123291
1780855753184,131123134216,179017690368
1780855754184,131155403076,179054175048
1780855755185,131188004333,179097173461
1780855756185,131221442749,179142296081
1780855757186,131255160156,179187150451
1780855758186,131288399719,179231949829
1780855759187,131321141418,179277090087
1780855760187,131354260131,179322054809
1780855761188,131387615478,179367232116
1780855762188,131421139892,179412290771
1780855763189,131454176147,179457007446
1780855764189,131486480957,179501747680
1780855765189,131520101379,179546852905
1780855766190,131553250488,179591750854
1780855767191,131586056030,179628454467
1780855768191,131619275817,179665321228
1780855769192,131651377807,179699444519
1780855770192,131684147033,179733691711
1780855771192,131717464660,179770581237
1780855772193,131750323669,179814001098
1780855773194,131783446594,179858650207
1780855774194,131816369567,179903633300
1780855775195,131849778320,179948488708
1780855776195,131883117980,179993285583
