timestamp,energy
1781729969020,11204853928
1781729970024,11215986896
1781729971019,11230425124
1781729972022,11247198009
1781729973019,11263962035
1781729974019,11280913609
1781729975015,11297812536
1781729976019,11314801778
1781729977018,11331754560
1781729978018,11348727233
1781729979019,11365726497
1781729980021,11382703025
1781729981019,11399570541
1781729982019,11416518121
1781729983019,11433726261
1781729984022,11450717599
1781729985015,11467573471
1781729986019,11484559026
1781729987019,11501474706
1781729988020,11518819965
1781729989017,11535732982
1781729990019,11552756374
1781729991020,11569842665
1781729992020,11586754076
1781729993020,11603785393
1781729994021,11621084598
1781729995015,11637958203
1781729996022,11655120841
1781729997019,11671993115
1781729998020,11689151789
1781729999018,11706081867
1781730000020,11723041519
1781730001017,11740080058
1781730002024,11757073707
1781730003022,11773993074
1781730004021,11790975997
1781730005015,11807847828
1781730006020,11824966829
1781730007022,11841978303
1781730008019,11858903499
1781730009020,11875938305
1781730010022,11892911161
1781730011023,11909915627
1781730012020,11926793960
1781730013018,11943856443
1781730014020,11960913985
1781730015018,11977817562
1781730016020,11994771033
1781730017018,12011645449
1781730018020,12028615001
1781730019019,12045319969
1781730020018,12062236414
1781730021019,12079232266
1781730022019,12096313400
1781730023018,12113630981
1781730024020,12130649660
1781730025016,12147725547
1781730026019,12165005780
1781730027021,12182567181
1781730028018,12200427590
1781730029018,12217422585
1781730030017,12234456320
1781730031018,12251693912
1781730032020,12268631073
1781730033019,12285692149
1781730034020,12302874998
1781730035014,12319802749
1781730036019,12337170957
1781730037019,12354253362
1781730038018,12371349964
1781730039019,12388653973
1781730040021,12405728926
1781730041018,12422789987
1781730042018,12439857382
1781730043018,12456738055
1781730044019,12473846898
1781730045015,12490562974
1781730046019,12507542807
1781730047019,12524419151
1781730048019,12541381756
1781730049021,12558371151
1781730050021,12575463072
1781730051020,12592386081
1781730052019,12609340041
1781730053019,12626386169
1781730054020,12643377416
1781730055016,12660432601
1781730056021,12677322791
1781730057019,12694250987
1781730058019,12711429949
1781730059022,12728497833
1781730060019,12745315119
1781730061019,12762263480
1781730062021,12778841259
1781730063019,12795528220
1781730064019,12812471654
1781730065014,12829340501
1781730066020,12846326836
1781730067020,12863261121
1781730068018,12880216933
1781730069020,12897263152
1781730070020,12914236835
1781730071019,12931238577
1781730072019,12948119404
1781730073019,12965029943
1781730074019,12982228719
1781730075017,12999164702
1781730076021,13016268159
1781730077020,13033138918
1781730078021,13050060519
1781730079022,13067026888
1781730080019,13083858158
1781730081018,13100719003
1781730082018,13117634377
1781730083019,13134552505
1781730084018,13151555471
1781730085015,13168446595
1781730086020,13185643275
1781730087019,13203299765
1781730088019,13220690495
1781730089020,13237895406
1781730090020,13254869517
1781730091019,13271795631
1781730092019,13288640013
1781730093024,13305592597
1781730094023,13322561781
1781730095017,13339653472
1781730096018,13356733153
1781730097020,13373732524
1781730098020,13390741427
1781730099018,13407698065
1781730100019,13424905179
1781730101019,13441922987
1781730102018,13458817033
1781730103018,13476005405
1781730104020,13492965592
1781730105015,13509998486
1781730106021,13527289184
1781730107019,13543839485
1781730108019,13560667174
1781730109019,13577645324
1781730110020,13594601167
1781730111019,13611693654
1781730112020,13628693759
1781730113020,13645627462
1781730114020,13662768037
1781730115017,13679639056
1781730116022,13696740891
1781730117020,13713689268
1781730118019,13730654183
1781730119018,13747880881
1781730120020,13765106080
1781730121020,13782159399
1781730122020,13799301840
1781730123020,13816404915
1781730124020,13833679808
1781730125016,13850801105
1781730126020,13867807789
1781730127019,13884767181
1781730128018,13902080340
1781730129019,13919091966
1781730130020,13936280277
1781730131019,13953320897
1781730132018,13970480612
1781730133021,13987595345
1781730134021,14004591824
1781730135014,14021763121
1781730136019,14038861422
1781730137020,14055772023
1781730138020,14073055010
1781730139022,14090164877
1781730140019,14107190916
1781730141020,14124460699
1781730142022,14141418378
1781730143019,14158330722
1781730144021,14175481518
1781730145014,14192361212
1781730146022,14209798714
1781730147020,14227038616
1781730148019,14244483110
1781730149019,14261492304
1781730150021,14278638968
1781730151020,14295597809
1781730152019,14312770192
1781730153020,14329859986
1781730154020,14346986531
1781730155016,14364067757
1781730156022,14381209510
1781730157024,14398394623
1781730158020,14415273017
1781730159020,14432268746
1781730160021,14449348748
1781730161022,14466311154
1781730162022,14483653766
1781730163022,14500691172
1781730164019,14517629558
1781730165015,14534826390
1781730166020,14552113264
1781730167020,14569092760
1781730168019,14586150852
1781730169022,14603196598
1781730170020,14620328298
1781730171019,14637358560
1781730172019,14654377867
1781730173018,14671478463
1781730174021,14688530405
1781730175015,14705463664
1781730176022,14722708034
1781730177020,14739673026
1781730178022,14756676804
1781730179019,14773608549
1781730180019,14790677336
1781730181022,14807973006
1781730182020,14824954522
1781730183019,14841920922
