task;hash;inputs;inputSize;outputs;outputSize;usedBy
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_1000_REP3);89ba4e7fc6c2bcf8e542f3aca3293f99;2;3146856483;9;2928096342;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_100_REP1);8dabe307dfc5336e6c11bc5f4d154781;2;2605453793;9;2425744441;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_100_REP2);8b41d83548b964a64add278dc11bd5c1;2;2771011001;9;2572668912;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP2);e04f67472eae95d301df6050cf0811a0;2;2771011001;5;1911674;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_mIFNa11_100_REP3);3009ab2f8a3b0c7670f60883a030e657;2;2235235129;9;2080517305;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_1000_REP1);2b55152d0c3a423d3e60d27921ca5823;2;2689917923;9;2499970356;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_1000_REP2);c1d42b1b4da96aa1cb97a5bbec19f0e7;2;2538241911;9;2362737344;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_1000_REP3);6b07590a904056d39a9e6f9c7e557260;2;2917121547;9;2716403795;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3);cfec8a2a95a149ebaa67c863e6b724fa;2;2235235129;5;1894814;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_100_REP1);99f7ef2d9b6ff1090a7cb8ef2bb6dea0;2;2486687632;9;2312210014;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1);1140eb2d71c1321b83d9de3d3718bfec;2;2689917923;5;1908918;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP2);6e8329c71e68d6a6c2599caa6454f967;2;2538241911;5;1902575;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP3);4f50004015249c85f6a7a564f7680908;2;2917121547;5;1902895;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1);47959b13b714afeb0b019b36f37c8c28;2;2486687632;5;1906521;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_100_REP2);71fd69b2caa30fc38adcbfeeb006aae3;2;2522583655;9;2347264506;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNa2b_100_REP3);5c71c7c70269d5c930e063a9319044fa;2;2486253111;9;2308992554;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP2);1f01616101265429c90f27a3ffff1b06;2;2522583655;5;1898375;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100000_REP1);1f28599634f739871d0396b90d560daf;2;2739945233;9;2551616943;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3);7352720c3da359b015dcb7dae8265439;2;2486253111;5;1907713;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100000_REP2);095575c9c5ced5ddcb4b6d803afbfc17;2;2379721379;9;2215311608;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100000_REP3);5ce6b4ecd6bc4f2043879b6a71d4b68b;2;1396083675;9;1300959056;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_10000_REP1);7569762281c91e0b7f62d87ccaff29ce;2;2630683401;9;2450416408;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP1);2fdb996a3740904e5716ed1a6bae076a;2;2739945233;5;1898063;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP2);f29ba2857328cbe5b43530b350a62005;2;2379721379;5;1904769;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3);c5364642a5a90c7e230919bebee72604;2;1396083675;5;1890828;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1);f12782d99538f5edd14852fb11b6bca5;2;2630683401;5;1901945;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP2);1d3255dad17f9b4092840a989d187dc4;2;3228496209;5;1913790;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_10000_REP2);9e4642c1f4104a3dc0d69ae7e9c916a7;2;3228496209;9;3005048460;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_10000_REP3);c2df0ea8aaaaf04f5b94e15560674145;2;3529944369;9;3287993605;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP3);5b53026021a7f8c2b37498003be6b375;2;3529944369;5;1898542;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP1);c1769d9e9ea86d6626cc7458b85b1c69;2;2718190708;5;1914880;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_1000_REP1);b38a613f05e8c1aeb208de0e13757c63;2;2718190708;9;2528504412;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_1000_REP2);c502c0c48839ffccfe2ad3cd1d946eff;2;3111978634;9;2895363666;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP2);f378186689edb21a959f36f637bdf9f7;2;3111978634;5;1919737;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_1000_REP3);5446e3cfbb8f83d59457f6ce9f1c8883;2;2978680598;9;2768625349;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100_REP1);aecfb862edc3d2a44207d96319979aaf;2;3142145039;9;2925973485;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100_REP2);db8481a4e14599b2e4965cdf0d6943bf;2;2610621320;9;2425751156;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP3);8028daea8ee75e27fb0397e89ca72486;2;2978680598;5;1913265;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhIFNb_100_REP3);35a9274fd13aeefb5112d24794684cf5;2;3107838014;9;2880144167;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP1);8d18da09fb327452679d43f86d1b8566;2;3142145039;5;1895308;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP2);45618a5641c3d07d93466e80426365dd;2;2610621320;5;1903429;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP3);3200133404ea574fc8e7c992bfb6e129;2;3107838014;5;1917836;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP1);f1a1c7f4ded6906a995765b1ea6d556d;2;3593382597;5;1909757;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP2);4a8562e6e0c1e65ae036e6cfb72c909d;2;2630112206;5;1904737;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP3);29a7bb0fa74adab3c8d908e41f0859f9;2;3048783459;5;1904160;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP1);69de39a302d5608c18c4ccbf249048e1;2;2847929906;5;1912320;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP2);7c125abdd2ebb3ff523bb902c9dfd336;2;3783486234;5;1908944;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_100000_REP1);babe5f19dbd5319d996b2e5eef290bc1;2;3593382597;9;3345323141;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_100000_REP2);1c8d7fd839a53d0f7339668a709318c2;2;2630112206;9;2449232329;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP3);9ab321cb8756e8f436e372dc63706ace;2;1810218282;5;1891333;1
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_100000_REP3);15f6cd184f752b7bd6e3e9d3359a7000;2;3048783459;9;2839316291;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_10000_REP1);85ae9e8399f948fefdb4be4d3b2830cf;2;2847929906;9;2650047560;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_10000_REP2);3ecd0cdb95f4650b8f2bd4b94d4252f0;2;3783486234;9;3521787912;3
NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TREATMENT_rhINFa2b_10000_REP3);e2d5e42d24e6590f4e42de4835f92f7c;2;1810218282;9;1688690955;3
NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/genome.fa);7af2528016ec2b6eebc556819ed8c04e;2;3985567244;3;4709424006;39
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_100000_REP3);93638ff3a49524b654c0a0a280558161;4;36026018324;7;6257368414;3
NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:SALMON_INDEX (genome.transcripts.fa);cabb30d690b5c0f0f4af65075fd2f02a;2;3437932337;2;17677490173;39
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNa2b_1000_REP2);6e26cb93e437786e1080a4eb41f73ba3;4;36375745701;7;7360797906;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_100_REP2);598adeb7c388739a80746d1290a5c633;4;36585677786;7;8076016977;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNb_10000_REP3);7b769e2afe9b56074af27bcf621ac9f2;4;37301004663;7;10082716332;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_100_REP1);42642195cc5f347829703c6f2665ac3b;4;36438761584;7;7606856801;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNb_10000_REP1);8a9670e997e724271925c9ca39413cc0;4;36463433761;7;7524533003;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_1000_REP3);ba2c3d9de1cda13703d04d71886a9d1b;4;36941112947;7;9158628142;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNa2b_1000_REP1);9ce92fdfa4a2163c113c1b9949761b78;4;36512983475;7;7744750803;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_1000_REP2);d015369827a02bf042a8809f1133eacf;4;37167094438;7;9869862256;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (CONTROL_REP2);e13c6c0397a9ca8040208cd51e19dbfd;4;36325214992;7;7132385207;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_rhIFNa2b_1000_REP2);ea58873632224c99cd3d41ba6c4a7580;1;3388497786;2;1740469403;4
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_rhIFNa2b_1000_REP2);8fc80c316f865e93dde722f45a87d841;4;5120808031;3;11651084;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_mIFNa11_100000_REP3);e3b65b21edd57821166c41a68402d032;1;2880210527;2;1491220230;5
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (TREATMENT_mIFNa11_100000_REP3);31eb8dc63fbfd0e0b1042b48c4c2643d;4;4525789423;3;11630974;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNa2b_100_REP3);22694a7a785e5f6bfa029da5c47cccf6;4;36322001335;7;7141574243;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100000_REP3);f9100c73bde68b86dd010784a852e777;1;1491220137;2;2310638;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_mIFNa11_100000_REP3);f08bd490d07c00dd7e282a6bdb370416;3;4638509833;3;1584474839;16
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (TREATMENT_rhIFNa2b_1000_REP2);36c9c395e00170722a74065bb206b940;3;4887759006;3;1850458662;15
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNa2b_1000_REP2);8e68f81f597838e8bfd973893e5150d6;1;1740469310;2;2378766;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_10000_REP1);c2fd64adb57daa489df2e0a8f78eefff;4;36764553056;7;8569157403;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_100000_REP1);8c449ae439735397faaf9735187d7e52;4;36400299118;7;7455662538;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNa2b_1000_REP3);e5a70d89c8e820e94da4a8d6c2609c3d;4;36729411514;7;8447537356;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNb_100000_REP1);40250b92c689f091f3034a0c76a5ad0c;4;36564629861;7;7959398172;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNb_10000_REP2);0c28efabe0e683e131b1c6afc25da7ab;4;37018051180;7;9223210566;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_mIFNa11_10000_REP3);aaf5f547a9ac0be03d6e67f5d382a6ba;4;36336757094;7;7258417805;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100000_REP3);4b611b7f66201042bd29dd274b724ab4;1;1584470922;2;2330981;3
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (TREATMENT_mIFNa11_100000_REP3);debc113d5a44f10e3925d2c99b183a81;1;1584470922;3;430455174;2
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (TREATMENT_mIFNa11_100000_REP3);33b7a5f389c07b2368cadb930ee975c8;2;2500565082;5;401322806;0
NFCORE_RNASEQ:RNASEQ:DUPRADAR (TREATMENT_mIFNa11_100000_REP3);fd5864f4b77f5891c19c6652a95757d1;2;2500565082;8;6026397;1
NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (TREATMENT_mIFNa11_100000_REP3);4fbc8badfed5fae5af34ae7cdb2b2b8b;2;2500565082;2;505633;1
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_mIFNa11_100000_REP3);17e365435d2083bc07a89664df68543b;2;2500565082;3;31283043;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (TREATMENT_rhIFNb_100000_REP2);f9706a5eef8bcd5471f245f31d3d55ba;4;36228325933;7;6894867267;2
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (TREATMENT_rhIFNa2b_1000_REP2);6f040f0ff5f0be2c480e8872c719318e;1;1850454655;2;2398949;3
NFCORE_RNASEQ:RNASEQ:DUPRADAR (TREATMENT_rhIFNa2b_1000_REP2);eb666e5c3dfa226250d1d107636ea819;2;2766548815;8;6088497;1
NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (TREATMENT_rhIFNa2b_1000_REP2);dc61ee21410b8070bdd48eb03abf56a8;2;2766548815;2;512104;1
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (TREATMENT_rhIFNa2b_1000_REP2);20491fa100d758e2d749aaedacbe4a1f;1;1850454655;3;486100638;2
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (TREATMENT_rhIFNa2b_1000_REP2);46dfc52b20d502d45f8cae0203a4744f;2;2766548815;5;403561931;0
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (TREATMENT_rhIFNa2b_1000_REP2);9102c33b6c7ebcde3ede5bab2349e62c;2;2766548815;3;31283043;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (TREATMENT_mIFNa11_100000_REP3);2caff4caf88d50f76b1f882f90696214;1;1584470922;2;908;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (TREATMENT_mIFNa11_100000_REP3);9739e1199799e3e9575e7bb97b5d138d;2;1610162703;6;53916634;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (TREATMENT_mIFNa11_100000_REP3);6936c2940e399a6c13741a17f035c5c1;1;1584470922;5;26605;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (TREATMENT_mIFNa11_100000_REP3);f021daa99597b6df1fc5dac22b58379b;2;1610162703;8;55324797;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (TREATMENT_mIFNa11_100000_REP3);2f12c0e697890fa0e8b9f80c1a421a31;2;1610162703;2;256;1
