start_ms,end_ms,duration_ms,start_time,end_time
1772829862000,1772829870000,8000,2026-03-06 20:44:22,2026-03-06 20:44:30
1772831012000,1772831017000,5000,2026-03-06 21:03:32,2026-03-06 21:03:37
1772831028000,1772831031000,3000,2026-03-06 21:03:48,2026-03-06 21:03:51
1772831045000,1772831055000,10000,2026-03-06 21:04:05,2026-03-06 21:04:15
1772831066000,1772831076000,10000,2026-03-06 21:04:26,2026-03-06 21:04:36
1772831144000,1772831167000,23000,2026-03-06 21:05:44,2026-03-06 21:06:07
1772831215000,1772831229000,14000,2026-03-06 21:06:55,2026-03-06 21:07:09
1772831240000,1772831300000,60000,2026-03-06 21:07:20,2026-03-06 21:08:20
1772831342000,1772831504000,162000,2026-03-06 21:09:02,2026-03-06 21:11:44
1772831533000,1772831537000,4000,2026-03-06 21:12:13,2026-03-06 21:12:17
1772831578000,1772831582000,4000,2026-03-06 21:12:58,2026-03-06 21:13:02
1772831605000,1772831617000,12000,2026-03-06 21:13:25,2026-03-06 21:13:37
1772831773000,1772832303000,530000,2026-03-06 21:16:13,2026-03-06 21:25:03
1772832327000,1772832334000,7000,2026-03-06 21:25:27,2026-03-06 21:25:34
1772832373000,1772832416000,43000,2026-03-06 21:26:13,2026-03-06 21:26:56
1772832487000,1772832498000,11000,2026-03-06 21:28:07,2026-03-06 21:28:18
1772832514000,1772832580000,66000,2026-03-06 21:28:34,2026-03-06 21:29:40
1772832609000,1772832784000,175000,2026-03-06 21:30:09,2026-03-06 21:33:04
1772832807000,1772832814000,7000,2026-03-06 21:33:27,2026-03-06 21:33:34
1772832835000,1772832977000,142000,2026-03-06 21:33:55,2026-03-06 21:36:17
