start_ms,end_ms,duration_ms,start_time,end_time
1772829829000,1772829862000,33000,2026-03-06 20:43:49,2026-03-06 20:44:22
1772829870000,1772831012000,1142000,2026-03-06 20:44:30,2026-03-06 21:03:32
1772831017000,1772831028000,11000,2026-03-06 21:03:37,2026-03-06 21:03:48
1772831031000,1772831045000,14000,2026-03-06 21:03:51,2026-03-06 21:04:05
1772831055000,1772831066000,11000,2026-03-06 21:04:15,2026-03-06 21:04:26
1772831076000,1772831144000,68000,2026-03-06 21:04:36,2026-03-06 21:05:44
1772831167000,1772831215000,48000,2026-03-06 21:06:07,2026-03-06 21:06:55
1772831229000,1772831240000,11000,2026-03-06 21:07:09,2026-03-06 21:07:20
1772831300000,1772831342000,42000,2026-03-06 21:08:20,2026-03-06 21:09:02
1772831504000,1772831533000,29000,2026-03-06 21:11:44,2026-03-06 21:12:13
1772831537000,1772831578000,41000,2026-03-06 21:12:17,2026-03-06 21:12:58
1772831582000,1772831605000,23000,2026-03-06 21:13:02,2026-03-06 21:13:25
1772831617000,1772831773000,156000,2026-03-06 21:13:37,2026-03-06 21:16:13
1772832303000,1772832327000,24000,2026-03-06 21:25:03,2026-03-06 21:25:27
1772832334000,1772832373000,39000,2026-03-06 21:25:34,2026-03-06 21:26:13
1772832416000,1772832487000,71000,2026-03-06 21:26:56,2026-03-06 21:28:07
1772832498000,1772832514000,16000,2026-03-06 21:28:18,2026-03-06 21:28:34
1772832580000,1772832609000,29000,2026-03-06 21:29:40,2026-03-06 21:30:09
1772832784000,1772832807000,23000,2026-03-06 21:33:04,2026-03-06 21:33:27
1772832814000,1772832835000,21000,2026-03-06 21:33:34,2026-03-06 21:33:55
1772832977000,1772833005000,28000,2026-03-06 21:36:17,2026-03-06 21:36:45
