name;hash;path;type;size
NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);0e3803359c26a30cca1e0b195da315e6;/workspace/work/0e/3803359c26a30cca1e0b195da315e6/samplesheet.valid.csv;f;938
NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);0e3803359c26a30cca1e0b195da315e6;/workspace/work/0e/3803359c26a30cca1e0b195da315e6/versions.yml;f;74
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);381b996c7b899bb63229f463b8fa6491;/workspace/work/38/1b996c7b899bb63229f463b8fa6491/genes.bed;f;8097849
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);381b996c7b899bb63229f463b8fa6491;/workspace/work/38/1b996c7b899bb63229f463b8fa6491/versions.yml;f;66
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1);241fd911a3662f5f87f8dba19bd36843;/workspace/work/24/1fd911a3662f5f87f8dba19bd36843/GM12878_FAST_REP1_T1_1_fastqc.html;f;582134
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1);241fd911a3662f5f87f8dba19bd36843;/workspace/work/24/1fd911a3662f5f87f8dba19bd36843/GM12878_FAST_REP1_T1_2_fastqc.html;f;586974
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1);241fd911a3662f5f87f8dba19bd36843;/workspace/work/24/1fd911a3662f5f87f8dba19bd36843/GM12878_FAST_REP1_T1_1_fastqc.zip;f;341056
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1);241fd911a3662f5f87f8dba19bd36843;/workspace/work/24/1fd911a3662f5f87f8dba19bd36843/GM12878_FAST_REP1_T1_2_fastqc.zip;f;344179
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1);241fd911a3662f5f87f8dba19bd36843;/workspace/work/24/1fd911a3662f5f87f8dba19bd36843/versions.yml;f;85
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1);5d7df9583944c11978d04de45c496f6b;/workspace/work/5d/7df9583944c11978d04de45c496f6b/GM12878_FAST_REP2_T1_1_fastqc.html;f;585102
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1);5d7df9583944c11978d04de45c496f6b;/workspace/work/5d/7df9583944c11978d04de45c496f6b/GM12878_FAST_REP2_T1_2_fastqc.html;f;593238
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1);5d7df9583944c11978d04de45c496f6b;/workspace/work/5d/7df9583944c11978d04de45c496f6b/GM12878_FAST_REP2_T1_1_fastqc.zip;f;347316
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1);5d7df9583944c11978d04de45c496f6b;/workspace/work/5d/7df9583944c11978d04de45c496f6b/GM12878_FAST_REP2_T1_2_fastqc.zip;f;350277
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1);5d7df9583944c11978d04de45c496f6b;/workspace/work/5d/7df9583944c11978d04de45c496f6b/versions.yml;f;85
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);4bbc03314ca4bd7ae2f1351d9c5441ae;/workspace/work/4b/bc03314ca4bd7ae2f1351d9c5441ae/genome.fa.sizes;f;376
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);4bbc03314ca4bd7ae2f1351d9c5441ae;/workspace/work/4b/bc03314ca4bd7ae2f1351d9c5441ae/genome.fa.fai;f;783
