start_ms,end_ms,duration_ms,start_time,end_time
1770522655000,1770523715000,1060000,2026-02-08 03:50:55,2026-02-08 04:08:35
1770523717000,1770523823000,106000,2026-02-08 04:08:37,2026-02-08 04:10:23
1770523825000,1770523923000,98000,2026-02-08 04:10:25,2026-02-08 04:12:03
1770523925000,1770524023000,98000,2026-02-08 04:12:05,2026-02-08 04:13:43
1770524026000,1770524118000,92000,2026-02-08 04:13:46,2026-02-08 04:15:18
1770524121000,1770524213000,92000,2026-02-08 04:15:21,2026-02-08 04:16:53
1770524216000,1770524309000,93000,2026-02-08 04:16:56,2026-02-08 04:18:29
1770524311000,1770524396000,85000,2026-02-08 04:18:31,2026-02-08 04:19:56
1770524399000,1770524483000,84000,2026-02-08 04:19:59,2026-02-08 04:21:23
1770524488000,1770524566000,78000,2026-02-08 04:21:28,2026-02-08 04:22:46
1770524568000,1770524643000,75000,2026-02-08 04:22:48,2026-02-08 04:24:03
1770524645000,1770524720000,75000,2026-02-08 04:24:05,2026-02-08 04:25:20
1770524722000,1770524797000,75000,2026-02-08 04:25:22,2026-02-08 04:26:37
1770524799000,1770524879000,80000,2026-02-08 04:26:39,2026-02-08 04:27:59
1770524882000,1770524963000,81000,2026-02-08 04:28:02,2026-02-08 04:29:23
1770524965000,1770525046000,81000,2026-02-08 04:29:25,2026-02-08 04:30:46
1770525048000,1770525151000,103000,2026-02-08 04:30:48,2026-02-08 04:32:31
1770525154000,1770525256000,102000,2026-02-08 04:32:34,2026-02-08 04:34:16
1770525259000,1770525362000,103000,2026-02-08 04:34:19,2026-02-08 04:36:02
1770525364000,1770525466000,102000,2026-02-08 04:36:04,2026-02-08 04:37:46
1770525468000,1770525570000,102000,2026-02-08 04:37:48,2026-02-08 04:39:30
1770525572000,1770525661000,89000,2026-02-08 04:39:32,2026-02-08 04:41:01
1770525664000,1770525765000,101000,2026-02-08 04:41:04,2026-02-08 04:42:45
1770525768000,1770525847000,79000,2026-02-08 04:42:48,2026-02-08 04:44:07
1770525849000,1770525928000,79000,2026-02-08 04:44:09,2026-02-08 04:45:28
1770525931000,1770526034000,103000,2026-02-08 04:45:31,2026-02-08 04:47:14
1770526037000,1770526141000,104000,2026-02-08 04:47:17,2026-02-08 04:49:01
1770526143000,1770526247000,104000,2026-02-08 04:49:03,2026-02-08 04:50:47
1770526250000,1770526339000,89000,2026-02-08 04:50:50,2026-02-08 04:52:19
1770526342000,1770526432000,90000,2026-02-08 04:52:22,2026-02-08 04:53:52
1770526434000,1770526524000,90000,2026-02-08 04:53:54,2026-02-08 04:55:24
1770526526000,1770526615000,89000,2026-02-08 04:55:26,2026-02-08 04:56:55
1770526617000,1770526705000,88000,2026-02-08 04:56:57,2026-02-08 04:58:25
1770526707000,1770529157000,2450000,2026-02-08 04:58:27,2026-02-08 05:39:17
1770529159000,1770529243000,84000,2026-02-08 05:39:19,2026-02-08 05:40:43
1770529254000,1770529353000,99000,2026-02-08 05:40:54,2026-02-08 05:42:33
1770529357000,1770529969000,612000,2026-02-08 05:42:37,2026-02-08 05:52:49
1770529971000,1770530075000,104000,2026-02-08 05:52:51,2026-02-08 05:54:35
1770530077000,1770530178000,101000,2026-02-08 05:54:37,2026-02-08 05:56:18
1770530180000,1770530284000,104000,2026-02-08 05:56:20,2026-02-08 05:58:04
1770530288000,1770530376000,88000,2026-02-08 05:58:08,2026-02-08 05:59:36
1770530390000,1770530478000,88000,2026-02-08 05:59:50,2026-02-08 06:01:18
1770530483000,1770530570000,87000,2026-02-08 06:01:23,2026-02-08 06:02:50
1770530572000,1770530644000,72000,2026-02-08 06:02:52,2026-02-08 06:04:04
1770530656000,1770530731000,75000,2026-02-08 06:04:16,2026-02-08 06:05:31
1770530733000,1770530817000,84000,2026-02-08 06:05:33,2026-02-08 06:06:57
1770530830000,1770530922000,92000,2026-02-08 06:07:10,2026-02-08 06:08:42
1770530925000,1770531005000,80000,2026-02-08 06:08:45,2026-02-08 06:10:05
1770531008000,1770531111000,103000,2026-02-08 06:10:08,2026-02-08 06:11:51
1770531114000,1770531203000,89000,2026-02-08 06:11:54,2026-02-08 06:13:23
1770531208000,1770531300000,92000,2026-02-08 06:13:28,2026-02-08 06:15:00
1770531310000,1770531393000,83000,2026-02-08 06:15:10,2026-02-08 06:16:33
1770531395000,1770531501000,106000,2026-02-08 06:16:35,2026-02-08 06:18:21
1770531503000,1770531596000,93000,2026-02-08 06:18:23,2026-02-08 06:19:56
1770531598000,1770532890000,1292000,2026-02-08 06:19:58,2026-02-08 06:41:30
1770532894000,1770533309000,415000,2026-02-08 06:41:34,2026-02-08 06:48:29
1770533315000,1770536065000,2750000,2026-02-08 06:48:35,2026-02-08 07:34:25
1770536067000,1770536165000,98000,2026-02-08 07:34:27,2026-02-08 07:36:05
1770536180000,1770545972000,9792000,2026-02-08 07:36:20,2026-02-08 10:19:32
1770546018000,1770553257000,7239000,2026-02-08 10:20:18,2026-02-08 12:20:57
1770553259000,1770553777000,518000,2026-02-08 12:20:59,2026-02-08 12:29:37
1770553787000,1770553790000,3000,2026-02-08 12:29:47,2026-02-08 12:29:50
