start_ms,end_ms,duration_ms,start_time,end_time
1763195418000,1763196958000,1540000,2025-11-15 08:30:18,2025-11-15 08:55:58
1763196961000,1763197074000,113000,2025-11-15 08:56:01,2025-11-15 08:57:54
1763197077000,1763197164000,87000,2025-11-15 08:57:57,2025-11-15 08:59:24
1763197167000,1763197253000,86000,2025-11-15 08:59:27,2025-11-15 09:00:53
1763197256000,1763197362000,106000,2025-11-15 09:00:56,2025-11-15 09:02:42
1763197365000,1763197436000,71000,2025-11-15 09:02:45,2025-11-15 09:03:56
1763197438000,1763197526000,88000,2025-11-15 09:03:58,2025-11-15 09:05:26
1763197529000,1763197600000,71000,2025-11-15 09:05:29,2025-11-15 09:06:40
1763197603000,1763197691000,88000,2025-11-15 09:06:43,2025-11-15 09:08:11
1763197694000,1763197772000,78000,2025-11-15 09:08:14,2025-11-15 09:09:32
1763197774000,1763197852000,78000,2025-11-15 09:09:34,2025-11-15 09:10:52
1763197855000,1763197943000,88000,2025-11-15 09:10:55,2025-11-15 09:12:23
1763197945000,1763198034000,89000,2025-11-15 09:12:25,2025-11-15 09:13:54
1763198036000,1763198124000,88000,2025-11-15 09:13:56,2025-11-15 09:15:24
1763198127000,1763198217000,90000,2025-11-15 09:15:27,2025-11-15 09:16:57
1763198219000,1763198306000,87000,2025-11-15 09:16:59,2025-11-15 09:18:26
1763198309000,1763198396000,87000,2025-11-15 09:18:29,2025-11-15 09:19:56
1763198399000,1763198499000,100000,2025-11-15 09:19:59,2025-11-15 09:21:39
1763198501000,1763198590000,89000,2025-11-15 09:21:41,2025-11-15 09:23:10
1763198593000,1763198681000,88000,2025-11-15 09:23:13,2025-11-15 09:24:41
1763198684000,1763198773000,89000,2025-11-15 09:24:44,2025-11-15 09:26:13
1763198775000,1763198863000,88000,2025-11-15 09:26:15,2025-11-15 09:27:43
1763198865000,1763198943000,78000,2025-11-15 09:27:45,2025-11-15 09:29:03
1763198945000,1763199033000,88000,2025-11-15 09:29:05,2025-11-15 09:30:33
1763199035000,1763199141000,106000,2025-11-15 09:30:35,2025-11-15 09:32:21
1763199144000,1763199214000,70000,2025-11-15 09:32:24,2025-11-15 09:33:34
1763199216000,1763199309000,93000,2025-11-15 09:33:36,2025-11-15 09:35:09
1763199312000,1763199406000,94000,2025-11-15 09:35:12,2025-11-15 09:36:46
1763199409000,1763199496000,87000,2025-11-15 09:36:49,2025-11-15 09:38:16
1763199498000,1763199599000,101000,2025-11-15 09:38:18,2025-11-15 09:39:59
1763199602000,1763199680000,78000,2025-11-15 09:40:02,2025-11-15 09:41:20
1763199682000,1763199775000,93000,2025-11-15 09:41:22,2025-11-15 09:42:55
1763199778000,1763199871000,93000,2025-11-15 09:42:58,2025-11-15 09:44:31
1763199873000,1763199962000,89000,2025-11-15 09:44:33,2025-11-15 09:46:02
1763199964000,1763200073000,109000,2025-11-15 09:46:04,2025-11-15 09:47:53
1763200076000,1763200165000,89000,2025-11-15 09:47:56,2025-11-15 09:49:25
1763200168000,1763200276000,108000,2025-11-15 09:49:28,2025-11-15 09:51:16
1763200279000,1763200367000,88000,2025-11-15 09:51:19,2025-11-15 09:52:47
1763200370000,1763200480000,110000,2025-11-15 09:52:50,2025-11-15 09:54:40
1763200482000,1763200592000,110000,2025-11-15 09:54:42,2025-11-15 09:56:32
1763200594000,1763200683000,89000,2025-11-15 09:56:34,2025-11-15 09:58:03
1763200686000,1763200773000,87000,2025-11-15 09:58:06,2025-11-15 09:59:33
1763200776000,1763200861000,85000,2025-11-15 09:59:36,2025-11-15 10:01:01
1763200863000,1763200941000,78000,2025-11-15 10:01:03,2025-11-15 10:02:21
1763200943000,1763201032000,89000,2025-11-15 10:02:23,2025-11-15 10:03:52
1763201034000,1763201124000,90000,2025-11-15 10:03:54,2025-11-15 10:05:24
1763201126000,1763201232000,106000,2025-11-15 10:05:26,2025-11-15 10:07:12
1763201235000,1763201323000,88000,2025-11-15 10:07:15,2025-11-15 10:08:43
1763201326000,1763201420000,94000,2025-11-15 10:08:46,2025-11-15 10:10:20
1763201423000,1763201493000,70000,2025-11-15 10:10:23,2025-11-15 10:11:33
1763201495000,1763201582000,87000,2025-11-15 10:11:35,2025-11-15 10:13:02
1763201584000,1763201669000,85000,2025-11-15 10:13:04,2025-11-15 10:14:29
1763201672000,1763201782000,110000,2025-11-15 10:14:32,2025-11-15 10:16:22
1763201784000,1763201893000,109000,2025-11-15 10:16:24,2025-11-15 10:18:13
1763201895000,1763201989000,94000,2025-11-15 10:18:15,2025-11-15 10:19:49
1763201991000,1763202101000,110000,2025-11-15 10:19:51,2025-11-15 10:21:41
1763202103000,1763202182000,79000,2025-11-15 10:21:43,2025-11-15 10:23:02
1763202185000,1763202284000,99000,2025-11-15 10:23:05,2025-11-15 10:24:44
1763202287000,1763202376000,89000,2025-11-15 10:24:47,2025-11-15 10:26:16
1763202378000,1763202466000,88000,2025-11-15 10:26:18,2025-11-15 10:27:46
1763202470000,1763202569000,99000,2025-11-15 10:27:50,2025-11-15 10:29:29
1763202571000,1763202665000,94000,2025-11-15 10:29:31,2025-11-15 10:31:05
1763202668000,1763202752000,84000,2025-11-15 10:31:08,2025-11-15 10:32:32
1763202755000,1763202840000,85000,2025-11-15 10:32:35,2025-11-15 10:34:00
1763202842000,1763202926000,84000,2025-11-15 10:34:02,2025-11-15 10:35:26
1763202929000,1763203000000,71000,2025-11-15 10:35:29,2025-11-15 10:36:40
1763203002000,1763203092000,90000,2025-11-15 10:36:42,2025-11-15 10:38:12
1763203094000,1763203184000,90000,2025-11-15 10:38:14,2025-11-15 10:39:44
1763203186000,1763203275000,89000,2025-11-15 10:39:46,2025-11-15 10:41:15
1763203278000,1763203372000,94000,2025-11-15 10:41:18,2025-11-15 10:42:52
1763203375000,1763203471000,96000,2025-11-15 10:42:55,2025-11-15 10:44:31
1763203473000,1763203569000,96000,2025-11-15 10:44:33,2025-11-15 10:46:09
1763203571000,1763203668000,97000,2025-11-15 10:46:11,2025-11-15 10:47:48
1763203671000,1763203763000,92000,2025-11-15 10:47:51,2025-11-15 10:49:23
1763203766000,1763203858000,92000,2025-11-15 10:49:26,2025-11-15 10:50:58
1763203860000,1763203953000,93000,2025-11-15 10:51:00,2025-11-15 10:52:33
1763203955000,1763204048000,93000,2025-11-15 10:52:35,2025-11-15 10:54:08
1763204051000,1763204143000,92000,2025-11-15 10:54:11,2025-11-15 10:55:43
1763204146000,1763204238000,92000,2025-11-15 10:55:46,2025-11-15 10:57:18
1763204241000,1763204334000,93000,2025-11-15 10:57:21,2025-11-15 10:58:54
1763204336000,1763204432000,96000,2025-11-15 10:58:56,2025-11-15 11:00:32
1763204434000,1763204523000,89000,2025-11-15 11:00:34,2025-11-15 11:02:03
1763204525000,1763204635000,110000,2025-11-15 11:02:05,2025-11-15 11:03:55
1763204638000,1763204748000,110000,2025-11-15 11:03:58,2025-11-15 11:05:48
1763204750000,1763204859000,109000,2025-11-15 11:05:50,2025-11-15 11:07:39
1763204861000,1763204971000,110000,2025-11-15 11:07:41,2025-11-15 11:09:31
1763204973000,1763205082000,109000,2025-11-15 11:09:33,2025-11-15 11:11:22
1763205084000,1763205193000,109000,2025-11-15 11:11:24,2025-11-15 11:13:13
1763205196000,1763205297000,101000,2025-11-15 11:13:16,2025-11-15 11:14:57
1763205300000,1763205410000,110000,2025-11-15 11:15:00,2025-11-15 11:16:50
1763205412000,1763205519000,107000,2025-11-15 11:16:52,2025-11-15 11:18:39
1763205521000,1763205611000,90000,2025-11-15 11:18:41,2025-11-15 11:20:11
1763205614000,1763205701000,87000,2025-11-15 11:20:14,2025-11-15 11:21:41
1763205704000,1763205789000,85000,2025-11-15 11:21:44,2025-11-15 11:23:09
1763205792000,1763205912000,120000,2025-11-15 11:23:12,2025-11-15 11:25:12
1763205915000,1763206005000,90000,2025-11-15 11:25:15,2025-11-15 11:26:45
1763206007000,1763206108000,101000,2025-11-15 11:26:47,2025-11-15 11:28:28
1763206111000,1763206205000,94000,2025-11-15 11:28:31,2025-11-15 11:30:05
1763206208000,1763206316000,108000,2025-11-15 11:30:08,2025-11-15 11:31:56
1763206318000,1763206393000,75000,2025-11-15 11:31:58,2025-11-15 11:33:13
1763206395000,1763206482000,87000,2025-11-15 11:33:15,2025-11-15 11:34:42
1763206484000,1763206573000,89000,2025-11-15 11:34:44,2025-11-15 11:36:13
1763206576000,1763206684000,108000,2025-11-15 11:36:16,2025-11-15 11:38:04
