start_ms,end_ms,duration_ms,start_time,end_time
1769612039000,1769612117000,78000,2026-01-28 14:53:59,2026-01-28 14:55:17
1769612266000,1769612272000,6000,2026-01-28 14:57:46,2026-01-28 14:57:52
1769612418000,1769612422000,4000,2026-01-28 15:00:18,2026-01-28 15:00:22
1769612816000,1769612822000,6000,2026-01-28 15:06:56,2026-01-28 15:07:02
1769612998000,1769613001000,3000,2026-01-28 15:09:58,2026-01-28 15:10:01
1769613297000,1769613301000,4000,2026-01-28 15:14:57,2026-01-28 15:15:01
1769613571000,1769613574000,3000,2026-01-28 15:19:31,2026-01-28 15:19:34
1769614163000,1769614166000,3000,2026-01-28 15:29:23,2026-01-28 15:29:26
1769614760000,1769614763000,3000,2026-01-28 15:39:20,2026-01-28 15:39:23
1769615321000,1769615327000,6000,2026-01-28 15:48:41,2026-01-28 15:48:47
1769615495000,1769615518000,23000,2026-01-28 15:51:35,2026-01-28 15:51:58
1769615718000,1769615722000,4000,2026-01-28 15:55:18,2026-01-28 15:55:22
1769615803000,1769615807000,4000,2026-01-28 15:56:43,2026-01-28 15:56:47
1769615822000,1769615827000,5000,2026-01-28 15:57:02,2026-01-28 15:57:07
1769615894000,1769615902000,8000,2026-01-28 15:58:14,2026-01-28 15:58:22
1769615987000,1769615992000,5000,2026-01-28 15:59:47,2026-01-28 15:59:52
1769616734000,1769616738000,4000,2026-01-28 16:12:14,2026-01-28 16:12:18
1769617506000,1769617533000,27000,2026-01-28 16:25:06,2026-01-28 16:25:33
1769617720000,1769617748000,28000,2026-01-28 16:28:40,2026-01-28 16:29:08
1769617765000,1769617768000,3000,2026-01-28 16:29:25,2026-01-28 16:29:28
1769617843000,1769617848000,5000,2026-01-28 16:30:43,2026-01-28 16:30:48
1769618200000,1769618203000,3000,2026-01-28 16:36:40,2026-01-28 16:36:43
1769618591000,1769618601000,10000,2026-01-28 16:43:11,2026-01-28 16:43:21
1769618620000,1769618623000,3000,2026-01-28 16:43:40,2026-01-28 16:43:43
1769618649000,1769618653000,4000,2026-01-28 16:44:09,2026-01-28 16:44:13
1769618864000,1769618868000,4000,2026-01-28 16:47:44,2026-01-28 16:47:48
1769618869000,1769618873000,4000,2026-01-28 16:47:49,2026-01-28 16:47:53
1769618874000,1769618878000,4000,2026-01-28 16:47:54,2026-01-28 16:47:58
1769619371000,1769619377000,6000,2026-01-28 16:56:11,2026-01-28 16:56:17
1769619390000,1769619398000,8000,2026-01-28 16:56:30,2026-01-28 16:56:38
1769619399000,1769619437000,38000,2026-01-28 16:56:39,2026-01-28 16:57:17
1769619636000,1769619642000,6000,2026-01-28 17:00:36,2026-01-28 17:00:42
1769620187000,1769620192000,5000,2026-01-28 17:09:47,2026-01-28 17:09:52
1769620192000,1769620197000,5000,2026-01-28 17:09:52,2026-01-28 17:09:57
1769620257000,1769620262000,5000,2026-01-28 17:10:57,2026-01-28 17:11:02
1769620811000,1769620817000,6000,2026-01-28 17:20:11,2026-01-28 17:20:17
1769620912000,1769620917000,5000,2026-01-28 17:21:52,2026-01-28 17:21:57
1769620982000,1769620987000,5000,2026-01-28 17:23:02,2026-01-28 17:23:07
1769621064000,1769621073000,9000,2026-01-28 17:24:24,2026-01-28 17:24:33
1769621213000,1769621217000,4000,2026-01-28 17:26:53,2026-01-28 17:26:57
1769621868000,1769621872000,4000,2026-01-28 17:37:48,2026-01-28 17:37:52
1769621885000,1769621893000,8000,2026-01-28 17:38:05,2026-01-28 17:38:13
1769622264000,1769622269000,5000,2026-01-28 17:44:24,2026-01-28 17:44:29
1769622776000,1769622782000,6000,2026-01-28 17:52:56,2026-01-28 17:53:02
1769622798000,1769622802000,4000,2026-01-28 17:53:18,2026-01-28 17:53:22
1769622891000,1769622902000,11000,2026-01-28 17:54:51,2026-01-28 17:55:02
1769623071000,1769623077000,6000,2026-01-28 17:57:51,2026-01-28 17:57:57
1769623590000,1769623600000,10000,2026-01-28 18:06:30,2026-01-28 18:06:40
1769623786000,1769623792000,6000,2026-01-28 18:09:46,2026-01-28 18:09:52
1769623796000,1769623802000,6000,2026-01-28 18:09:56,2026-01-28 18:10:02
1769623924000,1769623929000,5000,2026-01-28 18:12:04,2026-01-28 18:12:09
1769623952000,1769623958000,6000,2026-01-28 18:12:32,2026-01-28 18:12:38
1769624046000,1769624053000,7000,2026-01-28 18:14:06,2026-01-28 18:14:13
1769624053000,1769624058000,5000,2026-01-28 18:14:13,2026-01-28 18:14:18
1769624249000,1769624253000,4000,2026-01-28 18:17:29,2026-01-28 18:17:33
1769625994000,1769625998000,4000,2026-01-28 18:46:34,2026-01-28 18:46:38
1769627706000,1769627709000,3000,2026-01-28 19:15:06,2026-01-28 19:15:09
1769629447000,1769629450000,3000,2026-01-28 19:44:07,2026-01-28 19:44:10
1769629518000,1769629525000,7000,2026-01-28 19:45:18,2026-01-28 19:45:25
1769631241000,1769631331000,90000,2026-01-28 20:14:01,2026-01-28 20:15:31
1769631546000,1769631682000,136000,2026-01-28 20:19:06,2026-01-28 20:21:22
