start_ms,end_ms,duration_ms,start_time,end_time
1769612039000,1769612133000,94000,2026-01-28 14:53:59,2026-01-28 14:55:33
1769612137000,1769612421000,284000,2026-01-28 14:55:37,2026-01-28 15:00:21
1769612427000,1769612804000,377000,2026-01-28 15:00:27,2026-01-28 15:06:44
1769612809000,1769613100000,291000,2026-01-28 15:06:49,2026-01-28 15:11:40
1769613103000,1769613456000,353000,2026-01-28 15:11:43,2026-01-28 15:17:36
1769613459000,1769614031000,572000,2026-01-28 15:17:39,2026-01-28 15:27:11
1769614034000,1769614710000,676000,2026-01-28 15:27:14,2026-01-28 15:38:30
1769614713000,1769615413000,700000,2026-01-28 15:38:33,2026-01-28 15:50:13
1769615417000,1769615433000,16000,2026-01-28 15:50:17,2026-01-28 15:50:33
1769615437000,1769615455000,18000,2026-01-28 15:50:37,2026-01-28 15:50:55
1769615462000,1769615479000,17000,2026-01-28 15:51:02,2026-01-28 15:51:19
1769615482000,1769615665000,183000,2026-01-28 15:51:22,2026-01-28 15:54:25
1769615692000,1769615694000,2000,2026-01-28 15:54:52,2026-01-28 15:54:54
1769615697000,1769615773000,76000,2026-01-28 15:54:57,2026-01-28 15:56:13
1769615777000,1769615782000,5000,2026-01-28 15:56:17,2026-01-28 15:56:22
1769615787000,1769615792000,5000,2026-01-28 15:56:27,2026-01-28 15:56:32
1769615797000,1769615801000,4000,2026-01-28 15:56:37,2026-01-28 15:56:41
1769615807000,1769615879000,72000,2026-01-28 15:56:47,2026-01-28 15:57:59
1769615882000,1769615965000,83000,2026-01-28 15:58:02,2026-01-28 15:59:25
1769615967000,1769615983000,16000,2026-01-28 15:59:27,2026-01-28 15:59:43
1769615987000,1769616627000,640000,2026-01-28 15:59:47,2026-01-28 16:10:27
1769616632000,1769617236000,604000,2026-01-28 16:10:32,2026-01-28 16:20:36
1769617253000,1769617272000,19000,2026-01-28 16:20:53,2026-01-28 16:21:12
1769617278000,1769617457000,179000,2026-01-28 16:21:18,2026-01-28 16:24:17
1769617463000,1769617480000,17000,2026-01-28 16:24:23,2026-01-28 16:24:40
1769617483000,1769617685000,202000,2026-01-28 16:24:43,2026-01-28 16:28:05
1769617688000,1769617705000,17000,2026-01-28 16:28:08,2026-01-28 16:28:25
1769617709000,1769617877000,168000,2026-01-28 16:28:29,2026-01-28 16:31:17
1769617883000,1769617960000,77000,2026-01-28 16:31:23,2026-01-28 16:32:40
1769617963000,1769617963000,0,2026-01-28 16:32:43,2026-01-28 16:32:43
1769617968000,1769617986000,18000,2026-01-28 16:32:48,2026-01-28 16:33:06
1769617988000,1769618004000,16000,2026-01-28 16:33:08,2026-01-28 16:33:24
1769618008000,1769618009000,1000,2026-01-28 16:33:28,2026-01-28 16:33:29
1769618013000,1769618089000,76000,2026-01-28 16:33:33,2026-01-28 16:34:49
1769618094000,1769618306000,212000,2026-01-28 16:34:54,2026-01-28 16:38:26
1769618316000,1769618335000,19000,2026-01-28 16:38:36,2026-01-28 16:38:55
1769618338000,1769618418000,80000,2026-01-28 16:38:58,2026-01-28 16:40:18
1769618423000,1769618767000,344000,2026-01-28 16:40:23,2026-01-28 16:46:07
1769618773000,1769618864000,91000,2026-01-28 16:46:13,2026-01-28 16:47:44
1769618868000,1769618869000,1000,2026-01-28 16:47:48,2026-01-28 16:47:49
1769618873000,1769618873000,0,2026-01-28 16:47:53,2026-01-28 16:47:53
1769618878000,1769618975000,97000,2026-01-28 16:47:58,2026-01-28 16:49:35
1769618979000,1769618980000,1000,2026-01-28 16:49:39,2026-01-28 16:49:40
1769618985000,1769619125000,140000,2026-01-28 16:49:45,2026-01-28 16:52:05
1769619128000,1769619294000,166000,2026-01-28 16:52:08,2026-01-28 16:54:54
1769619307000,1769619576000,269000,2026-01-28 16:55:07,2026-01-28 16:59:36
1769619582000,1769619761000,179000,2026-01-28 16:59:42,2026-01-28 17:02:41
1769619767000,1769619780000,13000,2026-01-28 17:02:47,2026-01-28 17:03:00
1769619787000,1769619873000,86000,2026-01-28 17:03:07,2026-01-28 17:04:33
1769619877000,1769620097000,220000,2026-01-28 17:04:37,2026-01-28 17:08:17
1769620103000,1769620117000,14000,2026-01-28 17:08:23,2026-01-28 17:08:37
1769620122000,1769620692000,570000,2026-01-28 17:08:42,2026-01-28 17:18:12
1769620697000,1769620698000,1000,2026-01-28 17:18:17,2026-01-28 17:18:18
1769620702000,1769620702000,0,2026-01-28 17:18:22,2026-01-28 17:18:22
1769620707000,1769620777000,70000,2026-01-28 17:18:27,2026-01-28 17:19:37
1769620782000,1769620798000,16000,2026-01-28 17:19:42,2026-01-28 17:19:58
1769620802000,1769621190000,388000,2026-01-28 17:20:02,2026-01-28 17:26:30
1769621193000,1769621683000,490000,2026-01-28 17:26:33,2026-01-28 17:34:43
1769621688000,1769622226000,538000,2026-01-28 17:34:48,2026-01-28 17:43:46
1769622233000,1769622416000,183000,2026-01-28 17:43:53,2026-01-28 17:46:56
1769622422000,1769622423000,1000,2026-01-28 17:47:02,2026-01-28 17:47:03
