timestamp,energy_1,energy_2
1769611996006,63367466670,36076862766
1769611997006,63393393658,36102908416
1769611998005,63419427056,36128126106
1769611999006,63445789066,36153555928
1769612000005,63471777132,36179197119
1769612001005,63497836011,36204387009
1769612002005,63524083326,36229671148
1769612003005,63550022338,36254954630
1769612004005,63578567493,36288438357
1769612005005,63604409998,36318277924
1769612006005,63630742727,36343573903
1769612007005,63657581977,36369213278
1769612008005,63683655747,36401001002
1769612009006,63710075279,36426537279
1769612010005,63738149893,36452278273
1769612011005,63767601708,36477784660
1769612012005,63794081967,36503033232
1769612013005,63820249223,36528369461
1769612014005,63848432596,36554120617
1769612015005,63874608351,36579567222
1769612016005,63900617687,36604802185
1769612017005,63927314976,36630351629
1769612018006,63953229560,36655480029
1769612019005,63979331939,36680681470
1769612020005,64006180480,36706162498
1769612021005,64032458403,36735221679
1769612022006,64058352312,36761108142
1769612023005,64084358581,36786187763
1769612024006,64111846265,36812654824
1769612025006,64138719097,36837899749
1769612026005,64164753655,36863156591
1769612027006,64190829058,36889114004
1769612028005,64217198025,36914273012
1769612029005,64243002370,36939504983
1769612030005,64269309985,36965142925
1769612031006,64294354924,36990147994
1769612032005,64318939010,37015275327
1769612033005,64343533334,37040381923
1769612034005,64374096421,37066014875
1769612035005,64408490821,37091560185
1769612065902,64438181348,37913985945
1769612066006,65224412936,37916658170
1769612093991,65249727865,38632077761
1769612094005,394949408,38632488720
1769612095006,419690393,38658018192
1769612096005,444428966,38683226697
1769612097005,469765104,38708710700
1769612100800,494476457,38810688138
1769612101005,574396259,38815879795
1769612102005,599562637,38841038543
1769612103005,624765603,38866243096
1769612105093,650336683,38920733595
1769612106005,700454727,38943635304
1769612107005,725798860,38969300633
1769612108005,750510519,38994394886
1769612109005,775301092,39019528672
1769612111373,800196121,39079824367
1769612112005,850179757,39095763026
1769612113005,874738897,39120868097
1769612114006,900218933,39148113422
1769612115005,925028380,39173550416
1769612116005,950030840,39198727107
1769612117005,976100079,39225243833
1769612118005,1001284858,39259610800
1769612119005,1026374274,39294072167
1769612120005,1051700357,39328617103
1769612121005,1076873936,39362854011
1769612122005,1101980059,39397234816
1769612123006,1127004339,39431631277
1769612124005,1154216692,39466445547
1769612125005,1179463235,39501004841
1769612126005,1204918721,39535787359
1769612127005,1230671997,39573892185
1769612128006,1256075438,39609353180
1769612129005,1280955575,39643702432
1769612130005,1307985443,39678281897
1769612131005,1336414820,39712623795
1769612132005,1361122679,39746929440
1769612133005,1386094791,39781411955
1769612134005,1412003608,39812856847
1769612135005,1437050851,39838293733
1769612136005,1462742775,39864996988
1769612137006,1489309623,39892997310
1769612138006,1515803019,39921032466
1769612139006,1541842322,39955478683
1769612140005,1568315944,39988200104
1769612141005,1607240109,40031615828
1769612142005,1647166251,40078764696
1769612143005,1690659531,40123144893
