task_id	status	name	energy_consumption	CO2e	CO2e_market	carbon_intensity	%cpu	memory	realtime	cpus	powerdraw_cpu	cpu_model	raw_energy_processor	raw_energy_memory
1	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv)	2.1 mWh	344.8 ug	-	163.92 gCO₂e/kWh	2.9 %	6 GB	2s 1000ms	1	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	143.49 uWh	1.96 mWh
2	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1)	1.85 Wh	303.12 mg	-	163.92 gCO₂e/kWh	63.5 %	42 GB	5min 29s 0ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	344.56 mWh	1.5 Wh
8	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa)	51.33 mWh	8.41 mg	-	163.92 gCO₂e/kWh	44.5 %	6 GB	37s 0ms	1	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	27.16 mWh	24.17 mWh
5	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa)	35.81 mWh	5.87 mg	-	163.92 gCO₂e/kWh	88.1 %	6 GB	16s 1000ms	1	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	24.7 mWh	11.11 mWh
4	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa)	105.78 mWh	17.34 mg	-	163.92 gCO₂e/kWh	100 %	42 GB	16s 1000ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	28.04 mWh	77.75 mWh
11	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa)	38 mWh	6.23 mg	-	163.92 gCO₂e/kWh	88.4 %	6 GB	18s 0ms	1	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	26.24 mWh	11.76 mWh
16	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa)	34.51 mWh	5.66 mg	-	163.92 gCO₂e/kWh	99.9 %	6 GB	15s 0ms	1	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	24.71 mWh	9.8 mWh
18	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa)	34.14 mWh	5.6 mg	-	163.92 gCO₂e/kWh	98.4 %	6 GB	15s 0ms	1	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	24.34 mWh	9.8 mWh
17	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa)	34.54 mWh	5.66 mg	-	163.92 gCO₂e/kWh	100 %	6 GB	15s 0ms	1	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	24.74 mWh	9.8 mWh
7	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2)	2.12 Wh	346.73 mg	-	163.92 gCO₂e/kWh	52.4 %	42 GB	6min 29s 0ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	336.19 mWh	1.78 Wh
10	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3)	551.27 mWh	90.36 mg	-	163.92 gCO₂e/kWh	106.9 %	42 GB	1min 26s 1000ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	153.39 mWh	397.88 mWh
6	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2)	1.39 Wh	228.42 mg	-	163.92 gCO₂e/kWh	67.2 %	12 GB	9min 37s 0ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	639.51 mWh	753.95 mWh
3	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R1)	1.46 Wh	239.95 mg	-	163.92 gCO₂e/kWh	70.7 %	12 GB	9min 51s 1000ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	690.31 mWh	773.55 mWh
9	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R3)	578.06 mWh	94.76 mg	-	163.92 gCO₂e/kWh	96.9 %	12 GB	3min 19s 0ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	318.04 mWh	260.03 mWh
15	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R2)	313.96 mWh	51.46 mg	-	163.92 gCO₂e/kWh	111.2 %	42 GB	48s 1000ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	89.87 mWh	224.09 mWh
12	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R1)	773.7 mWh	126.83 mg	-	163.92 gCO₂e/kWh	104.1 %	42 GB	2min 3s 0ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	211.18 mWh	562.52 mWh
14	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2)	297.3 mWh	48.73 mg	-	163.92 gCO₂e/kWh	97.5 %	12 GB	1min 41s 1000ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	164.02 mWh	133.28 mWh
13	COMPLETED	NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R1)	732.34 mWh	120.05 mg	-	163.92 gCO₂e/kWh	99.1 %	12 GB	4min 9s 0ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	406.98 mWh	325.36 mWh
