task_id,status,name,energy_consumption,CO2e,CO2e_market,carbon_intensity,%cpu,memory,realtime,cpus,powerdraw_cpu,cpu_model,raw_energy_processor,raw_energy_memory
13,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR16578807),1.11 Wh,181.84 mg,-,163.92 gCO₂e/kWh,172.6 %,38.65 GB,3min 15s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,557.95 mWh,551.39 mWh
15,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR16578809),1.34 Wh,219.42 mg,-,163.92 gCO₂e/kWh,151.5 %,38.65 GB,4min 12s,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,629.67 mWh,708.93 mWh
16,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR16578810),1.18 Wh,193.52 mg,-,163.92 gCO₂e/kWh,178.6 %,38.65 GB,3min 24s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,603.86 mWh,576.71 mWh
10,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR16578808),7.82 Wh,1.28 g,-,163.92 gCO₂e/kWh,551.5 %,64.42 GB,9min 27s 161ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,5.16 Wh,2.66 Wh
12,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR16578807),9.77 Wh,1.6 g,-,163.92 gCO₂e/kWh,550.5 %,64.42 GB,11min 49s 834ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,6.44 Wh,3.33 Wh
19,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR16578811),1.36 Wh,222.98 mg,-,163.92 gCO₂e/kWh,164.7 %,38.65 GB,4min 5s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,668.24 mWh,692.05 mWh
20,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR16578812),1.51 Wh,247.29 mg,-,163.92 gCO₂e/kWh,151.5 %,38.65 GB,4min 44s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,709.63 mWh,798.95 mWh
14,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR16578809),11.44 Wh,1.88 g,-,163.92 gCO₂e/kWh,568 %,64.42 GB,13min 33s 883ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,7.62 Wh,3.82 Wh
17,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR16578810),11.14 Wh,1.83 g,-,163.92 gCO₂e/kWh,570.8 %,64.42 GB,13min 10s 106ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,7.44 Wh,3.7 Wh
23,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578808),257.58 mWh,42.22 mg,-,163.92 gCO₂e/kWh,43.9 %,12.88 GB,2min 35s 0ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,112.23 mWh,145.35 mWh
24,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578807),236.88 mWh,38.83 mg,-,163.92 gCO₂e/kWh,89.7 %,12.88 GB,1min 37s 1000ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,144.98 mWh,91.9 mWh
18,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR16578811),12.19 Wh,2 g,-,163.92 gCO₂e/kWh,518.3 %,64.42 GB,15min 20s 786ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,7.87 Wh,4.32 Wh
25,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578809),291.69 mWh,47.81 mg,-,163.92 gCO₂e/kWh,82.4 %,12.88 GB,2min 7s 0ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,172.6 mWh,119.09 mWh
26,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578810),283.18 mWh,46.42 mg,-,163.92 gCO₂e/kWh,80.5 %,12.88 GB,2min 4s 1000ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,165.96 mWh,117.22 mWh
21,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR16578812),13.48 Wh,2.21 g,-,163.92 gCO₂e/kWh,534 %,64.42 GB,16min 38s 947ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,8.8 Wh,4.68 Wh
29,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578811),273.88 mWh,44.89 mg,-,163.92 gCO₂e/kWh,99.8 %,12.88 GB,1min 45s 1000ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,174.48 mWh,99.4 mWh
27,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578808),19.37 Wh,3.18 g,-,163.92 gCO₂e/kWh,683 %,64.42 GB,20min 14s 122ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,13.68 Wh,5.69 Wh
28,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578807),23.24 Wh,3.81 g,-,163.92 gCO₂e/kWh,762.2 %,64.42 GB,22min 26s 604ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,16.93 Wh,6.31 Wh
32,COMPLETED,NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR16578812),312.66 mWh,51.25 mg,-,163.92 gCO₂e/kWh,94.8 %,12.88 GB,2min 4s 1000ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,195.44 mWh,117.22 mWh
30,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578809),29.05 Wh,4.76 g,-,163.92 gCO₂e/kWh,715.2 %,64.42 GB,29min 22s 363ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,20.79 Wh,8.26 Wh
22,COMPLETED,NFCORE_RNASEQ:PREPARE_GENOME:SALMON_INDEX (genome.transcripts.fa),30.07 Wh,4.93 g,-,163.92 gCO₂e/kWh,401.6 %,38.65 GB,53min 6s,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,21.1 Wh,8.96 Wh
34,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578808),1.86 Wh,304.44 mg,-,163.92 gCO₂e/kWh,66.5 %,38.65 GB,7min 54s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,520.97 mWh,1.34 Wh
35,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578808),1.38 Wh,225.46 mg,-,163.92 gCO₂e/kWh,360.6 %,38.65 GB,2min 36s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,933.74 mWh,441.67 mWh
37,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578807),1.35 Wh,220.92 mg,-,163.92 gCO₂e/kWh,374.2 %,38.65 GB,2min 30s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,925.76 mWh,421.98 mWh
36,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578807),1.39 Wh,228.63 mg,-,163.92 gCO₂e/kWh,139.2 %,38.65 GB,4min 32s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,626.76 mWh,768 mWh
31,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578810),28.56 Wh,4.68 g,-,163.92 gCO₂e/kWh,627.6 %,64.42 GB,31min 38s 979ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,19.66 Wh,8.9 Wh
40,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578809),1.54 Wh,252.88 mg,-,163.92 gCO₂e/kWh,367 %,38.65 GB,2min 53s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,1.05 Wh,489.5 mWh
33,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578811),30.13 Wh,4.94 g,-,163.92 gCO₂e/kWh,687.8 %,64.42 GB,31min 19s 462ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,21.32 Wh,8.81 Wh
39,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578809),1.77 Wh,289.94 mg,-,163.92 gCO₂e/kWh,137.6 %,38.65 GB,5min 48s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,789.77 mWh,978.99 mWh
42,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578807),4.44 Wh,727.95 mg,-,163.92 gCO₂e/kWh,431.8 %,38.65 GB,7min 27s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,3.18 Wh,1.26 Wh
41,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578808),3.68 Wh,603.24 mg,-,163.92 gCO₂e/kWh,410.5 %,38.65 GB,6min 24s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,2.6 Wh,1.08 Wh
43,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578809),5.04 Wh,826.25 mg,-,163.92 gCO₂e/kWh,478.3 %,38.65 GB,7min 50s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,3.72 Wh,1.33 Wh
44,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578810),4.89 Wh,802.34 mg,-,163.92 gCO₂e/kWh,490.4 %,38.65 GB,7min 28s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,3.63 Wh,1.26 Wh
47,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578808),46.83 mWh,7.68 mg,-,163.92 gCO₂e/kWh,100.9 %,12.88 GB,18s,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,29.95 mWh,16.88 mWh
48,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578807),58.72 mWh,9.63 mg,-,163.92 gCO₂e/kWh,91.5 %,12.88 GB,24s 0ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,36.22 mWh,22.51 mWh
45,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578811),5.14 Wh,842.65 mg,-,163.92 gCO₂e/kWh,494 %,38.65 GB,7min 49s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,3.82 Wh,1.32 Wh
46,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR16578812),5.87 Wh,962.53 mg,-,163.92 gCO₂e/kWh,505 %,38.65 GB,8min 47s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,4.39 Wh,1.48 Wh
50,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578810),1.53 Wh,251.16 mg,-,163.92 gCO₂e/kWh,413.7 %,38.65 GB,2min 39s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,1.08 Wh,447.3 mWh
49,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578810),1.56 Wh,255.31 mg,-,163.92 gCO₂e/kWh,165.5 %,38.65 GB,4min 41s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,767.02 mWh,790.51 mWh
53,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578809),76.06 mWh,12.47 mg,-,163.92 gCO₂e/kWh,91.9 %,12.88 GB,30s 1000ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,46.99 mWh,29.07 mWh
52,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578811),1.85 Wh,302.46 mg,-,163.92 gCO₂e/kWh,406.1 %,38.65 GB,3min 14s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,1.3 Wh,545.76 mWh
51,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578811),1.62 Wh,265.82 mg,-,163.92 gCO₂e/kWh,165 %,38.65 GB,4min 53s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,797.36 mWh,824.27 mWh
38,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (SRR16578812),31.71 Wh,5.2 g,-,163.92 gCO₂e/kWh,823.2 %,64.42 GB,28min 55s 990ms,12,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,23.57 Wh,8.14 Wh
56,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:CUSTOM_TX2GENE (null),181.6 mWh,29.77 mg,-,163.92 gCO₂e/kWh,99.6 %,6.44 GB,1min 26s 0ms,1,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,141.27 mWh,40.32 mWh
57,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578810),63.79 mWh,10.46 mg,-,163.92 gCO₂e/kWh,104.3 %,12.88 GB,24s 0ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,41.29 mWh,22.51 mWh
59,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578811),69.54 mWh,11.4 mg,-,163.92 gCO₂e/kWh,111.8 %,12.88 GB,24s 1000ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,46.1 mWh,23.44 mWh
61,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578812),1.71 Wh,280.69 mg,-,163.92 gCO₂e/kWh,422.7 %,38.65 GB,2min 54s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,1.22 Wh,492.31 mWh
54,COMPLETED,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578808),2.82 Wh,462.98 mg,-,163.92 gCO₂e/kWh,125.2 %,38.65 GB,9min 38s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,1.2 Wh,1.63 Wh
62,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:TXIMETA_TXIMPORT,196.47 mWh,32.21 mg,-,163.92 gCO₂e/kWh,88.4 %,38.65 GB,46s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,67.07 mWh,129.41 mWh
60,COMPLETED,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578812),1.69 Wh,276.62 mg,-,163.92 gCO₂e/kWh,184.7 %,38.65 GB,4min 48s,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,877.32 mWh,810.2 mWh
55,COMPLETED,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578807),3.66 Wh,599.88 mg,-,163.92 gCO₂e/kWh,119.1 %,38.65 GB,12min 46s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,1.5 Wh,2.15 Wh
65,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:CUSTOM_TX2GENE (null),201.3 mWh,33 mg,-,163.92 gCO₂e/kWh,70 %,6.44 GB,2min 3s 1000ms,1,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,143.16 mWh,58.14 mWh
69,COMPLETED,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SRR16578808),43.08 mWh,7.06 mg,-,163.92 gCO₂e/kWh,129.7 %,12.88 GB,14s 0ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,29.95 mWh,13.13 mWh
58,COMPLETED,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578809),4.19 Wh,687.27 mg,-,163.92 gCO₂e/kWh,117 %,38.65 GB,14min 44s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,1.71 Wh,2.49 Wh
66,COMPLETED,NFCORE_RNASEQ:RNASEQ:SAMTOOLS_SORT_QUALIMAP (SRR16578808),1.18 Wh,193.29 mg,-,163.92 gCO₂e/kWh,201.8 %,38.65 GB,3min 11s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,639.03 mWh,540.14 mWh
72,COMPLETED,NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR16578808),334.44 mWh,54.82 mg,-,163.92 gCO₂e/kWh,89.4 %,38.65 GB,1min 18s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,115.01 mWh,219.43 mWh
71,COMPLETED,NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (SRR16578808),285.26 mWh,46.76 mg,-,163.92 gCO₂e/kWh,110.2 %,6.44 GB,2min 4s 762ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,226.76 mWh,58.5 mWh
70,COMPLETED,NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (SRR16578808),280.67 mWh,46.01 mg,-,163.92 gCO₂e/kWh,110.7 %,6.44 GB,2min 2s 316ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,223.32 mWh,57.35 mWh
68,COMPLETED,NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (SRR16578808),616.18 mWh,101 mg,-,163.92 gCO₂e/kWh,154.3 %,38.65 GB,1min 54s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,292.66 mWh,323.52 mWh
73,COMPLETED,NFCORE_RNASEQ:RNASEQ:DESEQ2_QC_PSEUDO,173.28 mWh,28.4 mg,-,163.92 gCO₂e/kWh,173.7 %,38.65 GB,30s 517ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,87.43 mWh,85.85 mWh
63,COMPLETED,NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578810),4.19 Wh,686.45 mg,-,163.92 gCO₂e/kWh,114.4 %,38.65 GB,14min 51s,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,1.68 Wh,2.51 Wh
74,COMPLETED,NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SE_GENE_UNIFIED (all_samples),227.83 mWh,37.35 mg,-,163.92 gCO₂e/kWh,105.7 %,38.65 GB,50s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,87.17 mWh,140.66 mWh
67,COMPLETED,NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR16578808),544.72 mWh,89.29 mg,-,163.92 gCO₂e/kWh,101.6 %,6.44 GB,4min 14s 0ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,425.63 mWh,119.09 mWh
