task_id,status,name,energy_consumption,CO2e,CO2e_market,carbon_intensity,%cpu,memory,realtime,cpus,powerdraw_cpu,cpu_model,raw_energy_processor,raw_energy_memory
1,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv),604.11 uWh,99.03 ug,-,163.92 gCO₂e/kWh,8.2 %,6.44 GB,1s 0ms,1,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,135.24 uWh,468.87 uWh
2,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1),1.84 Wh,301.61 mg,-,163.92 gCO₂e/kWh,43 %,45.1 GB,7min 41s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,326.94 mWh,1.51 Wh
6,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2),1.34 Wh,219.66 mg,-,163.92 gCO₂e/kWh,64.8 %,45.1 GB,5min 8s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,329.18 mWh,1.01 Wh
8,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),36.19 mWh,5.93 mg,-,163.92 gCO₂e/kWh,71.3 %,6.44 GB,21s 1000ms,1,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,25.87 mWh,10.32 mWh
4,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),34.21 mWh,5.61 mg,-,163.92 gCO₂e/kWh,86.8 %,6.44 GB,18s,1,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,25.77 mWh,8.44 mWh
5,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa),83.67 mWh,13.71 mg,-,163.92 gCO₂e/kWh,99.4 %,45.1 GB,16s 1000ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,27.87 mWh,55.8 mWh
9,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3),434.17 mWh,71.17 mg,-,163.92 gCO₂e/kWh,107.1 %,45.1 GB,1min 26s 0ms,6,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,151.91 mWh,282.26 mWh
7,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2),1.1 Wh,180.72 mg,-,163.92 gCO₂e/kWh,77.1 %,12.88 GB,8min 18s 1000ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,634.54 mWh,467.93 mWh
10,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R3),489.75 mWh,80.28 mg,-,163.92 gCO₂e/kWh,97.8 %,12.88 GB,3min 11s 1000ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,309.7 mWh,180.05 mWh
3,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R1),1.36 Wh,223.46 mg,-,163.92 gCO₂e/kWh,61.9 %,12.88 GB,11min 35s 1000ms,2,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,710.56 mWh,652.66 mWh
11,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),36.8 mWh,6.03 mg,-,163.92 gCO₂e/kWh,73 %,6.44 GB,21s 1000ms,1,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,26.49 mWh,10.32 mWh
17,COMPLETED,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),33.82 mWh,5.54 mg,-,163.92 gCO₂e/kWh,92.2 %,6.44 GB,16s 1000ms,1,5.94 W,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz,25.85 mWh,7.97 mWh
