task_id	status	name	energy_consumption	CO2e	CO2e_market	carbon_intensity	%cpu	memory	realtime	cpus	powerdraw_cpu	cpu_model	raw_energy_processor	raw_energy_memory
1	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv)	0 Wh	0 g	-	163.92 gCO₂e/kWh	48.4 %	6 GB	0ms	1	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	0 Wh	0 Wh
3	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED (genes.gtf)	38.35 mWh	6.29 mg	-	163.92 gCO₂e/kWh	75.8 %	12 GB	15s 0ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	18.75 mWh	19.6 mWh
7	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1)	721.31 mWh	118.24 mg	-	163.92 gCO₂e/kWh	120.8 %	36 GB	2min 2s 0ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	243.07 mWh	478.24 mWh
14	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:TSS_EXTRACT	1.86 mWh	305.13 ug	-	163.92 gCO₂e/kWh	6.1 %	6 GB	2s 469ms	1	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	248.4 uWh	1.61 mWh
2	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa)	36.82 mWh	6.03 mg	-	163.92 gCO₂e/kWh	99.9 %	6 GB	15s 1000ms	1	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	26.36 mWh	10.45 mWh
4	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1)	1.34 Wh	220.14 mg	-	163.92 gCO₂e/kWh	26.7 %	36 GB	5min 8s 0ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	135.63 mWh	1.21 Wh
5	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_FAST_REP1_T1)	4.4 Wh	721.07 mg	-	163.92 gCO₂e/kWh	234.4 %	60 GB	7min 2s 1000ms	12	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	1.64 Wh	2.76 Wh
11	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_OMNI_REP2_T1)	1.39 Wh	227.66 mg	-	163.92 gCO₂e/kWh	200.9 %	36 GB	3min 11s 1000ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	636.18 mWh	752.64 mWh
6	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_FAST_REP2_T1)	5.36 Wh	879.21 mg	-	163.92 gCO₂e/kWh	455.2 %	60 GB	6min 21s 1000ms	12	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	2.87 Wh	2.5 Wh
9	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_OMNI_REP1_T1)	2.17 Wh	356.41 mg	-	163.92 gCO₂e/kWh	126.5 %	36 GB	6min 2s 0ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	755.27 mWh	1.42 Wh
12	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_STD_REP1_T1)	1.59 Wh	260.9 mg	-	163.92 gCO₂e/kWh	176.5 %	36 GB	3min 52s 1000ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	678.27 mWh	913.36 mWh
16	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_STD_REP2_T1)	1.49 Wh	244.93 mg	-	163.92 gCO₂e/kWh	177.9 %	36 GB	3min 38s 0ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	639.64 mWh	854.56 mWh
17	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes)	0 Wh	0 g	-	163.92 gCO₂e/kWh	106 %	6 GB	0ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	0 Wh	0 Wh
18	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GET_AUTOSOMES (genome.fa.fai)	0 Wh	0 g	-	163.92 gCO₂e/kWh	33.9 %	6 GB	0ms	1	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	0 Wh	0 Wh
10	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_OMNI_REP2_T1)	15.22 Wh	2.49 g	-	163.92 gCO₂e/kWh	562.9 %	60 GB	16min 1s 1000ms	12	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	8.93 Wh	6.29 Wh
8	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_OMNI_REP1_T1)	18.39 Wh	3.02 g	-	163.92 gCO₂e/kWh	576.2 %	60 GB	19min 6s 1000ms	12	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	10.9 Wh	7.49 Wh
13	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_STD_REP1_T1)	13.3 Wh	2.18 g	-	163.92 gCO₂e/kWh	662.5 %	60 GB	12min 42s 0ms	12	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	8.33 Wh	4.98 Wh
19	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_FAST_REP1_T1)	8.11 Wh	1.33 g	-	163.92 gCO₂e/kWh	1107.5 %	60 GB	5min 26s 1000ms	12	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	5.97 Wh	2.14 Wh
15	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_STD_REP2_T1)	12.53 Wh	2.05 g	-	163.92 gCO₂e/kWh	696.8 %	60 GB	11min 35s 0ms	12	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	7.99 Wh	4.54 Wh
24	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_FAST_REP1_T1)	302.13 mWh	49.53 mg	-	163.92 gCO₂e/kWh	244.4 %	36 GB	38s 0ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	153.17 mWh	148.96 mWh
20	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_FAST_REP2_T1)	13.88 Wh	2.27 g	-	163.92 gCO₂e/kWh	1156.4 %	60 GB	9min 2s 0ms	12	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	10.34 Wh	3.54 Wh
26	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_FAST_REP1_T1)	25.14 mWh	4.12 mg	-	163.92 gCO₂e/kWh	138.5 %	12 GB	6s 1000ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	15.99 mWh	9.15 mWh
27	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_FAST_REP2_T1)	747.08 mWh	122.46 mg	-	163.92 gCO₂e/kWh	202.1 %	36 GB	1min 42s 1000ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	343.32 mWh	403.76 mWh
28	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_FAST_REP2_T1)	39.88 mWh	6.54 mg	-	163.92 gCO₂e/kWh	140.6 %	12 GB	11s 0ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	25.51 mWh	14.37 mWh
23	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_STD_REP1_T1)	21.44 Wh	3.51 g	-	163.92 gCO₂e/kWh	1277 %	60 GB	12min 56s 1000ms	13	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	16.36 Wh	5.08 Wh
21	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_OMNI_REP2_T1)	34.42 Wh	5.64 g	-	163.92 gCO₂e/kWh	1244.7 %	60 GB	21min 11s 1000ms	13	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	26.11 Wh	8.31 Wh
29	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_STD_REP1_T1)	2.1 Wh	344.92 mg	-	163.92 gCO₂e/kWh	182 %	36 GB	5min 3s 1000ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	912.53 mWh	1.19 Wh
31	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_STD_REP1_T1)	98.96 mWh	16.22 mg	-	163.92 gCO₂e/kWh	143 %	12 GB	26s 1000ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	63.68 mWh	35.28 mWh
30	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_OMNI_REP2_T1)	2.44 Wh	399.59 mg	-	163.92 gCO₂e/kWh	194.5 %	36 GB	5min 42s 0ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	1.1 Wh	1.34 Wh
32	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_OMNI_REP2_T1)	133.49 mWh	21.88 mg	-	163.92 gCO₂e/kWh	128.3 %	12 GB	38s 1000ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	82.53 mWh	50.96 mWh
22	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_OMNI_REP1_T1)	41.99 Wh	6.88 g	-	163.92 gCO₂e/kWh	1226.7 %	60 GB	26min 9s 0ms	13	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	31.74 Wh	10.25 Wh
25	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_STD_REP2_T1)	20.71 Wh	3.4 g	-	163.92 gCO₂e/kWh	1276.1 %	60 GB	12min 30s 1000ms	13	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	15.81 Wh	4.91 Wh
34	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_STD_REP2_T1)	1.9 Wh	310.8 mg	-	163.92 gCO₂e/kWh	201.1 %	36 GB	4min 21s 1000ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	868.99 mWh	1.03 Wh
33	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_OMNI_REP1_T1)	2.95 Wh	484.34 mg	-	163.92 gCO₂e/kWh	202.5 %	36 GB	6min 47s 0ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	1.36 Wh	1.6 Wh
35	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_STD_REP2_T1)	98.42 mWh	16.13 mg	-	163.92 gCO₂e/kWh	133.9 %	12 GB	28s 0ms	2	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	61.84 mWh	36.59 mWh
38	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_FAST_REP2)	6.99 mWh	1.15 mg	-	163.92 gCO₂e/kWh	185.9 %	36 GB	1s 0ms	6	5.94 W	Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz	3.07 mWh	3.92 mWh
