name;hash;path;type;size
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);3572ea3ba0d9177d6846e39e156df242;/workspace/inputs/ref/genome.fa;f;3147288982
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);7f3481f3f30af3328a3c6fa6c4ea7fa4;/workspace/inputs/ref/genes.gtf;f;916094160
NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chipseq-input.csv);612cea7079078de46fbeffe024df7a1a;/workspace/chipseq-input.csv;f;844
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP2_T1);2a89bb04099403ef5639c5c8d10242d2;/workspace/inputs/SRR11518274.fastq.gz;f;1079398766
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP1_T1);73d53fcab5b2e0bb94fec5351d4ed714;/workspace/inputs/SRR11518273.fastq.gz;f;1022045428
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K4me1_LAPC4_Control_REP2_T1);b05014c9359fced8f7b1d82bcfde9c37;/workspace/inputs/SRR11518274.fastq.gz;f;1079398766
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K4me1_LAPC4_Control_REP1_T1);c0061f57eb7757ee99335bd47b430509;/workspace/inputs/SRR11518273.fastq.gz;f;1022045428
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Daro_REP1_T1);323db449564c59a647fa1ff39c8ea218;/workspace/inputs/SRR11518276.fastq.gz;f;1236619679
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP3_T1);c727fcc32604dc61f0d893b3d0c99d95;/workspace/inputs/SRR11518275.fastq.gz;f;1043360402
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K4me1_LAPC4_Control_REP3_T1);2193f9944575f7408b2876902a61bea7;/workspace/inputs/SRR11518275.fastq.gz;f;1043360402
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Daro_REP2_T1);5f4f536066260c14aa9098a8f6b01619;/workspace/inputs/SRR11518277.fastq.gz;f;1100483401
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K4me1_LAPC4_Daro_REP1_T1);632ea56f8bf656cbdc97296a905d0d96;/workspace/inputs/SRR11518276.fastq.gz;f;1236619679
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Daro_REP3_T1);2bfac34801f8d3498d914df530df5a6e;/workspace/inputs/SRR11518278.fastq.gz;f;1082161679
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K4me1_LAPC4_Daro_REP2_T1);1fc85495cbad66a1e6e15b1bd5b0a57d;/workspace/inputs/SRR11518277.fastq.gz;f;1100483401
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_R1881_REP1_T1);d3f1a0d3a16a080899c7f10c3fe9ab6c;/workspace/inputs/SRR11518279.fastq.gz;f;1279737264
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K4me1_LAPC4_Daro_REP3_T1);2a0a250aeee6254ec3c9773dd77459f6;/workspace/inputs/SRR11518278.fastq.gz;f;1082161679
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_R1881_REP2_T1);0ccb7a6b78d84aa7b6ab96ccbab501d0;/workspace/inputs/SRR11518280.fastq.gz;f;1306760927
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_R1881_REP3_T1);08f48edc782f1f63781960b044889aeb;/workspace/inputs/SRR11518281.fastq.gz;f;1005676900
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K4me1_LAPC4_R1881_REP1_T1);f63668a42d5a36ba1dacab43f40a80ce;/workspace/inputs/SRR11518279.fastq.gz;f;1279737264
