name;hash;path;type;size
NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chipseq-input.csv);612cea7079078de46fbeffe024df7a1a;/workspace/work/61/2cea7079078de46fbeffe024df7a1a/samplesheet.valid.csv;f;900
NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chipseq-input.csv);612cea7079078de46fbeffe024df7a1a;/workspace/work/61/2cea7079078de46fbeffe024df7a1a/versions.yml;f;69
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);3572ea3ba0d9177d6846e39e156df242;/workspace/work/35/72ea3ba0d9177d6846e39e156df242/genome.fa.sizes;f;302
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);3572ea3ba0d9177d6846e39e156df242;/workspace/work/35/72ea3ba0d9177d6846e39e156df242/genome.fa.fai;f;714
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);3572ea3ba0d9177d6846e39e156df242;/workspace/work/35/72ea3ba0d9177d6846e39e156df242/versions.yml;f;82
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);7f3481f3f30af3328a3c6fa6c4ea7fa4;/workspace/work/7f/3481f3f30af3328a3c6fa6c4ea7fa4/genes.bed;f;25691781
NFCORE_CHIPSEQ:CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);7f3481f3f30af3328a3c6fa6c4ea7fa4;/workspace/work/7f/3481f3f30af3328a3c6fa6c4ea7fa4/versions.yml;f;66
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP1_T1);73d53fcab5b2e0bb94fec5351d4ed714;/workspace/work/73/d53fcab5b2e0bb94fec5351d4ed714/H3K4me1_LAPC4_Control_REP1_T1_fastqc.html;f;580249
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP1_T1);73d53fcab5b2e0bb94fec5351d4ed714;/workspace/work/73/d53fcab5b2e0bb94fec5351d4ed714/H3K4me1_LAPC4_Control_REP1_T1_fastqc.zip;f;300339
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP1_T1);73d53fcab5b2e0bb94fec5351d4ed714;/workspace/work/73/d53fcab5b2e0bb94fec5351d4ed714/versions.yml;f;70
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP2_T1);2a89bb04099403ef5639c5c8d10242d2;/workspace/work/2a/89bb04099403ef5639c5c8d10242d2/H3K4me1_LAPC4_Control_REP2_T1_fastqc.html;f;577985
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP2_T1);2a89bb04099403ef5639c5c8d10242d2;/workspace/work/2a/89bb04099403ef5639c5c8d10242d2/H3K4me1_LAPC4_Control_REP2_T1_fastqc.zip;f;295699
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4me1_LAPC4_Control_REP2_T1);2a89bb04099403ef5639c5c8d10242d2;/workspace/work/2a/89bb04099403ef5639c5c8d10242d2/versions.yml;f;70
