,Id,Start timestamp,End timestamp,Cpu_count,Avg_cpu_usage,Memory,Hostname,duration,cpu_model
0,ichnos_cpu_high_mem_high_w01_t01,1781702200000,1781702806252,4.000215,383.251142,2162511872,hu-worker-c45,606252,Intel Xeon Silver 4314
1,ichnos_cpu_high_mem_high_w01_t02,1781702200000,1781702806253,4.00009,386.411125,2162573312,hu-worker-c42,606253,Intel Xeon Silver 4314
2,ichnos_cpu_high_mem_high_w01_t04,1781702200000,1781702808896,4.000139,385.311042,2162520064,hu-worker-c40,608896,Intel Xeon Silver 4314
3,ichnos_cpu_high_mem_high_w01_t03,1781702201000,1781702808895,4.000152,374.441226,2162503680,hu-worker-c44,607895,Intel Xeon Silver 4314
4,ichnos_cpu_high_mem_high_w02_t01,1781702810000,1781703416790,3.999698,367.0338,2162503680,hu-worker-c42,606790,Intel Xeon Silver 4314
5,ichnos_cpu_high_mem_high_w02_t02,1781702810000,1781703420414,4.000074,372.990157,2162491392,hu-worker-c45,610414,Intel Xeon Silver 4314
6,ichnos_cpu_high_mem_high_w02_t03,1781702810000,1781703420415,4.000251,379.074167,2162507776,hu-worker-c44,610415,Intel Xeon Silver 4314
7,ichnos_cpu_high_mem_high_w02_t04,1781702810000,1781703417937,3.999979,378.37056,2162573312,hu-worker-c40,607937,Intel Xeon Silver 4314
8,ichnos_cpu_high_mem_high_w03_t01,1781703422000,1781704027323,3.999466,376.707454,2162483200,hu-worker-c42,605323,Intel Xeon Silver 4314
9,ichnos_cpu_high_mem_high_w03_t02,1781703422000,1781704029592,4.000142,368.530534,2162532352,hu-worker-c44,607592,Intel Xeon Silver 4314
10,ichnos_cpu_high_mem_high_w03_t03,1781703422000,1781704031321,3.999471,383.973412,2162499584,hu-worker-c45,609321,Intel Xeon Silver 4314
11,ichnos_cpu_high_mem_high_w03_t04,1781703422000,1781704028453,4.000432,384.490444,2162503680,hu-worker-c40,606453,Intel Xeon Silver 4314
12,ichnos_cpu_high_mem_high_w04_t01,1781704033000,1781704641084,3.99885,373.944708,2162487296,hu-worker-c45,608084,Intel Xeon Silver 4314
13,ichnos_cpu_high_mem_high_w04_t02,1781704033000,1781704641085,4.000448,390.832286,2162479104,hu-worker-c44,608085,Intel Xeon Silver 4314
14,ichnos_cpu_high_mem_high_w04_t03,1781704033000,1781704639948,3.998425,387.792227,2162552832,hu-worker-c40,606948,Intel Xeon Silver 4314
15,ichnos_cpu_high_mem_high_w04_t04,1781704033000,1781704641086,3.999842,378.89584,2162495488,hu-worker-c42,608086,Intel Xeon Silver 4314
