start_ms,end_ms,duration_ms,start_time,end_time
1780970411000,1780970421000,10000,2026-06-09 02:00:11,2026-06-09 02:00:21
1780970463000,1780970486000,23000,2026-06-09 02:01:03,2026-06-09 02:01:26
1780970492000,1780970559000,67000,2026-06-09 02:01:32,2026-06-09 02:02:39
1780974978000,1780974980000,2000,2026-06-09 03:16:18,2026-06-09 03:16:20
1780976146000,1780976149000,3000,2026-06-09 03:35:46,2026-06-09 03:35:49
1780976290000,1780976293000,3000,2026-06-09 03:38:10,2026-06-09 03:38:13
1780978289000,1780978292000,3000,2026-06-09 04:11:29,2026-06-09 04:11:32
1780979903000,1780979916000,13000,2026-06-09 04:38:23,2026-06-09 04:38:36
1780979949000,1780979976000,27000,2026-06-09 04:39:09,2026-06-09 04:39:36
1780980033000,1780980176000,143000,2026-06-09 04:40:33,2026-06-09 04:42:56
1780980423000,1780980441000,18000,2026-06-09 04:47:03,2026-06-09 04:47:21
1780998403000,1780998409000,6000,2026-06-09 09:46:43,2026-06-09 09:46:49
1780998517000,1780998531000,14000,2026-06-09 09:48:37,2026-06-09 09:48:51
1780998546000,1780998552000,6000,2026-06-09 09:49:06,2026-06-09 09:49:12
