start_ms,end_ms,duration_ms,start_time,end_time
1780970378000,1780970559000,181000,2026-06-09 01:59:38,2026-06-09 02:02:39
1780975084000,1780975086000,2000,2026-06-09 03:18:04,2026-06-09 03:18:06
1780976180000,1780976183000,3000,2026-06-09 03:36:20,2026-06-09 03:36:23
1780977013000,1780977016000,3000,2026-06-09 03:50:13,2026-06-09 03:50:16
1780977149000,1780977152000,3000,2026-06-09 03:52:29,2026-06-09 03:52:32
1780978331000,1780978333000,2000,2026-06-09 04:12:11,2026-06-09 04:12:13
1780979228000,1780979230000,2000,2026-06-09 04:27:08,2026-06-09 04:27:10
1780980166000,1780980441000,275000,2026-06-09 04:42:46,2026-06-09 04:47:21
1780980448000,1780980450000,2000,2026-06-09 04:47:28,2026-06-09 04:47:30
1780998258000,1780998409000,151000,2026-06-09 09:44:18,2026-06-09 09:46:49
1780998422000,1780998531000,109000,2026-06-09 09:47:02,2026-06-09 09:48:51
1780998605000,1780998658000,53000,2026-06-09 09:50:05,2026-06-09 09:50:58
