start_ms,end_ms,duration_ms,start_time,end_time
1763845079000,1763845086000,7000,2025-11-22 20:57:59,2025-11-22 20:58:06
1763845087000,1763845088000,1000,2025-11-22 20:58:07,2025-11-22 20:58:08
1763845090000,1763845097000,7000,2025-11-22 20:58:10,2025-11-22 20:58:17
1763845098000,1763845106000,8000,2025-11-22 20:58:18,2025-11-22 20:58:26
1763845108000,1763845110000,2000,2025-11-22 20:58:28,2025-11-22 20:58:30
1763845110000,1763845117000,7000,2025-11-22 20:58:30,2025-11-22 20:58:37
1763845118000,1763845121000,3000,2025-11-22 20:58:38,2025-11-22 20:58:41
1763845123000,1763845137000,14000,2025-11-22 20:58:43,2025-11-22 20:58:57
1763858679000,1763858764000,85000,2025-11-23 00:44:39,2025-11-23 00:46:04
1763860198000,1763860203000,5000,2025-11-23 01:09:58,2025-11-23 01:10:03
1763860209000,1763860212000,3000,2025-11-23 01:10:09,2025-11-23 01:10:12
1763860212000,1763860213000,1000,2025-11-23 01:10:12,2025-11-23 01:10:13
1763860213000,1763860214000,1000,2025-11-23 01:10:13,2025-11-23 01:10:14
1763860214000,1763860215000,1000,2025-11-23 01:10:14,2025-11-23 01:10:15
1763860215000,1763860216000,1000,2025-11-23 01:10:15,2025-11-23 01:10:16
1763860216000,1763860217000,1000,2025-11-23 01:10:16,2025-11-23 01:10:17
1763860217000,1763860218000,1000,2025-11-23 01:10:17,2025-11-23 01:10:18
1763860219000,1763860244000,25000,2025-11-23 01:10:19,2025-11-23 01:10:44
