task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
4,-,378251,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070132,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070132),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738844799843,1738844799857,1738844800668,825,6,-,170.7,0.0,0,0,0,0,128198,880,224,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-22/work/11/09c49a8e3a9c52227e8f740921387d,-,-,Intel(R) Xeon(R) Gold 6426Y
6,-,378231,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070134,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070134),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738844799823,1738844799853,1738844800677,854,6,-,175.3,0.0,0,0,0,0,128199,880,224,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-22/work/6e/feb36b78c9e2105fcacfffed632bc2,-,-,Intel(R) Xeon(R) Gold 6426Y
3,-,378266,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070131,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070131),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738844799854,1738844799953,1738844800677,823,6,-,156.1,0.0,0,0,0,0,128198,880,224,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-22/work/71/21f2e9665000792c6ea4ad7df4f702,-,-,Intel(R) Xeon(R) Gold 6426Y
7,-,378244,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070141,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070141),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738844799837,1738844799856,1738844800667,830,7,-,94.8,0.0,0,0,0,0,128198,879,224,17,208896,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-22/work/f3/39438e8bbbaa2dfa9b76143e42b485,-,-,Intel(R) Xeon(R) Gold 6426Y
5,-,378237,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070133,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070133),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738844799831,1738844799855,1738844800664,833,7,-,64.6,0.0,0,0,0,0,128198,879,224,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-22/work/bb/8732ecfde6e3c168f2dc63c2edb401,-,-,Intel(R) Xeon(R) Gold 6426Y
2,-,378273,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070130,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070130),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738844799859,1738844799954,1738844800744,885,6,-,88.9,0.0,0,0,0,0,128197,879,224,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-22/work/28/fe0cfa628272a603821dea2fa7285e,-,-,Intel(R) Xeon(R) Gold 6426Y
1,-,378259,NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY,-,NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY,COMPLETED,0,-,docker.io/biocontainers/biocontainers:v1.2.0_cv1,2,21600000,-,12884901888,1,1738844799848,1738844799858,1738844801119,1271,463,-,38.2,0.0,6402048,14245888,6402048,14245888,5927376,32562674,317,1019,0,32583680,23,1,/users/grad/kathleen/ichnos-gpgnode-22/work/59/cb47880692e5e67398e5e16defc3ef,-,-,Intel(R) Xeon(R) Gold 6426Y
8,-,379010,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070149,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070149),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738844802371,1738844802420,1738844803184,813,6,-,91.4,0.0,0,0,0,0,128197,879,224,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-22/work/33/a7dda9c90ca12efe8f3141d6e2ae66,-,-,Intel(R) Xeon(R) Gold 6426Y
23,-,379110,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070150,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070150),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738844806089,1738844806187,1738844806883,794,5,-,91.4,0.0,0,0,0,0,128196,879,224,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-22/work/54/6faf7b1891db9b989cd7a09c2de27c,-,-,Intel(R) Xeon(R) Gold 6426Y
26,-,379210,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070151,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070151),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738844808322,1738844808385,1738844809142,820,6,-,95.5,0.0,0,0,0,0,128197,879,224,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-22/work/2e/b0bfa5684fd5217c2d1828f1ff6b20,-,-,Intel(R) Xeon(R) Gold 6426Y
