run,pkg_1,dram_1,total_1,idle_pkg_1,idle_dram_1,idle_total_1,active_pkg_1,active_dram_1,active_total_1,pkg_2,dram_2,total_2,idle_pkg_2,idle_dram_2,idle_total_2,active_pkg_2,active_dram_2,active_total_2
1,0.5335732263052778,0.1468308396425,0.6804040659477778,0.15379878851916667,0.030943105491388886,0.18474189401055557,0.30559694014444444,0.060984263864166666,0.3665812040086111,0.9126049969633332,0.13981377523583333,1.0524187721991667,0.27630951619555555,0.03867009249527778,0.3149796086908333,0.5621705128047222,0.06327652247777778,0.6254470352825
2,0.48513339085638885,0.10856418500638888,0.5936975758627777,0.15368580476833332,0.034257411386666665,0.18794321615499998,0.2936210649913889,0.05579985840583333,0.34942092339722225,0.903754971885,0.12164833318444444,1.0254033050694444,0.2339331792697222,0.039271888026944445,0.27320506729666666,0.5956965337119444,0.060699434217499994,0.6563959679294444
3,0.5045057851680556,0.10798918724222221,0.6124949724102777,0.1420274607161111,0.029829672488611108,0.1718571332047222,0.30641596590166664,0.05965278561527778,0.3660687515169444,0.8619070179955555,0.14195577513083332,1.0038627931263888,0.3014752722708333,0.03483507588611111,0.33631034815694444,0.5227097872316666,0.06453650697194444,0.5872462942036111
