run,pkg_1,dram_1,total_1,idle_pkg_1,idle_dram_1,idle_total_1,active_pkg_1,active_dram_1,active_total_1,pkg_2,dram_2,total_2,idle_pkg_2,idle_dram_2,idle_total_2,active_pkg_2,active_dram_2,active_total_2
1,0.5581415581983333,0.1617415366825,0.7198830948808332,0.08400945462222223,0.021026167746944442,0.10503562236916666,0.4541507825955555,0.08567823642749998,0.5398290190230555,1.0657668706983332,0.1521811146408333,1.2179479853391666,0.16491972668388888,0.02100842843138889,0.18592815511527777,0.8991335742816666,0.0887102819786111,0.9878438562602777
2,0.5992037456319443,0.16086029758388887,0.7600640432158332,0.08119273538749999,0.01992179717666667,0.10111453256416666,0.4795427009294444,0.08586742546972222,0.5654101263991667,1.0393400562380555,0.1693881734936111,1.2087282297316664,0.1446794328372222,0.03856327386722223,0.18324270670444442,0.8928267322711111,0.08772876892805555,0.9805555011991667
3,0.5779357941188888,0.12869537132194445,0.7066311654408333,0.09988103482972222,0.024903009058888887,0.1247840438886111,0.4584738695913889,0.08527032709527776,0.5437441966866667,1.098944822291389,0.13455099182666666,1.2334958141180554,0.2168846829569444,0.024507978281111106,0.24139266123805553,0.8807579724788889,0.088346686215,0.9691046586938888
