run,pkg_1,dram_1,total_1,idle_pkg_1,idle_dram_1,idle_total_1,active_pkg_1,active_dram_1,active_total_1,pkg_2,dram_2,total_2,idle_pkg_2,idle_dram_2,idle_total_2,active_pkg_2,active_dram_2,active_total_2
1,0.5614462625730555,0.5614462625730555,1.122892525146111,0.06169791996388888,0.06169791996388888,0.12339583992777776,0.4974293244886111,0.4974293244886111,0.9948586489772222,1.1792675870102776,0.5787690222291666,1.7580366092394442,0.09194394507944445,0.055536938975555554,0.147480884055,0.9396436098508333,0.46635253050027775,1.405996140351111
2,0.5833679077949999,0.5833679077949999,1.1667358155899998,0.060169243185277776,0.060169243185277776,0.12033848637055555,0.4844792268947222,0.4844792268947222,0.9689584537894445,1.0983527918902778,0.5516754805752777,1.6500282724655555,0.12645274979527776,0.0536387375875,0.18009148738277775,0.9697206099519444,0.47822602754944443,1.447946637501389
3,0.5559435165169444,0.5559435165169444,1.1118870330338888,0.04769359184805555,0.04769359184805555,0.0953871836961111,0.48749636177444444,0.48749636177444444,0.9749927235488889,1.0840032758216667,0.5358608236944444,1.619864099516111,0.09790056316027777,0.04329005400444444,0.1411906171647222,0.94744584372,0.47415476436944437,1.4216006080894443
