task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
4,-,183914,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070132,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070132),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738592084276,1738592084404,1738592086004,1728,10,-,145.5,0.0,0,0,0,0,141753,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/f2/4704c7b1abe1b3f743b75cb50fe443,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
10,-,183917,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070151,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070151),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738592084309,1738592084407,1738592086032,1723,10,-,100.0,0.0,0,0,0,0,141755,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/7c/6f0224b4caea5f4bd293e60cdf025b,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
7,-,183935,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070141,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070141),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738592084406,1738592084504,1738592086056,1650,10,-,100.0,0.0,0,0,0,0,141755,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/98/5707eb805696beffd944a88c49d4c2,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
3,-,183942,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070131,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070131),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738592084420,1738592084506,1738592086057,1637,10,-,104.9,0.0,0,0,0,0,141754,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/9b/ecd897096f7bad0f2a1bd270b0e037,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
5,-,183928,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070133,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070133),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738592084393,1738592084410,1738592086014,1621,10,-,112.9,0.0,0,0,0,0,141754,879,227,17,208896,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/11/4813a8b06a790032d07f4acdba896f,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
9,-,184395,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070150,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070150),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738592086036,1738592086058,1738592088078,2042,9,-,98.5,0.0,0,0,0,0,141753,878,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/ea/3c4365b787a2591d15d279b3d7283c,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
2,-,184357,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070130,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070130),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738592086020,1738592086033,1738592088075,2055,10,-,94.1,0.0,0,0,0,0,141754,878,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/89/5ba1f3c72d47d36102b34de4f4ef2c,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
11,-,184444,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10102392,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10102392),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738592086089,1738592086160,1738592088079,1990,9,-,100.0,0.0,0,0,0,0,141755,879,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/06/2043f7e748783a3a5bb38170cb37be,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
6,-,184434,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070134,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070134),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738592086073,1738592086157,1738592088084,2011,104,-,25.7,0.0,5476352,18780160,5476352,19836928,141753,878,227,17,0,4096,10,0,/users/grad/kathleen/ichnos-gpgnode-15/work/3c/1c462d86d4c5e50421d56d83f3600c,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
1,-,184425,NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY,-,NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY,COMPLETED,0,-,docker.io/biocontainers/biocontainers:v1.2.0_cv1,2,21600000,-,12884901888,1,1738592086053,1738592086061,1738592088504,2451,562,-,50.8,0.0,6254592,16896000,6254592,16896000,5940882,32562674,320,1019,0,32583680,22,3,/users/grad/kathleen/ichnos-gpgnode-15/work/0b/ede216eed37a8ee737c1fa85dc4146,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
