task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
6,-,92596,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070134,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070134),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738585404442,1738585404515,1738585406430,1988,10,-,150.0,0.0,0,0,0,0,141704,877,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/5f/fd42c122e79446a942d4e2ee496991,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
4,-,92616,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070132,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070132),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738585404511,1738585404525,1738585406449,1938,10,-,152.4,0.0,0,0,0,0,141703,877,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/6b/6cb06b051f6d26f0f4586d88e56c69,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
9,-,92623,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070150,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070150),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738585404525,1738585404614,1738585406410,1885,15,-,92.3,0.0,0,0,0,0,141719,888,227,17,212992,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/50/44cfbac2148e92261e4ac67273dbc0,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
5,-,92609,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070133,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070133),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738585404494,1738585404523,1738585406434,1940,10,-,152.4,0.0,0,0,0,0,141704,877,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/bb/97dc881b3f63993b9723b3e528c713,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
1,-,92603,NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY,-,NFCORE_AMPLISEQ:AMPLISEQ:FORMAT_TAXONOMY,COMPLETED,0,-,docker.io/biocontainers/biocontainers:v1.2.0_cv1,2,21600000,-,12884901888,1,1738585404473,1738585404519,1738585406989,2516,573,-,51.6,0.0,6250496,16896000,6250496,16896000,5940832,32562672,320,1019,8192,32583680,43,8,/users/grad/kathleen/ichnos-gpgnode-15/work/f1/8f6e53bece684fcb60ec929b14e25e,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
3,-,93134,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070131,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070131),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738585406469,1738585406552,1738585408294,1825,9,-,97.0,0.0,0,0,0,0,141704,876,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/21/0300a0f2a96db3e627649da257f68d,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
2,-,93112,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070130,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070130),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738585406453,1738585406549,1738585408302,1849,9,-,90.1,0.0,0,0,0,0,141702,876,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/2f/dd64342ec8f351bcfdfd6cfaa32bfd,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
10,-,93044,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070151,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070151),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738585406424,1738585406431,1738585408316,1892,10,-,95.5,0.0,0,0,0,0,141704,876,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/d8/0d50426eeff4aaa7c2c2b91c080fa5,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
7,-,93089,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070141,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070141),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738585406441,1738585406450,1738585408349,1908,9,-,97.0,0.0,0,0,0,0,141704,876,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/22/902bfd3abe0ed974aff959b7f42801,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
8,-,93181,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES,SRR10070149,NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (SRR10070149),COMPLETED,0,-,quay.io/nf-core/ubuntu:20.04,2,21600000,-,12884901888,1,1738585407002,1738585407090,1738585408583,1581,9,-,50.8,0.0,0,0,0,0,141704,876,227,17,0,4096,0,0,/users/grad/kathleen/ichnos-gpgnode-15/work/3b/157f5e2b84e97f7aa2a898b3223706,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
