start_ms,end_ms,duration_ms,start_time,end_time
1769779057000,1769779239000,182000,2026-01-30 13:17:37,2026-01-30 13:20:39
1769779245000,1769779403000,158000,2026-01-30 13:20:45,2026-01-30 13:23:23
1769779417000,1769779670000,253000,2026-01-30 13:23:37,2026-01-30 13:27:50
1769779677000,1769780491000,814000,2026-01-30 13:27:57,2026-01-30 13:41:31
1769780497000,1769781504000,1007000,2026-01-30 13:41:37,2026-01-30 13:58:24
1769781512000,1769781618000,106000,2026-01-30 13:58:32,2026-01-30 14:00:18
1769781624000,1769783387000,1763000,2026-01-30 14:00:24,2026-01-30 14:29:47
1769783396000,1769783871000,475000,2026-01-30 14:29:56,2026-01-30 14:37:51
1769783877000,1769784150000,273000,2026-01-30 14:37:57,2026-01-30 14:42:30
1769784155000,1769785891000,1736000,2026-01-30 14:42:35,2026-01-30 15:11:31
1769785898000,1769785923000,25000,2026-01-30 15:11:38,2026-01-30 15:12:03
1769785928000,1769785953000,25000,2026-01-30 15:12:08,2026-01-30 15:12:33
1769785959000,1769786134000,175000,2026-01-30 15:12:39,2026-01-30 15:15:34
1769786140000,1769786428000,288000,2026-01-30 15:15:40,2026-01-30 15:20:28
1769786434000,1769787308000,874000,2026-01-30 15:20:34,2026-01-30 15:35:08
1769787313000,1769787543000,230000,2026-01-30 15:35:13,2026-01-30 15:39:03
1769787587000,1769787598000,11000,2026-01-30 15:39:47,2026-01-30 15:39:58
1769787607000,1769787707000,100000,2026-01-30 15:40:07,2026-01-30 15:41:47
1769787716000,1769787953000,237000,2026-01-30 15:41:56,2026-01-30 15:45:53
1769787960000,1769788123000,163000,2026-01-30 15:46:00,2026-01-30 15:48:43
1769788131000,1769788722000,591000,2026-01-30 15:48:51,2026-01-30 15:58:42
1769788737000,1769788819000,82000,2026-01-30 15:58:57,2026-01-30 16:00:19
1769788822000,1769788822000,0,2026-01-30 16:00:22,2026-01-30 16:00:22
1769788827000,1769788827000,0,2026-01-30 16:00:27,2026-01-30 16:00:27
1769788832000,1769789026000,194000,2026-01-30 16:00:32,2026-01-30 16:03:46
1769789032000,1769789210000,178000,2026-01-30 16:03:52,2026-01-30 16:06:50
1769789223000,1769789399000,176000,2026-01-30 16:07:03,2026-01-30 16:09:59
1769789416000,1769789418000,2000,2026-01-30 16:10:16,2026-01-30 16:10:18
1769789435000,1769789605000,170000,2026-01-30 16:10:35,2026-01-30 16:13:25
1769789616000,1769789914000,298000,2026-01-30 16:13:36,2026-01-30 16:18:34
1769789920000,1769790638000,718000,2026-01-30 16:18:40,2026-01-30 16:30:38
1769790645000,1769790839000,194000,2026-01-30 16:30:45,2026-01-30 16:33:59
1769790849000,1769791163000,314000,2026-01-30 16:34:09,2026-01-30 16:39:23
1769791171000,1769791366000,195000,2026-01-30 16:39:31,2026-01-30 16:42:46
1769791372000,1769791578000,206000,2026-01-30 16:42:52,2026-01-30 16:46:18
1769791586000,1769791687000,101000,2026-01-30 16:46:26,2026-01-30 16:48:07
1769791693000,1769791891000,198000,2026-01-30 16:48:13,2026-01-30 16:51:31
1769791901000,1769791942000,41000,2026-01-30 16:51:41,2026-01-30 16:52:22
1769792031000,1769792059000,28000,2026-01-30 16:53:51,2026-01-30 16:54:19
1769792071000,1769792101000,30000,2026-01-30 16:54:31,2026-01-30 16:55:01
1769792112000,1769792166000,54000,2026-01-30 16:55:12,2026-01-30 16:56:06
1769792177000,1769792206000,29000,2026-01-30 16:56:17,2026-01-30 16:56:46
1769792216000,1769792246000,30000,2026-01-30 16:56:56,2026-01-30 16:57:26
1769792255000,1769792623000,368000,2026-01-30 16:57:35,2026-01-30 17:03:43
1769792633000,1769792659000,26000,2026-01-30 17:03:53,2026-01-30 17:04:19
1769792665000,1769792961000,296000,2026-01-30 17:04:25,2026-01-30 17:09:21
1769792969000,1769792998000,29000,2026-01-30 17:09:29,2026-01-30 17:09:58
1769793004000,1769793036000,32000,2026-01-30 17:10:04,2026-01-30 17:10:36
1769793924000,1769794034000,110000,2026-01-30 17:25:24,2026-01-30 17:27:14
