timestamp,energy_1,energy_2
1769779006005,54686243406,30219869272
1769779007006,54713404507,30245861809
1769779008005,54739875978,30271871404
1769779009005,54766709871,30306122319
1769779010006,54793728295,30334394248
1769779011006,54820580819,30360138141
1769779012006,54846973131,30387191140
1769779013005,54872326678,30412515590
1769779014005,54898763116,30440136689
1769779015005,54924698374,30465390922
1769779016005,54950438987,30490620025
1769779017006,54977222651,30516033384
1769779018005,55003388549,30541217918
1769779019006,55029067916,30566429475
1769779020005,55056902750,30591815903
1769779021005,55086209126,30617460359
1769779022005,55112269058,30642734305
1769779023005,55137260075,30667924470
1769779024005,55163302093,30695078522
1769779025005,55188775797,30720348090
1769779026005,55213450760,30745498339
1769779027005,55238749318,30771375648
1769779028005,55263387646,30796590973
1769779029005,55288676637,30821824211
1769779030005,55314153210,30847238561
1769779031005,55339087909,30872819224
1769779032005,55365249917,30898267126
1769779033005,55390657798,30923553538
1769779034005,55416113437,30950598145
1769779035005,55441508486,30976026075
1769779036005,55466651945,31002112388
1769779037005,55492382152,31032971159
1769779038005,55517507241,31058264391
1769779039005,55541975305,31083634264
1769779040005,55567546462,31109005114
1769779041005,55592409678,31134666858
1769779042005,55617371782,31160019551
1769779043005,55642798506,31185259960
1769779044005,55668018409,31212282259
1769779045005,55692639618,31237612920
1769779046005,55717946811,31262967550
1769779047005,55742889277,31289169732
1769779048005,55767582474,31319226817
1769779049005,55793036373,31344489732
1769779050005,55819537520,31369920973
1769779051005,55847882932,31395403816
1769779052005,55873485917,31420900453
1769779053005,55898357815,31446042509
1769779054005,55923250311,31473514309
1769779055005,55948043570,31499172040
1769779056005,55975233905,31526579299
1769779057005,56001271591,31552614253
1769779058006,56027271589,31579256293
1769779059005,56054471476,31613113383
1769779060005,56082035175,31645563029
1769779061006,56108546164,31680027830
1769779062005,56134656554,31714023005
1769779063005,56162548086,31748075184
1769779064005,56190571509,31782718259
1769779065010,56216099089,31816994365
1769779066005,56242224996,31851226115
1769779067006,56269213942,31885724910
1769779068006,56295680621,31919912184
1769779069005,56322260545,31953943169
1769779070007,56349073383,31990298482
1769779071007,56375560447,32027077738
1769779072005,56402533341,32061092886
1769779073006,56429852500,32095216015
1769779074005,56457530848,32129889957
1769779075005,56486199134,32160878299
1769779076005,56520359660,32186358594
1769779077005,56547391328,32220459873
1769779078005,56578385148,32250275760
1769779079005,56611872521,32275997376
1769779080006,56646450536,32303235607
1769779081005,56680491134,32332786843
1769779082005,56714275825,32361450293
1769779083005,56748565296,32389874788
1769779084005,56783033698,32416539623
1769779085005,56816781205,32441988761
1769779086005,56847025704,32467470338
1769779087005,56878191482,32493015618
1769779088005,56912076723,32518262191
1769779089006,56942023081,32543835240
1769779090006,56967928327,32569356747
1769779091005,56995023636,32595062968
1769779092005,57028982008,32620607637
1769779093005,57062840990,32645918660
1769779094005,57098753485,32672224566
1769779095005,57131945647,32697606371
1769779096005,57165941844,32723213354
1769779097005,57199791778,32748866232
1769779098005,57233616766,32774078643
1769779099005,57266972539,32799635778
1769779100005,57300655688,32825063647
1769779101005,57334968671,32850811827
1769779102005,57368824449,32876380268
1769779103005,57402810225,32901747746
1769779104005,57436885001,32929225313
1769779105005,57474295893,32954843846
1769779106005,57508108597,32980323608
1769779119005,57845180689,33327064328
1769779120005,57869888899,33352426740
1769779121005,57894712033,33377969517
1769779122005,57919385516,33403404084
1769779123005,57944270429,33428693166
1769779124005,57969805378,33456711081
1769779125005,57994983169,33481917617
1769779126005,58020092710,33507274689
1769779127005,58045459425,33533271285
1769779128005,58077798771,33564740238
1769779129005,58112026097,33590536161
1769779130005,58145724946,33615824190
1769779131005,58179443402,33643215596
1769779132005,58213224186,33677691718
1769779133005,58246862080,33704750210
1769779134005,58284288901,33732600317
1769779135005,58318633195,33758138699
1769779136006,58353503690,33783841823
1769779137006,58387426542,33809965609
1769779138005,58421593233,33835376160
1769779139007,58456989321,33861063659
1769779140005,58490733593,33888351143
1769779141005,58523254891,33917753721
1769779142005,58556278955,33943278646
1769779143005,58589098974,33968403552
1769779144005,58622929851,33995588883
1769779145005,58656085806,34020824135
1769779146005,58688959319,34046147471
1769779147006,58722025312,34072043425
1769779148005,58754992480,34097178356
1769779149005,58788068757,34122365347
1769779150006,58821186566,34147806048
1769779151005,58853919523,34173093619
1769779152005,58886753091,34198749885
1769779153005,58919400329,34223763759
1769779154005,58952897177,34250827240
1769779155005,58985774688,34276388037
1769779156005,59018652337,34301673823
1769779157005,59052093555,34327254272
1769779158005,59085007670,34352445123
1769779159005,59110757529,34378364010
1769779160006,59137626561,34407224257
1769779161006,59164120781,34434597384
1769779162005,59190133795,34469009530
1769779163005,59215650023,34503025135
1769779164005,59246301972,34534126707
1769779165006,59279623933,34559776579
1769779166005,59312636920,34585139892
1769779167006,59346076048,34611457851
1769779168005,59379555304,34636998843
1769779169006,59412597311,34667275674
1769779170005,59439912473,34701365418
1769779171005,59469972839,34735306000
1769779172005,59497948290,34769584287
1769779173005,59531006746,34795557477
1769779174006,59565624218,34827818443
1769779175005,59599271801,34853187080
1769779176005,59632487399,34878510279
