name;hash;path;type;size
NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);8a48e42d5914dc68a122a37cd7299674;/input/data/work/8a/48e42d5914dc68a122a37cd7299674/samplesheet.valid.csv;f;938
NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);8a48e42d5914dc68a122a37cd7299674;/input/data/work/8a/48e42d5914dc68a122a37cd7299674/versions.yml;f;74
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);1a165d9f9c7e7e6859cd49232fca69bc;/input/data/work/1a/165d9f9c7e7e6859cd49232fca69bc/genes.bed;f;8097849
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);1a165d9f9c7e7e6859cd49232fca69bc;/input/data/work/1a/165d9f9c7e7e6859cd49232fca69bc/versions.yml;f;66
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:TSS_EXTRACT;3221a0a29d3dfd3a0f960af536581471;/input/data/work/32/21a0a29d3dfd3a0f960af536581471/genes.tss.bed;f;2132933
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:TSS_EXTRACT;3221a0a29d3dfd3a0f960af536581471;/input/data/work/32/21a0a29d3dfd3a0f960af536581471/versions.yml;f;66
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);7f1d64ff1ebdd64234ba7ad31c34a381;/input/data/work/7f/1d64ff1ebdd64234ba7ad31c34a381/genome.fa.sizes;f;376
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);7f1d64ff1ebdd64234ba7ad31c34a381;/input/data/work/7f/1d64ff1ebdd64234ba7ad31c34a381/genome.fa.fai;f;783
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);7f1d64ff1ebdd64234ba7ad31c34a381;/input/data/work/7f/1d64ff1ebdd64234ba7ad31c34a381/versions.yml;f;89
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GET_AUTOSOMES (genome.fa.fai);878d4f53cb37d8a77e245f0b429a6193;/input/data/work/87/8d4f53cb37d8a77e245f0b429a6193/genome.fa.autosomes.txt;f;123
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GET_AUTOSOMES (genome.fa.fai);878d4f53cb37d8a77e245f0b429a6193;/input/data/work/87/8d4f53cb37d8a77e245f0b429a6193/versions.yml;f;73
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes);7242b44f614d53bde7741086e62bbf21;/input/data/work/72/42b44f614d53bde7741086e62bbf21/genome.include_regions.bed;f;9866
NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes);7242b44f614d53bde7741086e62bbf21;/input/data/work/72/42b44f614d53bde7741086e62bbf21/versions.yml;f;87
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1);2880780269ea0950002b32efc9e93ce9;/input/data/work/28/80780269ea0950002b32efc9e93ce9/GM12878_FAST_REP1_T1_1_fastqc.html;f;582134
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1);2880780269ea0950002b32efc9e93ce9;/input/data/work/28/80780269ea0950002b32efc9e93ce9/GM12878_FAST_REP1_T1_2_fastqc.html;f;586974
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1);2880780269ea0950002b32efc9e93ce9;/input/data/work/28/80780269ea0950002b32efc9e93ce9/GM12878_FAST_REP1_T1_1_fastqc.zip;f;341056
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1);2880780269ea0950002b32efc9e93ce9;/input/data/work/28/80780269ea0950002b32efc9e93ce9/GM12878_FAST_REP1_T1_2_fastqc.zip;f;344178
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP1_T1);2880780269ea0950002b32efc9e93ce9;/input/data/work/28/80780269ea0950002b32efc9e93ce9/versions.yml;f;85
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1);f65e0fe2e4e8f6f8c1bee154b886873d;/input/data/work/f6/5e0fe2e4e8f6f8c1bee154b886873d/GM12878_FAST_REP2_T1_1_fastqc.html;f;585102
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1);f65e0fe2e4e8f6f8c1bee154b886873d;/input/data/work/f6/5e0fe2e4e8f6f8c1bee154b886873d/GM12878_FAST_REP2_T1_2_fastqc.html;f;593238
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1);f65e0fe2e4e8f6f8c1bee154b886873d;/input/data/work/f6/5e0fe2e4e8f6f8c1bee154b886873d/GM12878_FAST_REP2_T1_1_fastqc.zip;f;347316
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1);f65e0fe2e4e8f6f8c1bee154b886873d;/input/data/work/f6/5e0fe2e4e8f6f8c1bee154b886873d/GM12878_FAST_REP2_T1_2_fastqc.zip;f;350275
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_FAST_REP2_T1);f65e0fe2e4e8f6f8c1bee154b886873d;/input/data/work/f6/5e0fe2e4e8f6f8c1bee154b886873d/versions.yml;f;85
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_FAST_REP1_T1);87cd7e737b9685bc5702b33891b81767;/input/data/work/87/cd7e737b9685bc5702b33891b81767/GM12878_FAST_REP1_T1_1_val_1.fq.gz;f;204684476
NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_FAST_REP1_T1);87cd7e737b9685bc5702b33891b81767;/input/data/work/87/cd7e737b9685bc5702b33891b81767/GM12878_FAST_REP1_T1_2_val_2.fq.gz;f;225822685
