task;hash;inputs;inputSize;outputs;outputSize;usedBy
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_OMNI_REP2_T1);4a0267daac9d3386e532f9a6c1a96517;3;11120160817;2;3903710271;0
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_FAST_REP2_T1);f649576ce340dd5ef19b944602fb5158;1;1213189034;2;932641187;6
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_FAST_REP2_T1);71d24b1865ca427faf9e4eefc648ecdc;1;932641087;2;2614725;3
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_STD_REP2_T1);28a97ca8f47ca392c14a6a4bead5cf87;3;10721156119;2;3408540412;0
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_STD_REP1_T1);bb8965e37701d999d028508435843f02;3;10813323362;2;3556277245;0
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_OMNI_REP1_T1);aa6fe1921ab9a9b938a678a93d667e24;3;11658597684;2;4734227565;0
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_STD_REP2_T1);3c7060158a196bc7eb30a54a86d9a72d;1;3408540317;2;1746243299;6
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_STD_REP2_T1);a2d25689ae799e9def852c8407e679da;1;1746243199;2;3493621;3
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_STD_REP1_T1);19b7c00a56162de7eadf1229ad00e555;1;3556277150;2;1833055187;5
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_OMNI_REP2_T1);ebb919e96bb002742d9ee586a75526c6;1;3903710176;2;2903657701;6
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_STD_REP1_T1);0cf9f1630a2ca13419aa7f496454e016;1;1833055087;2;3433085;3
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_OMNI_REP2_T1);69bc197d528f59c40b05fde341db19df;1;2903657601;2;2654773;3
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_OMNI_REP1_T1);f91cc6be32b900af1f29b9b9a5520f6c;1;4734227470;2;3485637179;6
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_OMNI_REP1_T1);b14ddf09dfde245b57772d41a40ffc98;1;3485637079;2;2682797;3
NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_FAST_REP1);4c985b765ad0ec9c878edb2c33a72529;1;552026817;2;552026890;0
NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_FAST_REP2);3f51a9a4e4d4b6430888276dd64143c0;1;932641087;2;932641160;0
NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_STD_REP2);b01b61ed1a1fc1c0cc4e42088b35e5c3;1;1746243199;2;1746243272;0
NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_STD_REP1);666e598be3cd5788eedb65b8aa7f3aac;1;1833055087;2;1833055160;0
NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_OMNI_REP2);b9c3a2322ddcff8a3d6888864d0d9711;1;2903657601;2;2903657674;0
NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_OMNI_REP1);de0311f5f50322e559819c1951402d2b;1;3485637079;2;3485637152;0
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (GM12878_OMNI_REP1);30a4fc4366e7447d7e158cc1b54a2a67;3;6643245900;3;3644014335;6
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (GM12878_STD_REP2);193e355020d213b8744eded40bcb7cf6;3;4903852020;3;1900475504;7
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (GM12878_STD_REP1);0974b6fcd2d09c4311e25809b1b2ecb6;3;4990663908;3;1993348992;6
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (GM12878_FAST_REP2);3cd0b45e759a559af03c297499d6057f;3;4090249908;3;978966040;6
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (GM12878_OMNI_REP2);4a02e5accc6342a8fc73fed04cfcad05;3;6061266422;3;3033794741;6
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (GM12878_FAST_REP1);8feaf79ad60c7215a98a85ae77cedf20;3;3709635638;3;577287696;6
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_FAST_REP1_T1);53b02afd4a0fcdbbc3eea08f107dfff4;2;555287185;2;650;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_FAST_REP1_T1);13c7c714a8944da790bf17662c9aa842;2;555287185;2;793;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_FAST_REP1_T1);a875d9f58b8764eb264a3948597fde2b;3;3712895223;2;80810;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_FAST_REP2_T1);9c2398c4f8391070e474ae74d8664f79;2;935255711;2;652;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_STD_REP2_T1);dec16d919a44bee66b768327ec8d74fe;2;1749736719;2;653;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_FAST_REP2_T1);ecacf5ac166142cec23bf462796572bd;2;935255711;2;809;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_FAST_REP2_T1);40e20f6c643f74d9e73fcfa8fd3ab8ac;3;4092863749;2;81704;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_STD_REP1_T1);fe8209a2b1af63a412c330485177df2d;2;1836488071;2;653;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_OMNI_REP2_T1);f6510a13d9f5312327ebf09a18edb365;2;2906312273;2;655;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_STD_REP2_T1);8b7f048f4a638f5205a382a57d9e7ee0;2;1749736719;2;805;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_STD_REP2_T1);0b1eb6c7fa119de2e83137e3ee6d301f;3;4907344757;2;79780;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_OMNI_REP1_T1);211dd3fbc9037ce66b6e5a566153776b;2;3488319775;2;655;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_STD_REP1_T1);d84dd83f139d3d6597ab167646cbb205;2;1836488071;2;806;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_STD_REP1_T1);d32b3529329916fb50ed6109ddee535f;3;4994096109;2;79755;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_OMNI_REP2_T1);fa700b3691c83287a4527e0a02d95b4e;2;2906312273;2;855;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_OMNI_REP2_T1);39c7e55f41b97306d109ede5ab97de62;3;6063920311;2;91047;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_OMNI_REP1_T1);d94757dc9ccb036f4bb28c34d3e2f031;2;3488319775;2;856;1
NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_OMNI_REP1_T1);6dfa0c3ff6e2fa4a90b5a2f85a9f8c01;3;6645927813;2;91990;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (GM12878_FAST_REP1);649063e26ba64239398f2cb5a7b5fa44;1;577283823;2;3263146;5
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (GM12878_FAST_REP1);dc579334e530dd726a01f06e1c8f9d36;5;580557184;2;420075972;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (GM12878_FAST_REP2);52467c8030d9b7897945c01a469f56b5;1;978962107;2;2621634;5
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (GM12878_FAST_REP2);9575044bc02d5f3d37f34f5d639f7ac0;5;981593956;2;692173603;0
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_SORT (GM12878_FAST_REP1);eadaae80fe30d5b420c773f1ee70fa74;1;420075861;2;444749739;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_REMOVE_ORPHANS (GM12878_FAST_REP1);116e4f7e9fffe92922898be23d382acc;1;444749653;2;439032481;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_FAST_REP1);85ed80d1fcd03ea5e1bbd41cda17537b;1;439032388;2;409599353;12
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_FAST_REP1);b1cb8868d342cf6e4a717afc7ac5d9cb;1;409599243;2;3334215;4
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (GM12878_FAST_REP1);a21bb358874c637a17099ee46abcf38b;3;3567208064;11;64939;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (GM12878_FAST_REP1);7823e938d7e56721c23289e7059c3926;2;412933347;4;1229682;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (GM12878_FAST_REP1);37f72b848dee947edaf14453be0e20d5;1;409599243;4;981697;6
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (GM12878_FAST_REP1);8106b38d589c588c583cf22d0a923a42;3;3299959904;2;517608;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (GM12878_FAST_REP1);ae4ab422b9db5e69cab364af84b25943;5;582968160;2;526974;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (GM12878_FAST_REP1);8123000367a14d77a4539fcdd56972f8;2;409887476;2;143;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_SORT (GM12878_FAST_REP2);757da865a38d6ea290d203bc6c6a3706;1;692173492;2;744617564;0
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (GM12878_FAST_REP1);6bd543318bcb587c5ad06c6eb0967458;4;289168;3;1067;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_REMOVE_ORPHANS (GM12878_FAST_REP2);5725f2c22bacf1bf37c44b21a6e760e1;1;744617478;2;735593047;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_FAST_REP2);911dcdc07a0f0db4d844b07a634d178f;1;735592954;2;675106155;12
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_FAST_REP2);2b4ea947d297accb6ea6fcdff3a62bdb;1;675106045;2;2649679;4
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (GM12878_FAST_REP2);d5f4c35e92fa31d43c2718d1ba887ac9;3;3832714866;11;63563;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (GM12878_FAST_REP2);821ba0600f518842b50e676f7b85cebe;2;677755613;4;1521110;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (GM12878_FAST_REP2);f6963478aa8bc80e1f3fe588f96c6c32;1;675106045;4;2852754;7
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (GM12878_STD_REP2);74292e9cffec914af96bb470e997701c;1;1900455124;2;3494954;4
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (GM12878_STD_REP2);708239a91b29e70dd63f2a24d66e99f8;5;1903960293;2;368359725;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (GM12878_STD_REP1);4daf7cebb50bb6046912cfeee41f3d21;1;1993327765;2;3434994;5
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (GM12878_STD_REP1);eb62594db729a328a9a7579fa0b22fad;5;1996772974;2;384373615;0
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (GM12878_FAST_REP2);efe7663f89a7c2950d69c97a425756c6;3;3300505791;2;1489942;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (GM12878_FAST_REP2);f19858e5511829e2fec572be96efa7cc;2;675940165;2;143;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (GM12878_FAST_REP2);783a1b8f8b6f6cd9de68f786425a1ed5;5;984550819;2;1111703;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (GM12878_FAST_REP2);7f1cdb60ce71d6c59faf40586d1d3d38;4;835055;3;1067;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_SORT (GM12878_STD_REP2);4de056b6ccc1b5ff883d5accd765adb2;1;368359614;2;394700783;0
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (GM12878_OMNI_REP2);8845c0fdee150fe38ba380f7dc4c1897;1;3033790575;2;2669394;5
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_REMOVE_ORPHANS (GM12878_STD_REP2);4df860d33e4168caf1fbd5c94664e80b;1;394700697;2;388047751;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:SAMTOOLS_SORT (GM12878_STD_REP1);38b825be8f7ea8243eb9791a7c97c193;1;384373504;2;411290246;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_REMOVE_ORPHANS (GM12878_STD_REP1);6376d4c9ed8e4e6c69b5b04aedb00328;1;411290160;2;404598264;0
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_STD_REP2);1202a7cabf30a3bc77dce62ab717c039;1;388047658;2;357723632;12
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (GM12878_OMNI_REP2);499fb0c325edd467b49ee3074fecb32b;5;3036470184;2;2298656909;0
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_STD_REP2);332078211d2a57e1533d24b57b846596;1;357723522;2;3547879;4
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (GM12878_STD_REP2);ded0481484386e630412995a47202a54;3;3515332343;11;64433;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (GM12878_STD_REP2);3d0754c8967d852b12fa7516cd8b7373;2;361271290;4;1113476;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (GM12878_STD_REP2);9ec119475f85ccf0f9970e4b386566ea;1;357723522;4;6473262;6
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_STD_REP1);d8502f2772ae181cecd80ab722ad94eb;1;404598171;2;373529365;11
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_STD_REP1);06874d498faa41edf1388247e7b7252a;1;373529255;2;3493287;4
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_PICARD_COLLECTMULTIPLEMETRICS (GM12878_STD_REP1);9bdf4c0373697fb4b988fadd179c14e9;3;3531138076;11;64846;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (GM12878_STD_REP2);f60ee441b2483bb7e2a51771a7c5deb1;3;3301571638;2;3361463;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (GM12878_STD_REP2);be7a176170840e04a87d85b04ecaaeb5;5;1907983003;2;2242343;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (GM12878_STD_REP2);e00fce098a93547b18e85153794b81c1;2;359623489;2;141;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_DEEPTOOLS_PLOTFINGERPRINT (GM12878_STD_REP1);1fd875acd4c5df58eafc183558aa3e8e;2;377022431;4;1140176;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MACS2_CALLPEAK (GM12878_STD_REP1);5c40efb19461b5ba8a20063076bc0028;1;373529255;4;6442284;6
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:MULTIQC_CUSTOM_PEAKS (GM12878_STD_REP2);d93af558a26934af228e0b028e3d2c66;4;1900900;3;1065;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:HOMER_ANNOTATEPEAKS (GM12878_STD_REP1);763a24059ba996ba623eb4357a0140e5;3;3301562696;2;3343776;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_ATAQV_ATAQV (GM12878_STD_REP1);c53f5770fdfb5fb4ee0265704fece902;5;2000786742;2;2230313;1
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_CALL_ANNOTATE_PEAKS:FRIP_SCORE (GM12878_STD_REP1);8f7671e5e8c80cf3bcc6f8053724bc1a;2;375420280;2;141;0
NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (GM12878_OMNI_REP1);b6711a51fe88a71c0a955b358d9a31d8;1;3644010095;2;2691114;5
