task;hash;inputs;inputSize;outputs;outputSize;usedBy
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578808);491a0f825b1edab204a0a2b52ee08309;3;4338078761;3;1266584157;17
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578809);e0c734f09064c820ec03d25a12b8dc82;1;1747812712;2;2404902;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578811);668914192db78ef69ae2c73860d6ebb6;2;6660272459;2;1808662652;5
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578811);fa584dd1a38dbe8e12fc3f5f8800e7c4;4;5144236804;3;11589100;2
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578810);d7853e25ce805bc20386b739391e8e74;1;1709870466;2;2386966;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578807);a66e137c6fd4e068c805f3468275c795;3;4623823003;3;1571660981;18
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578809);651b2d4f56460394ef2cc29b1f98b854;3;4895102408;3;1862856593;17
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:CUSTOM_TX2GENE (null);b96b33ec78cb58e67b28d092ba228b27;7;907362766;2;7775247;3
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578811);018013750484074204a1e36c629b0961;1;1808662559;2;2434390;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578810);83d4983cc5efcc2434f3ee04e2cda20e;3;4857160162;3;1821287227;18
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SRR16578812);ef4eabfad3e0cb32a95198870a6f7ede;2;7078438871;2;2000646581;5
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_QUANT (SRR16578812);d0bcae33f6e149a15948bb12f264f2a2;4;5634521887;3;11593583;1
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:TXIMETA_TXIMPORT;657e39ee0330b08602677a5a536cd11e;7;76859671;9;55096753;3
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578811);951551cae64c5da347974fcb489b7d3c;3;4955952255;3;1926278399;17
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (SRR16578808);64aff36d4a7b3ec5fca815d81072c1b8;2;2104858571;5;316701020;0
NFCORE_RNASEQ:RNASEQ:SAMTOOLS_SORT_QUALIMAP (SRR16578808);a72fae467186dbbcfbdfce40753dca67;2;4413869291;2;2016994232;1
NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR16578808);5dcef6dc25d00005eb6bb0cec56979ae;2;2104858571;9;5625640;1
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (SRR16578808);102b280e6be7675d27acbe763fbe9767;1;1266580309;2;183485223;0
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SRR16578808);84d5a12755fd9bf0919a12530c1077cf;1;1266580309;2;2180405;3
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (SRR16578808);816e47f3affa0e98b4be92b3f0c3b5d6;1;1266580309;2;182987333;0
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR16578808);cd4b47cceaaaf4205d631e7977d7261c;2;2104858571;3;27341470;1
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SRR16578812);c80d82035fde3915fc38e54ba939fea8;1;2000646488;2;2480174;0
NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR16578807);fb78cabf5fc9851e461deac8d6c18a41;2;2409935380;9;5745422;1
NFCORE_RNASEQ:RNASEQ:SAMTOOLS_SORT_QUALIMAP (SRR16578807);3273030956209b258b0dfc8785bf9db6;2;4718946100;2;2528552365;0
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SRR16578807);34c2c3c9de06e6f92589cce09eb9fd5d;1;1571657118;2;2321261;3
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (SRR16578807);ccaaf2b543d459dc62b0a9d2f4414ef6;2;2409935380;5;317914052;0
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (SRR16578807);55d193a50b1361ce58efe3e271453590;1;1571657118;2;214838023;0
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (SRR16578807);34731723c09d75c5fa45283ca48cef7f;1;1571657118;2;215617048;0
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR16578807);985c0cd69a8d8deea1bb541952cd0b60;2;2409935380;3;27341478;1
NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:CUSTOM_TX2GENE (null);c698e984aa1c38285f0e9dba9b861da5;7;907729265;2;7775242;3
NFCORE_RNASEQ:RNASEQ:DESEQ2_QC_PSEUDO;67748a14789469b8806c586b4cc3a2ff;3;3762677;9;1147365;1
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SE_TRANSCRIPT_UNIFIED (all_samples);0ba7c6396eff1109b9c55966ec5419d1;5;43915388;3;10744715;0
NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SE_GENE_UNIFIED (all_samples);44b6b574e9d0e5d139d188fe4d756077;7;26732895;3;6751938;0
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (SRR16578808);72a43abeab46c883049fd37e62e8b90e;2;1292272090;2;256;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (SRR16578808);b446d6bbef288faa3cb0b35fb18e1a57;2;1292272090;2;1202;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (SRR16578808);c33a2e65f4d5a7f97b6261b372473701;2;1292272090;8;51798724;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (SRR16578808);cc34968fa4a3f30e2576531982af6f00;2;1292272090;3;9394;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (SRR16578808);534061cd7219e0f5ecad3fbdb635adc6;2;1292272090;6;53688096;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (SRR16578808);79341e61666a3145fb25c9508da2a15b;1;1266580309;5;38246;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (SRR16578808);b61ccb16b3e296d1a1d7d7c630934637;1;1266580309;2;907;1
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (SRR16578809);cf3b81ebae65709fcd0dc37a515f2eb0;1;1862852779;2;239198311;1
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (SRR16578809);6963872448aa8b981e7477708a20669a;1;1862852779;2;239869786;0
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (SRR16578809);921cb61c5ba3aa1c3f2d2bdb5119ad87;2;2701131041;5;319524241;0
NFCORE_RNASEQ:RNASEQ:SAMTOOLS_SORT_QUALIMAP (SRR16578809);7925bccf45b23ef3245a7d5aaabc72fa;2;5010141761;2;3016142130;0
NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR16578809);69328e659423ed00197630dc1620dffd;2;2701131041;9;5824514;1
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SRR16578809);757ca16f5e099691857f9af7c0f8c8c4;1;1862852779;2;2425621;3
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR16578809);5a4c4f84fb11fd157742f77ac6af2a27;2;2701131041;3;27341478;0
NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (SRR16578808);73cdc4151b8817c25dcae1f2a52e50bc;2;2855272427;2;495079;1
NFCORE_RNASEQ:RNASEQ:SAMTOOLS_SORT_QUALIMAP (SRR16578810);1fa99d9134f38bbfd1b8e10873a920d4;2;4968572315;2;2935991328;1
NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR16578810);7a01e4b7800aef00b6b2cc6b62fc2dd8;2;2659561595;9;5816730;1
NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (SRR16578810);e3e50768b6ff73621908264b439d700c;2;2659561595;5;319229275;0
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SRR16578810);ea35f8cea4714d7076bd10b99b8f1906;1;1821283333;2;2410293;3
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_REV (SRR16578810);7ee9b0477010d0b3a798246eacb5436f;1;1821283333;2;236570826;0
NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV_FW (SRR16578810);69f5a46fa3bacb91309c1470b578d30d;1;1821283333;2;236093341;1
NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR16578810);453008687ceaaf192c7b65230d3e9fb3;2;2659561595;3;27341478;1
NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR16578808);7fcd514588468a62f1dfee229885294f;2;27341455;3;1279;1
NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (SRR16578808);bb46d0dc672750a6dd13cedddcd4d526;2;182987568;2;182987359;0
NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (SRR16578808);98405f5701645ba9178b2cc3b1945287;2;183485457;2;183485248;1
NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR16578812);6a50ad3009ff33a4605ca682b4335162;3;5147936184;3;2132155248;18
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578808);9b06cd00ca5b40a14aa01107d1d97f2d;2;1192952265;2;658;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578808);710cb49f233b3d7c85e5c155a033b800;2;1192952265;2;641;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578808);ff8ab642519286012609b2ffbb9dd6d8;3;4340241247;2;274847;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578807);0c27b308f90dc4230c708aa4d97140be;2;1478834739;2;661;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578809);c2c1f04d9b048b79cc356ed1de58d504;2;1750217520;2;663;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578807);24f91d9a4213da0c4c8c97893e6999ad;2;1478834739;2;644;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578807);d7cbb37ffc41f2b61d82ad1f2ca0ec46;3;4626123721;2;277320;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578809);40572e1d39431df3c322cd80d9d96bd9;2;1750217520;2;644;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578809);aaf17b8176f9101b526368f0f4a701d0;3;4897506502;2;279474;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578810);f9988c2438b9cd22991da63f3111dc25;2;1712257338;2;663;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578811);eff2828499b5cb1c0c9be832db6ec457;2;1811096855;2;665;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578810);de78444f729d6a29c2f89427dc0b09f7;2;1712257338;2;644;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578811);5df31929d2feb839f95f4fdfc314734c;2;1811096855;2;645;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578810);5c052930aa9dd41012d4278d705d1169;3;4859546320;2;279250;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578811);e10bf928422e593940bd2d5288425107;3;4958385837;2;279899;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SRR16578812);6c0f51f9a74aef0474d9e22168288f8b;2;2003126568;2;665;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SRR16578812);4bdfd49ba5ddd652b7d150ed19e16df2;2;2003126568;2;645;0
NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SRR16578812);c344d2fa2d89e669a6c62693cd141602;3;5150415550;2;281354;0
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (SRR16578807);5be2d082b872902ace7ece222017824b;1;1571657118;2;908;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (SRR16578807);8e298d4075ef76ee776e52eca52bfcef;1;1571657118;5;42813;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (SRR16578807);0f5205510e3108c950411fa95344c292;2;1597348899;2;256;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (SRR16578807);84727d0b66d040280a54cfecca40f9d2;2;1597348899;2;1202;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (SRR16578807);1f592c15ae66c061347a1db7f309fbd3;2;1597348899;3;9411;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (SRR16578807);9d789359ebada359b1e17959d58f4e2f;2;1597348899;6;53916626;1
NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (SRR16578807);823688aed3fd9a02dbec185d7cbeab2f;2;1597348899;8;55324881;1
NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR16578807);6f864bee171a5a86d30e3fd06cd2ebe6;2;27341460;3;1285;1
NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (SRR16578807);f7490520d9c48460e653ed2661c286ce;2;3366830560;2;497743;1
NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (SRR16578807);69b687d07aafcd3603c4bb3d21c6d920;2;214838258;2;214838049;1
