task;hash;inputs;inputSize;outputs;outputSize;usedBy
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX (genome.fa);bdc90d94471a68a515cdb186af2b6669;2;3147289284;4;14721577032;6
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R1);e3d10381f64a354646a29b7cabf21182;4;17056100565;3;5951400828;1
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R2);38cf3f3458af80222ecc0badda43be4c;4;17088777110;3;6001669813;1
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R3);ea7b6366b49a7598a5ad3e85f3f549c1;4;15806986176;3;2726018345;0
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R1);455c5f9d8e1b7b3101e4bbd6286c3623;4;16149743846;3;3606203674;0
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R2);3f8460f5b3d7219f1f79a5044c59589a;4;15274348705;3;1444979344;0
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R3);3d378928da132b5c86a84158bb341651;4;17097719344;3;5933393391;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R2);b02c267c47dba65be22bf3f61037b901;2;1444979264;2;702944252;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R2);5d5dc5e9b0ef435259eaf0fda50dcd09;1;702944162;2;677416805;6
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R2);dbad9ba511ec36996c54b9069b80c49e;1;677416719;2;2033295;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_R2);f95ba0e17a6f57fed6d3541f6741af3e;2;679449927;2;619;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (K562_R2);292fc269d96eedc3c587e53caeb27061;3;3826738909;2;5328894;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (K562_R2);167507b195bb76f6a62e59bed1f06111;2;679449927;2;587;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (K562_R2);75a1b0e60b3d1628cf8358d0630ff1f2;3;679450229;3;190827872;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (1);23073fb7554a6b0594066cb71e1cad51;3;679450229;3;88840823;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (K562_R2);d416ee24e2a2c296741c5591c4828edb;2;88840739;3;33136470;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (K562_R2);a27ae8f31919b283663852ae94a2a6df;2;190827785;3;40004407;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R1);b1a0e3553a37c1793df348c7490dc721;2;3606203594;2;1772156005;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R1);3038ba62cd45f5bd3fb12cc42751c882;1;1772155915;2;1667335539;7
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R1);48e2b1106d4adf06f475a8ec359ff036;1;1667335453;2;2248455;4
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (K562_R1);38f2cc13791992c90b3f183e9a57a330;3;4816872803;2;2733568;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_R1);14fd27dce82fd39f9a4a28e7a13b3b9f;2;1669583821;2;631;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (K562_R1);f9f7cd7cf819710f20e37c8c78660cac;2;1669583821;2;591;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (2);9e508e37d49a03fb6c98961fe62c0f13;3;1669584123;3;215792514;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (K562_R1);4f5fcf04a93c83851e560b050bd30360;3;1669584123;3;446006141;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R3);7f747af94e14717083bc89e8372168e4;2;2726018265;2;1359956880;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R3);f9a7296f467a141bd6faa48602b34ea3;1;1359956790;2;1261852194;7
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R3);27c0217aadedca11ea8417e59382414d;1;1261852108;2;2088519;5
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (K562_R1);5e1cd486509295c310d93dfd411313ef;2;215792430;3;71234718;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (A549_R3);fe33d3004d29c583b812bb54f356b250;3;4411229522;2;24964909;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R3);84dce9ad5c66b9c9e43bf7f12c8a3926;2;1263940540;2;591;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R3);41767a2b280f9b2815b494fe93b7590e;2;1263940540;2;627;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (A549_R3);7316b67883f5a58efb23c5c232a30743;3;1263940842;3;279215159;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (3);dc3f60ee86d633f1d769b74511c3a6ba;3;1263940842;3;169403154;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (A549_R3);adeada0615d662d2a948083af40490d3;2;169403070;3;57245019;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (K562_R1);e4df36b78af7d9c5db7ad5f5e4329ff8;2;446006054;3;82700214;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (A549_R3);c0caf6d07c5d4fff1c9e654ea9bdf5d3;2;279215072;3;52619874;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R1);251ab32046732608a9ffb789b405c6a6;2;5951400748;2;2929853326;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R1);01bc2dbf3d45a3633f23f68a43fde00f;1;2929853236;2;2714955496;7
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R1);f1f494c7d0475a33e6575d5aee139ad3;1;2714955410;2;2338823;5
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R1);34ebf99b5ab36ccf37ad4fb9fea173bb;2;2717294146;2;592;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R1);7e7655a05c0f30f6506b79a14159392c;2;2717294146;2;641;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (A549_R1);11d7b36b11d5e80384ee392fa9f098f9;3;5864583128;2;3752995;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (4);6e5535bdcadb6f2aa4f93e07fab2571c;3;2717294448;3;431154329;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (A549_R1);0d86dc79a1453485ece1271112612a77;3;2717294448;3;343305482;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (A549_R1);9c3d5da5942e4b4110e7ed534b0e4514;2;431154245;3;132265319;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (A549_R1);dd656bbca4db2d6dfe5028abb21a794e;2;343305395;3;63869516;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R3);804141f60ded6e83ec0c3525c6d39442;2;5933393311;2;2953687327;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R3);9a6301c2984d8f948b226017db69acca;1;2953687237;2;2768645116;7
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R3);d57ec01fc3a239117db312b4b4d9f11f;1;2768645030;2;2735767;5
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (K562_R3);fd5862110568c650401ef1eb0ddc66f3;2;2771380710;2;593;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (K562_R3);21b4945d8016227083919e091a7560d6;3;5918669692;2;6528373;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_R3);c65b5e8dc1b2189e62c6ea476f691586;2;2771380710;2;638;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (K562_R3);639b075b56c76deab5df111606728977;3;2771381012;3;523657962;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (5);5d9b0483017bf31e8cf73c7d422b4ab4;3;2771381012;3;350971286;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (K562_R3);2c1f0b0724e2a5487d4190ae1842ca2b;2;350971202;3;116030438;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (K562_R3);fc66d42d88fc15ed5bae0b4fbb9c2347;2;523657875;3;99607437;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R2);369448d02e85c2b91f336f68190dffd8;2;6001669733;2;2961269274;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R2);74955a9c631ab8eee21f8e9658922e47;1;2961269184;2;2773439761;7
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R2);ad3b6554c754c7450ed8ca7df785a3e5;1;2773439675;2;2622103;5
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (A549_R2);bc5c41660be668dafe5251d64e56a4be;3;5923350673;2;38356652;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R2);96327780c92b19fd86659e3e17cb1126;2;2776061691;2;632;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R2);ea1f4024c592048bcc60969cc8e39c50;2;2776061691;2;592;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (A549_R2);17e78fe7b8233e34a51707acb7a5c74a;3;2776061993;3;477129680;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (6);15c5905db2eba6e73aac1979471ee18c;3;2776061993;3;276958686;1
NFCORE_NANOSEQ:NANOSEQ:BAMBU (1);8ff8ce833643f04a048400cf974f30b3;8;15927027537;4;336016213;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (A549_R2);875b8357749a9b5cf20f93061e306603;2;276958602;3;91478075;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (A549_R2);1967b3f04d42c517acfd0177abc58605;2;477129593;3;85896429;0
NFCORE_NANOSEQ:NANOSEQ:DIFFERENTIAL_DESEQ2_DEXSEQ:DEXSEQ (1);6e69fe2b0c9b6c3c4503e6ca12addecc;1;25160411;2;238888;0
NFCORE_NANOSEQ:NANOSEQ:DIFFERENTIAL_DESEQ2_DEXSEQ:DESEQ2 (1);723640290659caa4c3f6acc26d87aaef;1;20773796;2;28647138;0
NFCORE_NANOSEQ:NANOSEQ:CUSTOM_DUMPSOFTWAREVERSIONS (1);b113651199b876d18d520c7817655d14;1;942;3;3973;1
NFCORE_NANOSEQ:NANOSEQ:MULTIQC (1);493c78b1d3693c0efca5e9ef45d13e7b;22;82365593;4;1983002;0
