task_id	status	name	energy_consumption	CO2e	CO2e_market	carbon_intensity	%cpu	memory	realtime	cpus	powerdraw_cpu	cpu_model	raw_energy_processor	raw_energy_memory
11	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_OMNI_REP2_T1)	1.02 Wh	166.67 mg	-	163.92 gCO₂e/kWh	147.1 %	45.1 GB	3min 6s 1000ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	191.03 mWh	825.75 mWh
14	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_STD_REP1_T1)	844.44 mWh	138.42 mg	-	163.92 gCO₂e/kWh	197 %	45.1 GB	2min 26s 0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	199.74 mWh	644.7 mWh
15	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (GM12878_STD_REP2_T1)	730.28 mWh	119.71 mg	-	163.92 gCO₂e/kWh	212.2 %	45.1 GB	2min 3s 1000ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	182.73 mWh	547.55 mWh
12	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_OMNI_REP2_T1)	6.31 Wh	1.03 g	-	163.92 gCO₂e/kWh	694.2 %	90.19 GB	7min 41s 1000ms	48	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	2.23 Wh	4.08 Wh
20	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_FAST_REP2_T1)	4.12 Wh	675.67 mg	-	163.92 gCO₂e/kWh	4124.3 %	90.19 GB	1min 50s 0ms	48	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	3.15 Wh	971.47 mWh
8	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_OMNI_REP1_T1)	8.39 Wh	1.37 g	-	163.92 gCO₂e/kWh	603.2 %	90.19 GB	10min 44s 0ms	48	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	2.7 Wh	5.69 Wh
22	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_FAST_REP2_T1)	242.08 mWh	39.68 mg	-	163.92 gCO₂e/kWh	281.5 %	45.1 GB	38s 0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	74.28 mWh	167.8 mWh
19	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_FAST_REP1_T1)	2.37 Wh	388.47 mg	-	163.92 gCO₂e/kWh	3674.1 %	90.19 GB	1min 9s 0ms	48	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	1.76 Wh	609.38 mWh
24	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_FAST_REP2_T1)	12.47 mWh	2.04 mg	-	163.92 gCO₂e/kWh	534.3 %	25.77 GB	2s 0ms	16	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	7.42 mWh	5.05 mWh
25	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_FAST_REP1_T1)	80.61 mWh	13.21 mg	-	163.92 gCO₂e/kWh	653.9 %	45.1 GB	9s	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	40.87 mWh	39.74 mWh
26	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_FAST_REP1_T1)	10.72 mWh	1.76 mg	-	163.92 gCO₂e/kWh	408.2 %	25.77 GB	2s 0ms	16	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	5.67 mWh	5.05 mWh
21	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_OMNI_REP2_T1)	10.4 Wh	1.7 g	-	163.92 gCO₂e/kWh	4133.6 %	90.19 GB	4min 36s 1000ms	48	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	7.95 Wh	2.45 Wh
27	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_OMNI_REP2_T1)	518.2 mWh	84.94 mg	-	163.92 gCO₂e/kWh	628.9 %	45.1 GB	59s 0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	257.67 mWh	260.53 mWh
23	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_OMNI_REP1_T1)	12.44 Wh	2.04 g	-	163.92 gCO₂e/kWh	4603.4 %	90.19 GB	5min 4s 1000ms	48	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	9.75 Wh	2.69 Wh
28	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_OMNI_REP2_T1)	35.41 mWh	5.8 mg	-	163.92 gCO₂e/kWh	486.4 %	25.77 GB	6s 0ms	16	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	20.27 mWh	15.14 mWh
29	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_OMNI_REP1_T1)	645.77 mWh	105.85 mg	-	163.92 gCO₂e/kWh	571.8 %	45.1 GB	1min 17s 0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	305.75 mWh	340.01 mWh
30	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_OMNI_REP1_T1)	67.63 mWh	11.09 mg	-	163.92 gCO₂e/kWh	209.5 %	25.77 GB	16s 1000ms	16	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	24.73 mWh	42.9 mWh
13	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_STD_REP1_T1)	5.83 Wh	956.38 mg	-	163.92 gCO₂e/kWh	664.1 %	90.19 GB	7min 14s 0ms	48	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	2 Wh	3.83 Wh
16	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (GM12878_STD_REP2_T1)	5.48 Wh	898.73 mg	-	163.92 gCO₂e/kWh	682.5 %	90.19 GB	6min 43s 1000ms	48	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	1.91 Wh	3.57 Wh
31	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_STD_REP1_T1)	6.31 Wh	1.03 g	-	163.92 gCO₂e/kWh	3919.7 %	90.19 GB	2min 54s 1000ms	48	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	4.76 Wh	1.55 Wh
32	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM (GM12878_STD_REP2_T1)	6.04 Wh	990.06 mg	-	163.92 gCO₂e/kWh	3936.3 %	90.19 GB	2min 47s 0ms	48	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	4.57 Wh	1.47 Wh
33	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_STD_REP1_T1)	441.18 mWh	72.32 mg	-	163.92 gCO₂e/kWh	498.6 %	45.1 GB	56s 0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	193.9 mWh	247.28 mWh
35	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_STD_REP1_T1)	30.8 mWh	5.05 mg	-	163.92 gCO₂e/kWh	375.9 %	25.77 GB	6s 0ms	16	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	15.66 mWh	15.14 mWh
34	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (GM12878_STD_REP2_T1)	459.32 mWh	75.29 mg	-	163.92 gCO₂e/kWh	466.5 %	45.1 GB	1min 0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	194.38 mWh	264.95 mWh
38	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_FAST_REP1)	0 Wh	0 g	-	163.92 gCO₂e/kWh	223.4 %	45.1 GB	0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	0 Wh	0 Wh
36	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (GM12878_STD_REP2_T1)	29.84 mWh	4.89 mg	-	163.92 gCO₂e/kWh	352.9 %	25.77 GB	6s 0ms	16	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	14.7 mWh	15.14 mWh
39	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_OMNI_REP2)	0 Wh	0 g	-	163.92 gCO₂e/kWh	219.1 %	45.1 GB	0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	0 Wh	0 Wh
37	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_FAST_REP2)	0 Wh	0 g	-	163.92 gCO₂e/kWh	217.2 %	45.1 GB	0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	0 Wh	0 Wh
40	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_OMNI_REP1)	0 Wh	0 g	-	163.92 gCO₂e/kWh	220 %	45.1 GB	0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	0 Wh	0 Wh
41	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_STD_REP1)	0 Wh	0 g	-	163.92 gCO₂e/kWh	215.4 %	45.1 GB	0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	0 Wh	0 Wh
42	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY (GM12878_STD_REP2)	5.96 mWh	976.77 ug	-	163.92 gCO₂e/kWh	222.2 %	45.1 GB	1s 0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	1.54 mWh	4.42 mWh
47	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_FAST_REP1_T1)	6.3 mWh	1.03 mg	-	163.92 gCO₂e/kWh	135.9 %	6.44 GB	3s 1000ms	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	3.77 mWh	2.52 mWh
45	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_FAST_REP1_T1)	0 Wh	0 g	-	163.92 gCO₂e/kWh	73 %	6.44 GB	0ms	1	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	0 Wh	0 Wh
44	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_FAST_REP2_T1)	0 Wh	0 g	-	163.92 gCO₂e/kWh	63.4 %	6.44 GB	0ms	1	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	0 Wh	0 Wh
46	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_FAST_REP2_T1)	12.35 mWh	2.02 mg	-	163.92 gCO₂e/kWh	131.5 %	6.44 GB	7s 1000ms	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	7.31 mWh	5.05 mWh
51	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_OMNI_REP2_T1)	1.06 mWh	174.21 ug	-	163.92 gCO₂e/kWh	62.2 %	6.44 GB	1s 0ms	1	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	431.94 uWh	630.82 uWh
54	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_OMNI_REP1_T1)	0 Wh	0 g	-	163.92 gCO₂e/kWh	57.8 %	6.44 GB	0ms	1	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	0 Wh	0 Wh
60	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_STD_REP2_T1)	0 Wh	0 g	-	163.92 gCO₂e/kWh	73 %	6.44 GB	0ms	1	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	0 Wh	0 Wh
55	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (GM12878_STD_REP1_T1)	0 Wh	0 g	-	163.92 gCO₂e/kWh	42.2 %	6.44 GB	0ms	1	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	0 Wh	0 Wh
49	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_OMNI_REP2_T1)	32.76 mWh	5.37 mg	-	163.92 gCO₂e/kWh	133.8 %	6.44 GB	20s 1000ms	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	19.51 mWh	13.25 mWh
53	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_OMNI_REP1_T1)	39.23 mWh	6.43 mg	-	163.92 gCO₂e/kWh	135.1 %	6.44 GB	24s 1000ms	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	23.45 mWh	15.77 mWh
48	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_FAST_REP2_T1)	42.8 mWh	7.02 mg	-	163.92 gCO₂e/kWh	129.3 %	6.44 GB	28s 0ms	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	25.14 mWh	17.66 mWh
56	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_STD_REP1_T1)	26.35 mWh	4.32 mg	-	163.92 gCO₂e/kWh	146.3 %	6.44 GB	15s 1000ms	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	16.26 mWh	10.09 mWh
58	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (GM12878_STD_REP2_T1)	24.89 mWh	4.08 mg	-	163.92 gCO₂e/kWh	148.1 %	6.44 GB	15s 0ms	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	15.43 mWh	9.46 mWh
50	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_FAST_REP1_T1)	26.3 mWh	4.31 mg	-	163.92 gCO₂e/kWh	119.6 %	6.44 GB	18s	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	14.95 mWh	11.35 mWh
63	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_STD_REP1_T1)	87.61 mWh	14.36 mg	-	163.92 gCO₂e/kWh	130.5 %	6.44 GB	56s 1000ms	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	51.66 mWh	35.96 mWh
64	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_STD_REP2_T1)	83.08 mWh	13.62 mg	-	163.92 gCO₂e/kWh	130.7 %	6.44 GB	54s	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	49.01 mWh	34.06 mWh
52	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_OMNI_REP2_T1)	113.02 mWh	18.53 mg	-	163.92 gCO₂e/kWh	132.1 %	6.44 GB	1min 13s 0ms	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	66.97 mWh	46.05 mWh
61	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (GM12878_OMNI_REP1_T1)	133.38 mWh	21.86 mg	-	163.92 gCO₂e/kWh	132.5 %	6.44 GB	1min 26s 0ms	2	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	79.13 mWh	54.25 mWh
43	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (GM12878_FAST_REP1)	807.6 mWh	132.38 mg	-	163.92 gCO₂e/kWh	149.9 %	45.1 GB	2min 27s 1000ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	154.06 mWh	653.53 mWh
67	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (GM12878_FAST_REP1)	5.37 mWh	880.56 ug	-	163.92 gCO₂e/kWh	410.2 %	25.77 GB	1s 0ms	16	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	2.85 mWh	2.52 mWh
59	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (GM12878_FAST_REP2)	1.35 Wh	221.02 mg	-	163.92 gCO₂e/kWh	143.9 %	45.1 GB	4min 9s 0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	248.83 mWh	1.1 Wh
69	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (GM12878_FAST_REP2)	19.58 mWh	3.21 mg	-	163.92 gCO₂e/kWh	200.6 %	25.77 GB	5s 0ms	16	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	6.97 mWh	12.62 mWh
57	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (GM12878_OMNI_REP2)	3.67 Wh	601.28 mg	-	163.92 gCO₂e/kWh	133 %	45.1 GB	11min 26s 1000ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	634.52 mWh	3.03 Wh
71	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (GM12878_OMNI_REP2)	32.13 mWh	5.27 mg	-	163.92 gCO₂e/kWh	562 %	25.77 GB	5s 0ms	16	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	19.51 mWh	12.62 mWh
65	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (GM12878_STD_REP1)	3.2 Wh	524.55 mg	-	163.92 gCO₂e/kWh	136 %	45.1 GB	9min 56s 1000ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	563.83 mWh	2.64 Wh
68	COMPLETED	NFCORE_ATACSEQ:ATACSEQ:MERGED_LIBRARY_FILTER_BAM:BAMTOOLS_FILTER (GM12878_FAST_REP1)	483.48 mWh	79.25 mg	-	163.92 gCO₂e/kWh	129.2 %	45.1 GB	1min 31s 0ms	32	2.5 W	Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz	81.65 mWh	401.83 mWh
