,Id,Start timestamp,End timestamp,Cpu_count,Avg_cpu_usage,Memory,Hostname,duration,cpu_model
0,ichnos_cpu_med_mem_high_w01_t01,1781741078000,1781741684514,1.9998,191.632843,2162495488,hu-worker-c45,606514,Intel Xeon Silver 4314
1,ichnos_cpu_med_mem_high_w01_t02,1781741078000,1781741683886,1.999992,187.750638,2162380800,hu-worker-c40,605886,Intel Xeon Silver 4314
2,ichnos_cpu_med_mem_high_w01_t03,1781741078000,1781741686121,1.999848,190.424835,2162438144,hu-worker-c42,608121,Intel Xeon Silver 4314
3,ichnos_cpu_med_mem_high_w01_t04,1781741078000,1781741684516,2.000158,197.12514,2162417664,hu-worker-c44,606516,Intel Xeon Silver 4314
4,ichnos_cpu_med_mem_high_w02_t01,1781741688000,1781742293385,1.999884,193.450791,2162589696,hu-worker-c42,605385,Intel Xeon Silver 4314
5,ichnos_cpu_med_mem_high_w02_t02,1781741688000,1781742294724,2.000322,174.322419,2162450432,hu-worker-c44,606724,Intel Xeon Silver 4314
6,ichnos_cpu_med_mem_high_w02_t03,1781741688000,1781742293386,2.000042,192.789668,2162393088,hu-worker-c45,605386,Intel Xeon Silver 4314
7,ichnos_cpu_med_mem_high_w02_t04,1781741688000,1781742296084,2.000141,192.923764,2162524160,hu-worker-c40,608084,Intel Xeon Silver 4314
8,ichnos_cpu_med_mem_high_w03_t01,1781742297000,1781742905634,1.999882,188.066986,2162397184,hu-worker-c42,608634,Intel Xeon Silver 4314
9,ichnos_cpu_med_mem_high_w03_t02,1781742297000,1781742905635,2.000021,193.161536,2162393088,hu-worker-c44,608635,Intel Xeon Silver 4314
10,ichnos_cpu_med_mem_high_w03_t03,1781742297000,1781742906998,1.999861,191.662238,2162380800,hu-worker-c40,609998,Intel Xeon Silver 4314
11,ichnos_cpu_med_mem_high_w03_t04,1781742297000,1781742906999,2.000057,191.164258,2162499584,hu-worker-c45,609999,Intel Xeon Silver 4314
12,ichnos_cpu_med_mem_high_w04_t01,1781742908000,1781743514229,1.999948,193.711445,2162442240,hu-worker-c40,606229,Intel Xeon Silver 4314
13,ichnos_cpu_med_mem_high_w04_t02,1781742908000,1781743516822,2.000136,188.300121,2162438144,hu-worker-c44,608822,Intel Xeon Silver 4314
14,ichnos_cpu_med_mem_high_w04_t04,1781742908000,1781743516823,2.000065,190.237728,2162544640,hu-worker-c42,608823,Intel Xeon Silver 4314
15,ichnos_cpu_med_mem_high_w04_t03,1781742909000,1781743515379,1.999922,185.531933,2162442240,hu-worker-c45,606379,Intel Xeon Silver 4314
