start_ms,end_ms,duration_ms,start_time,end_time
1780908333000,1780908337000,4000,2026-06-08 08:45:33,2026-06-08 08:45:37
1780908342000,1780908343000,1000,2026-06-08 08:45:42,2026-06-08 08:45:43
1780909203000,1780909206000,3000,2026-06-08 09:00:03,2026-06-08 09:00:06
1780909624000,1780909626000,2000,2026-06-08 09:07:04,2026-06-08 09:07:06
1780909903000,1780909906000,3000,2026-06-08 09:11:43,2026-06-08 09:11:46
1780910168000,1780910187000,19000,2026-06-08 09:16:08,2026-06-08 09:16:27
1780910198000,1780910227000,29000,2026-06-08 09:16:38,2026-06-08 09:17:07
1780910246000,1780910247000,1000,2026-06-08 09:17:26,2026-06-08 09:17:27
1780911898000,1780911914000,16000,2026-06-08 09:44:58,2026-06-08 09:45:14
1780912149000,1780912167000,18000,2026-06-08 09:49:09,2026-06-08 09:49:27
1780912218000,1780912232000,14000,2026-06-08 09:50:18,2026-06-08 09:50:32
1780914169000,1780914187000,18000,2026-06-08 10:22:49,2026-06-08 10:23:07
1780914202000,1780914208000,6000,2026-06-08 10:23:22,2026-06-08 10:23:28
1780914778000,1780914787000,9000,2026-06-08 10:32:58,2026-06-08 10:33:07
1780914794000,1780914817000,23000,2026-06-08 10:33:14,2026-06-08 10:33:37
1780914825000,1780915027000,202000,2026-06-08 10:33:45,2026-06-08 10:37:07
1780915032000,1780915054000,22000,2026-06-08 10:37:12,2026-06-08 10:37:34
