start_ms,end_ms,duration_ms,start_time,end_time
1763196958000,1763196961000,3000,2025-11-15 08:55:58,2025-11-15 08:56:01
1763197074000,1763197077000,3000,2025-11-15 08:57:54,2025-11-15 08:57:57
1763197164000,1763197167000,3000,2025-11-15 08:59:24,2025-11-15 08:59:27
1763197253000,1763197256000,3000,2025-11-15 09:00:53,2025-11-15 09:00:56
1763197362000,1763197365000,3000,2025-11-15 09:02:42,2025-11-15 09:02:45
1763197436000,1763197438000,2000,2025-11-15 09:03:56,2025-11-15 09:03:58
1763197526000,1763197529000,3000,2025-11-15 09:05:26,2025-11-15 09:05:29
1763197600000,1763197603000,3000,2025-11-15 09:06:40,2025-11-15 09:06:43
1763197691000,1763197694000,3000,2025-11-15 09:08:11,2025-11-15 09:08:14
1763197772000,1763197774000,2000,2025-11-15 09:09:32,2025-11-15 09:09:34
1763197852000,1763197855000,3000,2025-11-15 09:10:52,2025-11-15 09:10:55
1763197943000,1763197945000,2000,2025-11-15 09:12:23,2025-11-15 09:12:25
1763198034000,1763198036000,2000,2025-11-15 09:13:54,2025-11-15 09:13:56
1763198124000,1763198127000,3000,2025-11-15 09:15:24,2025-11-15 09:15:27
1763198217000,1763198219000,2000,2025-11-15 09:16:57,2025-11-15 09:16:59
1763198306000,1763198309000,3000,2025-11-15 09:18:26,2025-11-15 09:18:29
1763198396000,1763198399000,3000,2025-11-15 09:19:56,2025-11-15 09:19:59
1763198499000,1763198501000,2000,2025-11-15 09:21:39,2025-11-15 09:21:41
1763198590000,1763198593000,3000,2025-11-15 09:23:10,2025-11-15 09:23:13
1763198681000,1763198684000,3000,2025-11-15 09:24:41,2025-11-15 09:24:44
1763198773000,1763198775000,2000,2025-11-15 09:26:13,2025-11-15 09:26:15
1763198863000,1763198865000,2000,2025-11-15 09:27:43,2025-11-15 09:27:45
1763198943000,1763198945000,2000,2025-11-15 09:29:03,2025-11-15 09:29:05
1763199033000,1763199035000,2000,2025-11-15 09:30:33,2025-11-15 09:30:35
1763199141000,1763199144000,3000,2025-11-15 09:32:21,2025-11-15 09:32:24
1763199214000,1763199216000,2000,2025-11-15 09:33:34,2025-11-15 09:33:36
1763199309000,1763199312000,3000,2025-11-15 09:35:09,2025-11-15 09:35:12
1763199406000,1763199409000,3000,2025-11-15 09:36:46,2025-11-15 09:36:49
1763199496000,1763199498000,2000,2025-11-15 09:38:16,2025-11-15 09:38:18
1763199599000,1763199602000,3000,2025-11-15 09:39:59,2025-11-15 09:40:02
1763199680000,1763199682000,2000,2025-11-15 09:41:20,2025-11-15 09:41:22
1763199775000,1763199778000,3000,2025-11-15 09:42:55,2025-11-15 09:42:58
1763199871000,1763199873000,2000,2025-11-15 09:44:31,2025-11-15 09:44:33
1763199962000,1763199964000,2000,2025-11-15 09:46:02,2025-11-15 09:46:04
1763200073000,1763200076000,3000,2025-11-15 09:47:53,2025-11-15 09:47:56
1763200165000,1763200168000,3000,2025-11-15 09:49:25,2025-11-15 09:49:28
1763200276000,1763200279000,3000,2025-11-15 09:51:16,2025-11-15 09:51:19
1763200367000,1763200370000,3000,2025-11-15 09:52:47,2025-11-15 09:52:50
