timestamp,energy
1771854803003,54269156778
1771854804003,54280146309
1771854805004,54291234081
1771854806003,54302383099
1771854807003,54313458157
1771854808003,54324642488
1771854809003,54335701404
1771854810003,54346736040
1771854811003,54357914143
1771854812003,54368921453
1771854813003,54380013525
1771854814003,54391117392
1771854815003,54402165752
1771854816003,54413273919
1771854817003,54424455006
1771854818003,54435593682
1771854819003,54446711090
1771854820003,54457628038
1771854821003,54468719650
1771854822003,54479800247
1771854823003,54490821908
1771854824003,54501866274
1771854825003,54513011268
1771854826003,54523896071
1771854827003,54535039612
1771854828003,54546061686
1771854829003,54557090982
1771854830003,54568116009
1771854831003,54579111430
1771854832003,54590218220
1771854833004,54601260674
1771854834003,54612260762
1771854835003,54623464309
1771854836003,54634371435
1771854837003,54645475287
1771854838003,54656529721
1771854839003,54667537015
1771854840003,54678616877
1771854841003,54689676788
1771854842003,54700692651
1771854843003,54711743121
1771854844003,54722763666
1771854845005,54733835434
1771854846003,54744823787
1771854847003,54755891547
1771854848003,54767075923
1771854849003,54778567539
1771854850003,54789549849
1771854851003,54800627783
1771854852003,54811697976
1771854853003,54822676781
1771854854003,54833708479
1771854855003,54844671143
1771854856003,54855740051
1771854857003,54866836024
1771854858003,54877882960
1771854859003,54889064858
1771854860003,54900155599
1771854861003,54911248787
1771854862003,54922504905
1771854863003,54933589801
1771854864003,54944662212
1771854865003,54955809762
1771854866003,54966818387
1771854867003,54977935612
1771854868003,54989006004
1771854869003,55000024926
1771854870003,55011196068
1771854871003,55022145161
1771854872003,55033250299
1771854873003,55044299592
1771854874003,55055279407
1771854875003,55066487346
1771854876003,55077546078
1771854877003,55088607825
1771854878003,55099687014
1771854879003,55110690208
1771854880003,55122179743
1771854881003,55133274171
1771854882003,55144411990
1771854883003,55155485334
1771854884003,55166502512
1771854885003,55177630615
1771854886003,55188657142
1771854887003,55199805028
1771854888003,55210889970
1771854889003,55221974789
1771854890003,55232843588
1771854891003,55243876601
1771854892003,55254942403
1771854893003,55265865669
1771854894003,55276917670
1771854895003,55287940617
1771854896003,55298959386
1771854897003,55310055864
1771854898003,55321115561
1771854899003,55332213676
1771854900003,55343270160
1771854901003,55354322252
1771854902003,55365478048
1771854903003,55376359087
1771854904003,55387392529
1771854905003,55398608118
1771854906003,55409809202
1771854907003,55421106370
1771854908003,55432261431
1771854909003,55443419461
1771854910003,55454681348
1771854911003,55465939134
1771854912004,55477145848
1771854913003,55488503451
1771854914003,55499505039
1771854915003,55510728262
1771854916003,55521869630
1771854917003,55533000303
1771854918003,55544257202
1771854919003,55555373799
1771854920003,55566437352
1771854921003,55577708724
1771854922003,55588758797
1771854923003,55599833044
1771854924003,55610888840
1771854925003,55621882486
1771854926003,55632865239
1771854927003,55643963798
1771854928003,55655083257
1771854929003,55666207979
1771854930003,55677199407
1771854931003,55688228947
1771854932003,55699349951
1771854933003,55710247009
1771854934003,55721438806
1771854935003,55732449956
1771854936003,55743411274
1771854937003,55754748497
1771854938003,55765665338
1771854939003,55776700448
1771854940003,55787787486
1771854941004,55798729250
1771854942004,55810525779
1771854943003,55821538260
1771854944003,55832528205
1771854945003,55843642431
1771854946003,55854614367
1771854947003,55865682555
1771854948003,55876747943
1771854949003,55887667767
1771854950003,55898689398
1771854951003,55909744290
1771854952003,55920710106
1771854953003,55931864495
1771854954003,55942764659
1771854955003,55953842624
1771854956003,55964840876
1771854957003,55975842264
1771854958003,55986849773
1771854959003,55997777507
1771854960003,56008695618
1771854961003,56019907855
1771854962003,56030937105
1771854963003,56041861841
1771854964003,56053019274
1771854965003,56064049319
1771854966003,56075065992
1771854967003,56086186430
1771854968003,56097302309
1771854969003,56108443417
1771854970003,56119412124
1771854971003,56130412564
1771854972003,56141536322
1771854973003,56152784546
1771854974003,56163911318
1771854975003,56175035749
1771854976003,56186016161
1771854977003,56197328629
1771854978003,56208339672
1771854979003,56219278131
1771854980003,56230367189
1771854981003,56241425386
1771854982003,56252542106
1771854983003,56263600151
1771854984003,56274476446
1771854985003,56285574286
1771854986003,56296679669
1771854987003,56307815651
1771854988003,56318892025
1771854989003,56329890002
1771854990003,56340974576
1771854991003,56352145917
1771854992003,56363250672
1771854993003,56374330917
1771854994003,56385341991
1771854995003,56396468487
1771854996003,56407707592
1771854997003,56418746328
1771854998003,56429791887
1771854999003,56441022240
1771855000003,56452162859
1771855001003,56463304671
1771855002003,56474376730
1771855003003,56485681747
1771855004003,56497467964
1771855005003,56509594316
1771855006004,56521975963
1771855007003,56534408896
1771855008004,56546689839
1771855009003,56559112261
1771855010003,56571235292
1771855011003,56583416142
1771855012003,56596016687
1771855013003,56608310115
1771855014003,56620563227
1771855015003,56632998393
1771855016003,56644967813
1771855017003,56657241152
1771855018003,56669068587
1771855019003,56681127252
1771855020004,56693418109
1771855021004,56705584745
1771855022003,56717860654
1771855023003,56730035446
1771855024003,56742053014
1771855025003,56754291515
1771855026003,56766452705
