timestamp,energy_1,energy_2
1780916115167,174974647216,108460485534
1780916116168,175010010192,108493105285
1780916117168,175047821777,108521361022
1780916118169,175086240783,108555537719
1780916119169,175124731811,108589430664
1780916120170,175162775573,108623381103
1780916121171,175200759338,108657353271
1780916122171,175239123535,108691465026
1780916123172,175277582885,108725528381
1780916124172,175315510009,108759479431
1780916125173,175354184875,108793931213
1780916126173,175392249145,108827903137
1780916127174,175430487243,108861740722
1780916128174,175468752746,108896039306
1780916129175,175506502197,108930104675
1780916130175,175543932922,108958352172
1780916131176,175581606750,108992160827
1780916132176,175619156677,109025936523
1780916133177,175656015014,109059665893
1780916134177,175690396362,109093319946
1780916135178,175728381896,109127015808
1780916136179,175766188659,109161143676
1780916137179,175804391296,109195327148
1780916138180,175842556823,109229158020
1780916139180,175880002319,109262579040
1780916140180,175918846008,109296496765
1780916141181,175957145568,109330412658
1780916142182,175995120910,109363914367
1780916143182,176033702270,109398137329
1780916144183,176071071166,109431709838
1780916145183,176108750305,109465791748
1780916146184,176146735168,109499801940
1780916147184,176184303344,109526970886
1780916148185,176221612915,109550646118
1780916149185,176256333801,109576088745
1780916150186,176294059326,109607977844
1780916151186,176327068115,109641684204
1780916152187,176365236877,109675952514
1780916153188,176402996948,109709985961
1780916154188,176440295349,109743792907
1780916155189,176478744750,109777833740
1780916156189,176518130187,109812154113
1780916157189,176556646850,109846335021
1780916158190,176595888977,109880776855
1780916159190,176634156311,109914670715
1780916160191,176672225524,109948547180
1780916161191,176711169799,109982634033
1780916162192,176749676025,110016646606
1780916163192,176788548645,110051020996
1780916164193,176825554992,110080645446
1780916165194,176862317749,110107766540
1780916166194,176900199645,110131224121
1780916167195,176938526000,110158822875
1780916168195,176976118041,110182734924
1780916169196,177012629516,110211741027
1780916170196,177051491333,110245522521
1780916171197,177089979064,110279261474
1780916172197,177128495300,110313327209
1780916173198,177167701232,110347644958
1780916174198,177205616638,110380841064
1780916175199,177242258239,110414608764
1780916176199,177281050842,110448642761
1780916177200,177319875793,110482731018
1780916178200,177359228210,110517322082
1780916179201,177398512512,110551967895
1780916180202,177437103515,110585836669
1780916181202,177475946289,110619859802
1780916182203,177514149291,110646137878
1780916183203,177552669616,110678772521
1780916184203,177589987548,110712034301
1780916185204,177628774291,110746660705
1780916186205,177668115966,110778100402
1780916187205,177707213623,110812111328
1780916188206,177746347961,110846560058
1780916189206,177785344177,110881371154
1780916190207,177824424987,110916168273
1780916191207,177864204650,110950849792
1780916192208,177902453063,110985071105
1780916193209,177941901733,111020059326
1780916194209,177981396179,111055501037
1780916195210,178021077697,111091488891
1780916196210,178060911621,111127370727
1780916197211,178101378112,111163552856
1780916198211,178141920043,111199575012
1780916199212,178181619873,111234407165
1780916200212,178221919494,111268857360
1780916201213,178261513000,111303392639
1780916202213,178301180541,111338247863
1780916203214,178341136047,111373360534
1780916204215,178380468322,111408527893
1780916205215,178420307678,111444283142
1780916206216,178460783447,111480360229
1780916207216,178500717956,111516156738
1780916208217,178540414123,111551736145
1780916209217,178580255920,111587360595
1780916210217,178620006530,111623295043
1780916211218,178658958740,111658833679
1780916212218,178698867858,111694112609
1780916213219,178738333374,111729409057
1780916214220,178777862060,111764998229
1780916215220,178818556335,111800786926
1780916216221,178856618164,111834719970
1780916217221,178896082458,111868941955
1780916218222,178933318481,111900072570
1780916219223,178966466308,111923916992
1780916220224,179004514099,111951721557
1780916221224,179042691406,111986483154
1780916222225,179080727050,112021319458
1780916223226,179119601928,112056312744
1780916224227,179159155151,112091993774
1780916225227,179197925781,112127912475
1780916226228,179237207092,112164386291
1780916227260,179275464233,112198742309
1780916228260,179313294433,112234181152
1780916229261,179351128662,112269731933
1780916230261,179389664611,112305460510
1780916231262,179427593750,112340743041
1780916232262,179466061035,112376272399
1780916233263,179506606811,112412393493
1780916234264,179545135864,112447852050
1780916235264,179585245788,112483393920
1780916236265,179623714294,112516895019
1780916237265,179661402893,112544933410
1780916238266,179698496826,112576545227
1780916239267,179732936584,112601118774
1780916240268,179769509155,112632930847
1780916241268,179805133178,112666394531
1780916242269,179843798278,112700809570
1780916243270,179882363586,112734498352
1780916244270,179920933776,112768414978
1780916245271,179960028564,112802341918
1780916246271,179998689819,112836062377
1780916247272,180037341491,112869780517
1780916248273,180076552490,112904368469
1780916249273,180114889099,112938643981
1780916250274,180153013366,112972696594
1780916251274,180192083984,113007175415
1780916252275,180250587890,113050352844
1780916254406,180306915100,113090009094
1780916255407,180341550476,113123263671
1780916256407,180376929809,113156787902
1780916257408,180413685363,113190541625
1780916258409,180450483764,113221189392
1780916259409,180488841186,113254910339
1780916260410,180527138305,113286732910
1780916261410,180565084533,113310347167
1780916262411,180603363586,113339564880
1780916263412,180639261108,113369063171
1780916264413,180674014038,113391708618
1780916265413,180711901184,113417109436
1780916266414,180750268127,113451110900
1780916267414,180788498229,113485210021
1780916268415,180826278686,113519109985
1780916269415,180864832458,113553110839
1780916270416,180902879272,113587677734
1780916271416,180941449829,113622864868
1780916272417,180980727355,113657100219
1780916273417,181018795654,113690985717
1780916274418,181056567687,113724886474
1780916275419,181095021606,113759157104
1780916276419,181132902954,113793110534
1780916277420,181171436889,113827027770
1780916278420,181208191711,113854838256
1780916279421,181240645568,113878408691
1780916280422,181273992309,113911865173
1780916281423,181310460754,113946288269
1780916282423,181348561950,113978237609
1780916283424,181386845092,114012440429
1780916284424,181426316650,114048479614
1780916285425,181466232116,114084551879
1780916286425,181505665649,114120466613
1780916287426,181545603942,114155326965
1780916288426,181584713623,114189899291
1780916289427,181623543640,114224308654
1780916290427,181662753173,114259370788
1780916291428,181701809020,114293870361
1780916292428,181741601684,114328697631
1780916293429,181781851379,114363769958
1780916294429,181820857604,114398322509
1780916295430,181859969238,114432747985
1780916296430,181898641113,114467619445
1780916297431,181936417053,114501832031
1780916298432,181974595031,114536268981
1780916299432,182012734313,114570427185
1780916300433,182050956359,114604630249
1780916301433,182089985290,114639199768
1780916302434,182129128479,114673583374
1780916303435,182167725830,114707676574
1780916304435,182206025634,114741614990
1780916305436,182245582031,114776366088
1780916306436,182284320922,114810636535
1780916307437,182323558959,114845073364
1780916308438,182363186462,114879907775
1780916309438,182402219543,114914274047
1780916310439,182441270141,114949029418
1780916311439,182481036071,114983962097
1780916312440,182521230102,115018859680
1780916313440,182561828308,115053029113
1780916314441,182601753417,115084477966
1780916316387,182678346740,115149942443
1780916317388,182717995178,115184060791
1780916318388,182758398620,115219000183
1780916319389,182798940185,115253374633
1780916320389,182838652038,115287691528
1780916321390,182878349670,115322234069
1780916322390,182917412536,115356790161
1780916323391,182957141967,115391711486
1780916324391,182996644348,115426209960
1780916325392,183035904479,115461084533
1780916326393,183074926696,115496720825
1780916327393,183113801574,115531791137
1780916328394,183152667053,115566661193
1780916329394,183191421081,115602105224
1780916330395,183229793334,115637426147
1780916331395,183267826110,115671592529
1780916332396,183306496398,115706251098
1780916333397,183344758911,115740924743
1780916334397,183382703979,115775232727
1780916335398,183420678894,115809801452
1780916336398,183459396606,115844536865
1780916337399,183498548278,115879532470
1780916338399,183537484680,115915171142
1780916339400,183576545532,115950433654
1780916340400,183615113098,115985732971
1780916341401,183654107360,116021067993
1780916342401,183692673828,116056163452
1780916343402,183731659973,116090931518
1780916344402,183771566589,116126293334
1780916345403,183810426025,116161541992
1780916346403,183849348388,116196768615
1780916347404,183888741882,116232099975
1780916348404,183927340454,116266471191
1780916349405,183965693969,116301013183
1780916350406,184065469665,116389255676
1780916353183,184113022583,116431095336
1780916354183,184151920959,116465613708
1780916355184,184190767517,116500064270
1780916356185,184229738891,116534384033
1780916357185,184268687622,116568576599
1780916358186,184307991088,116603283081
1780916359186,184347429870,116638284606
1780916360187,184385922851,116673260803
1780916361187,184424221313,116708234191
1780916362188,184463428405,116743417175
1780916363188,184502539306,116778171264
1780916364189,184541220458,116812566467
1780916365190,184580539306,116847140258
1780916366190,184618566650,116881450378
1780916367191,184656636901,116915887207
1780916368191,184695451538,116950546813
1780916369192,184733490661,116984660217
1780916370193,184771854370,117018942016
1780916371193,184810942932,117054100891
1780916372194,184849454406,117089348693
