start_ms,end_ms,duration_ms,start_time,end_time
1780916115000,1780916148000,33000,2026-06-08 10:55:15,2026-06-08 10:55:48
1780916151000,1780916965000,814000,2026-06-08 10:55:51,2026-06-08 11:09:25
1780916968000,1780917401000,433000,2026-06-08 11:09:28,2026-06-08 11:16:41
1780917404000,1780917589000,185000,2026-06-08 11:16:44,2026-06-08 11:19:49
1780917591000,1780917905000,314000,2026-06-08 11:19:51,2026-06-08 11:25:05
1780917923000,1780918006000,83000,2026-06-08 11:25:23,2026-06-08 11:26:46
1780918023000,1780919590000,1567000,2026-06-08 11:27:03,2026-06-08 11:53:10
1780919603000,1780919663000,60000,2026-06-08 11:53:23,2026-06-08 11:54:23
1780919683000,1780919877000,194000,2026-06-08 11:54:43,2026-06-08 11:57:57
1780919892000,1780919934000,42000,2026-06-08 11:58:12,2026-06-08 11:58:54
1780919947000,1780921491000,1544000,2026-06-08 11:59:07,2026-06-08 12:24:51
1780921494000,1780921600000,106000,2026-06-08 12:24:54,2026-06-08 12:26:40
1780921603000,1780921618000,15000,2026-06-08 12:26:43,2026-06-08 12:26:58
1780921683000,1780921738000,55000,2026-06-08 12:28:03,2026-06-08 12:28:58
1780922383000,1780922409000,26000,2026-06-08 12:39:43,2026-06-08 12:40:09
1780922430000,1780922582000,152000,2026-06-08 12:40:30,2026-06-08 12:43:02
1780922603000,1780922634000,31000,2026-06-08 12:43:23,2026-06-08 12:43:54
1780922843000,1780923214000,371000,2026-06-08 12:47:23,2026-06-08 12:53:34
1780923223000,1780923228000,5000,2026-06-08 12:53:43,2026-06-08 12:53:48
1780923243000,1780923298000,55000,2026-06-08 12:54:03,2026-06-08 12:54:58
