timestamp,energy_1,energy_2
1780916116058,114673553588,238868449951
1780916117059,114759281738,238936154968
1780916118059,114854143432,239026237060
1780916119060,114949749267,239116965026
1780916120060,115035190551,239207652648
1780916121061,115130437622,239299539978
1780916122062,115223550781,239390961364
1780916123062,115303180236,239480833251
1780916124063,115384131958,239570241821
1780916125063,115475480224,239661047241
1780916126064,115559190551,239750749755
1780916127064,115651743347,239841682189
1780916128065,115743175781,239935560791
1780916129065,115836897338,240019256347
1780916130066,115910099243,240070451232
1780916131067,115993425476,240129678527
1780916132067,116068818298,240194318725
1780916133068,116139530578,240241779357
1780916134069,116217021911,240301612609
1780916135069,116311044738,240391122192
1780916136070,116396367431,240482406982
1780916137070,116487897338,240573311462
1780916138071,116576168273,240665567871
1780916139071,116663926330,240757011535
1780916140072,116753386230,240847505126
1780916141072,116835763671,240940371887
1780916142073,116919185119,241033208007
1780916143073,117011502258,241124474914
1780916144074,117097268249,241216394775
1780916145074,117179489196,241308470764
1780916146075,117261817443,241388909729
1780916147076,117337110717,241442800292
1780916148077,117413709655,241494066833
1780916149077,117486871032,241555226379
1780916150078,117562058959,241610206542
1780916151079,117626570556,241671564147
1780916152079,117713971008,241763858215
1780916153079,117793903015,241853120056
1780916154080,117877483215,241941442993
1780916155080,117966096191,242034998535
1780916156081,118060090454,242129341491
1780916157081,118142147155,242214784790
1780916158082,118220711486,242301810485
1780916159082,118297549499,242392980773
1780916160083,118380881774,242481123107
1780916161083,118460684814,242571994018
1780916162084,118537265136,242657986145
1780916163084,118606980041,242731447631
1780916164085,118672710876,242784778198
1780916165086,118738520141,242842445617
1780916166087,118803640625,242890775695
1780916167087,118871738159,242944048645
1780916168089,118942886474,243008899414
1780916169089,119021966674,243092752868
1780916170090,119103949645,243181546691
1780916171090,119181859069,243271025512
1780916172091,119252827331,243360623046
1780916173091,119327224853,243447898193
1780916174092,119396961059,243535138671
1780916175093,119469073242,243623531433
1780916176093,119551739501,243711954650
1780916177093,119648693481,243806411499
1780916178094,119748123168,243902556945
1780916179096,119850096191,243996846191
