task;hash;inputs;inputSize;outputs;outputSize;usedBy
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Daro_REP2_T1);5c84bd06ef49645207a9d16a62ed84e6;1;921374295;3;881866;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_LAPC4_Daro_REP2_T1);ff942e4ae721ad81820a659fcc899709;1;921374295;5;802545692;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_Daro_REP3_T1);965d8be517838cf31a866718c6d78d1b;1;1021860627;3;884040;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_LAPC4_Daro_REP3_T1);7ea5f115e15c8453242c5fdabf10215e;1;1021860627;5;889666055;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP1_T1);48df38ae7d25c9e69d767a8873e63cc9;1;801271333;3;876828;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_LAPC4_R1881_REP1_T1);e2c7552264631a89b1dd6b8f07bbc88a;1;801271333;5;697649401;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP2_T1);139e4bf3a1d9b1536d92828a33411820;1;865379492;3;882909;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_LAPC4_R1881_REP2_T1);be26cff86242e7ccfcaa8e52afc4110c;1;865379492;5;754011877;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_LAPC4_R1881_REP3_T1);be77da5e4323eaf5ff113dae87a199f6;1;986179022;3;880174;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_LAPC4_R1881_REP3_T1);39b23c8c8515b298cb15d68a453cb9aa;1;986179022;5;862537697;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP1_T1);f30c0b8efcfa9a6dcdf929324dd05b2d;1;806457129;3;880567;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_Control_REP1_T1);2850d90a853c809a42c01147f9a23a2d;1;806457129;5;706475730;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_Control_REP2_T1);d5d211cbc62912cb8b5c45e0e7e75982;1;934900803;5;815422962;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP2_T1);a404480697f9ba9114bac69e9ba84ece;1;934900803;3;891888;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_Control_REP3_T1);47e3276ce4ea2bbefeca2d95ebd9be2f;1;852648041;5;742361482;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Control_REP3_T1);1d6f7fce685427e094278805fcf74091;1;852648041;3;888237;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_Daro_REP1_T1);c28888a933d96d83ad5f62b910a0d78f;1;877339448;5;765142729;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP1_T1);ec212afd0529a0598a6b806c5e763ece;1;877339448;3;882745;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP2_T1);bc2e0daa30339582d213fed99eccfe2e;1;886839956;3;886798;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_Daro_REP2_T1);bcfdba7bfdae663fff6f4d0a9c686adc;1;886839956;5;772157571;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_Daro_REP3_T1);4a5c78e942b7e0eb20396bec9679832b;1;783538811;5;685037541;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_Daro_REP3_T1);2b9bb93135898c682ac389fc2a3d8df4;1;783538811;3;883600;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_R1881_REP1_T1);f9fc730a2fbb0fc05e62b37e21d8ef44;1;741926354;5;647621950;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP1_T1);7be60d84e010c5c7cd83694b1651a348;1;741926354;3;879656;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_R1881_REP2_T1);ffd34a022b93df76cbefa175ba21d46e;1;811942830;5;707159109;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP2_T1);6254657245d5abccd4bc63d0abc0e245;1;811942830;3;882217;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (AR_VCAP_R1881_REP3_T1);fb1c1a8d97e542c4a056656b3c58e777;1;844219175;3;890298;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_R1881_REP3_T1);7593dcd8f79df695fda4625833ede831;1;844219175;5;738006795;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP1_T1);600ed8d6dfd0eb244cd4d17e540724cf;1;710177362;3;876672;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP2_T1);0c1adbd0ea3e5d77dd0a58391ef94326;1;957044413;3;872726;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_Control_REP1_T1);6d79622ce92f0860f2675c5679a51ad0;1;710177362;5;617626655;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_Control_REP2_T1);f6e6f53daf5d4cd100e282f6f58106e2;1;957044413;5;834067454;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Control_REP3_T1);9c740877d0157e96ac7b1a2458a1a64d;1;720928166;3;879225;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_Control_REP3_T1);29963d30cd9dfade3317955f09555011;1;720928166;5;626949096;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Daro_REP1_T1);0371ab8cd13f14de989b96f8bf8ee939;1;955098390;3;883056;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_Daro_REP1_T1);c618b371dd60eb80fab9fce24ee9cb38;1;955098390;5;831575022;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_Daro_REP2_T1);b6d4b991525f55d87a4bf4bbe7603dea;1;649965129;5;565391906;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_Daro_REP3_T1);f1328c9a0d69c4c09dbc1105a1c4f1e0;1;759609444;5;662320624;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_R1881_REP1_T1);233e1018fb9c8ddba95b194c2111a253;1;881073940;5;768081152;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_R1881_REP2_T1);c257fd847d0b289a0e2880c8a8441cd5;1;711646435;5;618908553;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_R1881_REP3_T1);24bf98b70b79c221e5cfd488df7fd5e0;1;730644980;5;636694175;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Daro_REP2_T1);5643c325f2b740e28787330aa707a67d;1;649965129;3;884808;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_Daro_REP3_T1);c7c24485778acd4afeee9b954e0d1885;1;759609444;3;882669;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP1_T1);06b46227001286406f883dce09cd9782;1;881073940;3;882942;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP2_T1);233e8a1325fd6682207975d83323bb8a;1;711646435;3;884844;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (BRD4_VCaP_R1881_REP3_T1);e9ebe80e442ae2c97c347cbf8a21ff8b;1;730644980;3;880630;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP1_T1);0b21e19e7e7f537426570f0b41e9b900;1;589982931;3;864375;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Control_REP1_T1);81dd2d8121ceb8759ed8b8554bddbd01;1;589982931;5;515824364;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP2_T1);4eb9f7073ff583732d4a962be8f78b73;1;612828200;3;865883;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Control_REP3_T1);50f004304e1772f6bf47ac12da7a1413;1;752190712;3;871540;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Control_REP2_T1);efc8de6a519a63b00b450cb470d18fc6;1;612828200;5;535680287;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP1_T1);37c19839eef68987a6791d59f6075519;1;574597316;3;868686;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP2_T1);b798ad67ec506ec1fc0326d9ceb2c46c;1;568440948;3;868538;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_Daro_REP3_T1);59441f42be3b7587eba55abf453694aa;1;580358195;3;862366;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Control_REP3_T1);9805e30c6a783c9b1f51c20abf2d27a6;1;752190712;5;657209906;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Daro_REP1_T1);657013e5ea1caeca7345794ffafc3373;1;574597316;5;504430054;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Daro_REP2_T1);44f3e3fae474d46b87a63a2bb07a0564;1;568440948;5;496909152;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP1_T1);2d9f385aa7ac2be87986ab82e2f03745;1;548925766;3;860193;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP2_T1);219979adf7257938327861ce45dab93a;1;534975550;3;861670;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (FOXA1_VCaP_R1881_REP3_T1);33159d3044d5bde809bdf56f209d4872;1;571071353;3;861614;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Daro_REP3_T1);6e2f5c086c6354ccb90bffebd301d85e;1;580358195;5;507369289;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Control_REP1_T1);3acfafda53d55faff0e2919a4f0a43cc;1;939985273;3;877733;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Daro_REP1_T1);c04fb2df2c1d9683667d34b4cfbb1d41;1;988191246;3;877831;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Daro_REP2_T1);2442654307ca98c833c32cf2fbfcc843;1;1210945387;3;883157;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_Daro_REP3_T1);ce3d6f57644cf4f3387e17a815bbfbb6;1;1039347585;3;880527;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_R1881_REP1_T1);f09882ca86f07945f6344a9162c5af9d;1;1022940830;3;881497;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_R1881_REP2_T1);d63dd39e13e7baa52f33a26b1b35640c;1;990368376;3;883014;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_R1881_REP1_T1);46d0cc2996bc3a66b1dd7296a23f2d69;1;548925766;5;480079972;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H2Bk15ac_VCAP_R1881_REP3_T1);cf76094db5d8df99fdac485f3bdec788;1;1146844329;3;882170;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Control_REP1_T1);3d2b8038cf163230182e476d056f7d52;1;578924679;3;865247;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Control_REP2_T1);aafaf3d30a4fc734a3684fa7f62b7419;1;1188860526;3;882600;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Control_REP3_T1);7123e98bd5a08b4da218d7548f867156;1;895037077;3;880675;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Daro_REP1_T1);5b54968b4be8b785a08304a196dc5a5f;1;928269796;3;874526;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Daro_REP2_T1);044b697bc34f03f2c289dbf85c28a605;1;1097388491;3;880357;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_Daro_REP3_T1);6f1afffc25b3ebbc92a0ca78df6d9403;1;942724059;3;878507;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_R1881_REP1_T1);6cb45fc20dd034291406fc80a7a9d876;1;1153295923;3;874295;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_R1881_REP2_T1);35ca9378982387694e7d9ecf3c5ed8b4;1;936864234;3;878342;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K18ac_VCaP_R1881_REP3_T1);1e83ceb38ca52281287376ef38ef1184;1;1191183310;3;880060;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Control_REP1_T1);a83c08851f06f7ff42b2d4e8f6cdf587;1;779883263;3;880323;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Control_REP2_T1);9c307333bea030d4a70c569306f6cf52;1;896692740;3;874216;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Control_REP3_T1);47e3c5fbe6d52390e4459103fc370890;1;1088851337;3;876622;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Daro_REP1_T1);ec45db663a1460a0f65ba3ccda2f9959;1;944642524;3;886101;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Daro_REP2_T1);99dd0ca998d5c3c39d2c306232ed08e4;1;1108292585;3;882890;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_Daro_REP3_T1);d840d2d25aa156f8b9d82ed7aecd1753;1;834151566;3;871892;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_R1881_REP1_T1);202ebb510bd6da36e6c622e78df4ca0b;1;814947150;3;877813;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_R1881_REP2_T1);dd15bf29719bc2c765cc801dbc5e2286;1;698084935;3;876253;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_LAPC4_R1881_REP3_T1);8a38cc7cfafc0da350f175bd9c331c2a;1;783977644;3;888288;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Control_REP1_T1);c0f7f087e0099c2a24ca1799cf6a9d2c;1;705023858;3;896048;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Control_REP2_T1);f6ee100cfaf2e381536620d02bc9464c;1;795520672;3;889785;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Control_REP3_T1);19d477850d109307aea12c8d04e2cadf;1;760661944;3;886909;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Daro_REP1_T1);3438c576ef72a964a08de6baad4fd986;1;919223931;3;891855;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_R1881_REP2_T1);73ccabda6d963a9d573be68581152594;1;534975550;5;467901718;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Daro_REP2_T1);4d695fe7861ee30a75d59187209b610a;1;828197442;3;887294;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_Daro_REP3_T1);e7fe431e0da38de645d8f6dacfb4d2a7;1;849533718;3;884671;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_R1881_REP3_T1);af483ecc200f00edbae58b25e832332a;1;571071353;5;501364184;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_R1881_REP1_T1);def243e7adcf4433f0973d0b322d4a97;1;660243200;3;882508;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K27ac_VCaP_R1881_REP2_T1);3215aa1bafce099825b891bd1803afe2;1;1022384519;3;891069;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_Control_REP1_T1);f66271622ed772e88c6252fbddd252f1;1;939985273;5;821488133;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_Daro_REP1_T1);18498fd753c874553c114f5ea87ce7c2;1;988191246;5;863606198;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4m1_VCaP_Control_REP1_T1);23ab6b4959c9e3cff175965329a9d145;1;1046073013;3;882941;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_Daro_REP2_T1);100c28236eddff70cf795feb84d1cf51;1;1210945387;5;1058028549;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_Daro_REP3_T1);3ebce7c47cc7ade1e0d9d0dd9f9dfc73;1;1039347585;5;908202444;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_R1881_REP1_T1);0b6af921d9aa1b33fdca2269c1b7a73f;1;1022940830;5;894163585;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_R1881_REP2_T1);7f256e8e71d666d6d5883b461b7fb58d;1;990368376;5;865341074;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H2Bk15ac_VCAP_R1881_REP3_T1);b1e837626f21290221d27ecacb2e4a08;1;1146844329;5;1002146808;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4m1_VCaP_Control_REP2_T1);2e682785f66c012d9d00fba708b53d39;1;1090355838;3;882930;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Control_REP1_T1);bb5db68179ed82ea3fa1b94e1d278b05;1;578924679;5;506653509;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Control_REP2_T1);b20897a32986470e7df976f54d56e5df;1;1188860526;5;1035892653;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Control_REP3_T1);7e3cefde8034bcc892ac7c84578589ab;1;895037077;5;779488943;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Daro_REP1_T1);c2cd236fedfc9b1693f7d6ea1ba3ae25;1;928269796;5;808186059;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Daro_REP2_T1);41b10056ee15230c930b05aa8f3cdb94;1;1097388491;5;960205606;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4m1_VCaP_Control_REP3_T1);02ced80dbda8df483f4be2cbe2c1af8c;1;1058301403;3;883593;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_Daro_REP3_T1);3a9beb20db234885b29e20a60d541c5c;1;942724059;5;820717524;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_R1881_REP1_T1);408d272c713ee30a69d6fa582fa3c5cc;1;1153295923;5;1004974499;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:FASTQC (H3K4m1_VCaP_Control_REP4_T1);362ca453fe1a482e0e747806a0bab2cf;1;1046513977;3;883506;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_R1881_REP2_T1);ddb1b53efe1b4c8d823766d67efaba8f;1;936864234;5;815516249;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K18ac_VCaP_R1881_REP3_T1);4f58b4e406c42776a4338055fccba823;1;1191183310;5;1042235094;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Control_REP1_T1);a578b8718ef1110a47fe9cc41d3e0674;1;779883263;5;683265069;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Control_REP2_T1);45f99302a6cb100cdbb51975851bd3df;1;896692740;5;780040739;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Control_REP3_T1);754692ff05e86c97aa4883b1511ff43e;1;1088851337;5;949659231;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Daro_REP1_T1);b4997da9923b3f366d683644492f0239;1;944642524;5;819606365;1
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Daro_REP2_T1);0e29ffd18748209bdadd4f3b5554c314;1;1108292585;5;965986014;2
NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (H3K27ac_LAPC4_Daro_REP3_T1);14ca9425a56eae4a4dd278d67e3d916e;1;834151566;5;724627238;2
