timestamp,energy_1,energy_2
1780839218787,135334858520,70720634887
1780839219787,135411673034,70799527160
1780839220788,135489338867,70879874572
1780839221789,135565702392,70953943908
1780839222789,135636603393,71033515625
1780839223790,135705543701,71113385437
1780839224790,135774689941,71194514526
1780839225791,135849003784,71275026306
1780839226791,135930555725,71345638000
1780839227792,135998661193,71406627563
1780839228792,136046528503,71451155761
1780839229793,136092310913,71488224243
1780839230794,136122786132,71515859741
1780839231795,136162164916,71555668701
1780839232796,136206656982,71594487731
1780839233797,136277297546,71670154968
1780839234797,136347263549,71753041259
1780839235798,136422402160,71823798339
1780839236798,136495479003,71908338195
1780839237799,136565722778,71992385803
1780839238799,136640363159,72069798522
1780839239800,136710639282,72147941711
1780839240801,136787035949,72232999938
1780839241801,136857603210,72320188781
1780839242802,136930409790,72407483642
1780839243802,137002409790,72497572387
1780839244803,137072154846,72577228881
1780839245804,137130014770,72623999633
1780839246804,137190509033,72670771606
1780839247805,137246966613,72723302673
1780839248806,137295975036,72765127563
1780839249807,137347430358,72810574279
1780839250807,137419140686,72897631347
1780839251808,137491851013,72983994995
1780839252808,137562250793,73072174377
1780839253809,137635663024,73159467346
1780839254809,137705120056,73246553649
1780839255810,137785062622,73334857666
1780839256810,137860812377,73422821899
1780839257811,137928559448,73509219177
1780839258811,138014514282,73597946533
1780839259812,138092093017,73687580627
1780839260812,138166495117,73770260864
1780839261812,138237377990,73842504394
1780839262813,138291983276,73888592468
1780839263814,138351446716,73935643493
1780839264815,138415495117,73987529785
1780839265816,138473339538,74035554748
1780839266816,138536540649,74097874694
1780839267817,138608484497,74183325561
1780839268817,138684164001,74269750305
1780839269818,138763635986,74352763549
1780839270818,138843483642,74438460144
1780839271819,138917218750,74518611755
1780839272819,138985604370,74603948364
1780839273820,139060507812,74689373168
1780839274820,139141329528,74777241455
1780839275821,139250597290,74880394653
1780839276822,139335191650,74967331604
1780839277822,139405711547,75053081481
1780839278823,139472667541,75118922241
1780839279824,139534463562,75167903381
1780839280824,139597385375,75222191650
1780839281825,139650914855,75265680603
1780839282826,139708808288,75311835144
1780839283827,139774007568,75378342712
1780839284827,139848325134,75464774719
1780839285828,139927691467,75551481811
1780839286828,139999148559,75638484436
1780839287829,140068657531,75724672668
1780839288830,140147075378,75808144714
1780839289830,140229501220,75885462768
1780839290831,140305854125,75967339050
1780839291831,140385338806,76053656555
1780839292832,140458716918,76139319274
1780839293832,140525307312,76228179809
1780839294833,140601928161,76315249206
1780839295833,140663086730,76383307495
1780839296835,140725634094,76438824096
1780839297835,140784696777,76493809814
1780839298836,140849567321,76559463745
1780839299837,140910081726,76623279602
1780839300837,140989811584,76698751281
1780839301838,141078225891,76781691833
1780839302838,141168999755,76868230407
1780839303839,141263544372,76949739685
1780839304840,141366466674,77046334594
1780839305840,141459432128,77134925354
1780839306840,141552481750,77223075500
1780839307841,141632878906,77309112731
1780839308841,141710907531,77393347839
1780839309842,141789470581,77477804992
1780839310842,141867190246,77562629455
1780839311843,141940371887,77648785217
1780839312843,142010239746,77721203002
1780839313844,142068033569,77772416687
1780839314844,142127213806,77821207519
1780839315845,142175483398,77859407043
1780839316846,142239094116,77912906799
1780839317847,142303057250,77968964660
1780839318847,142383211730,78056267822
1780839319848,142465152954,78137200378
1780839320848,142539781860,78219975891
1780839321849,142609563110,78308847778
1780839322849,142694984191,78385861755
1780839323850,142786918823,78463182067
1780839324850,142882933227,78545465087
1780839325851,142976076354,78627743713
1780839326851,143072790527,78715015136
1780839327852,143180398559,78820061157
1780839328852,143304843505,78939826049
1780839329853,143402441223,79031965637
1780839330853,143473803527,79095075744
1780839331854,143535112792,79145108825
1780839332855,143595506286,79192943481
1780839333855,143653105773,79239726501
1780839334856,143716041015,79294391906
1780839335857,143775927124,79352161071
1780839336857,143840179260,79418272705
1780839337858,143898969909,79467664978
1780839338858,143961554504,79519922912
1780839339859,144019944885,79566018127
1780839340860,144085606750,79632318664
1780839341861,144151921813,79706798645
1780839342861,144225092773,79790041503
1780839343861,144311129333,79868316223
1780839344862,144403827270,79948622070
1780839345862,144501322631,80032115234
1780839346863,144602646240,80123893798
1780839347863,144707317077,80219089965
1780839348864,144816180358,80321799133
1780839349864,144916541687,80428317504
1780839350865,145016077636,80537164062
1780839351865,145120343139,80643362915
1780839352866,145216058959,80751304687
1780839353866,145314119079,80841248229
1780839354867,145404090698,80918696838
1780839355867,145485096984,80994096496
1780839356868,145576896179,81075140441
1780839357868,145662031616,81150529113
1780839358869,145735570007,81224584594
1780839359869,145824465698,81319699462
1780839360870,145914661987,81417579162
1780839361870,146004109252,81515765563
1780839362871,146117290344,81632686706
1780839363871,146208296875,81732677368
1780839364872,146299211730,81831572814
1780839365872,146376546325,81919519958
1780839366873,146458981628,81995794982
1780839367874,146526977722,82050326293
1780839368874,146611435241,82134841613
1780839369875,146713219787,82238545532
1780839370875,146814490234,82341181030
1780839371876,146914053100,82444688476
1780839372876,147007160827,82533961914
1780839373877,147094316467,82613439025
1780839374877,147184567504,82691993164
1780839375878,147272639770,82768237915
1780839376878,147365519104,82844864990
1780839377879,147464276916,82937970764
1780839378879,147568265014,83040805541
1780839379880,147666900878,83145902526
1780839380880,147766048828,83248956176
1780839381881,147865761840,83353967712
1780839382881,147962471313,83458309509
1780839383882,148063247009,83561672668
1780839384882,148156110534,83658529724
1780839385883,148262002258,83745323486
1780839386883,148361008850,83849166748
1780839387884,148458618652,83952544006
1780839388884,148560640991,84055865661
1780839389885,148659830688,84148990600
1780839390885,148751430664,84226573730
1780839391886,148840903076,84301386657
1780839392886,148931099426,84375611206
1780839393887,149019095947,84452060302
1780839394887,149115895080,84542839904
1780839395888,149213584533,84647944152
1780839396888,149312461853,84753873291
1780839397889,149406292480,84859563842
1780839398889,149504521057,84965842590
1780839399890,149604752746,85070762512
1780839400890,149706206237,85175765686
1780839401891,149802287475,85281878173
1780839402891,149900075378,85387751098
1780839403892,149994193420,85495354248
1780839404892,150095172241,85600105224
1780839405893,150196793823,85706280273
1780839406893,150292051635,85807993896
1780839407894,150380241943,85882148620
1780839408894,150473044982,85960043395
1780839409895,150560515380,86040802734
1780839410896,150643812438,86115078613
1780839411896,150726971252,86198331359
1780839412897,150824937805,86291881225
1780839413897,150922439819,86390662292
1780839414897,151020963989,86495342224
1780839415898,151111835998,86592643127
1780839416898,151209254150,86693150329
1780839417899,151305614685,86791495605
1780839418899,151398494873,86895390319
1780839419900,151490380126,86997149230
1780839420900,151583769592,87098999694
1780839421901,151674339782,87202887023
1780839422901,151765275634,87306883972
1780839423902,151859023803,87408187072
1780839424903,151944505615,87493967346
1780839425903,152026092346,87575196166
1780839426904,152105827575,87641644531
1780839427904,152184662597,87710730041
1780839428905,152264292785,87780040954
1780839429905,152347364746,87878496337
1780839430906,152429008972,87980686035
1780839431906,152508926391,88083267211
1780839432907,152593239624,88183396850
1780839433907,152683700073,88285496948
1780839434908,152784317443,88388202758
1780839435908,152874358154,88486266601
1780839436909,152953347106,88577185424
1780839437909,153034153320,88671151794
1780839438910,153123672790,88766379699
1780839439910,153209808410,88860878723
1780839440911,153295635986,88940943969
