start_ms,end_ms,duration_ms,start_time,end_time
1772296883000,1772296906000,23000,2026-02-28 16:41:23,2026-02-28 16:41:46
1772297330000,1772297333000,3000,2026-02-28 16:48:50,2026-02-28 16:48:53
1772298296000,1772298300000,4000,2026-02-28 17:04:56,2026-02-28 17:05:00
1772298995000,1772298999000,4000,2026-02-28 17:16:35,2026-02-28 17:16:39
1772300569000,1772300952000,383000,2026-02-28 17:42:49,2026-02-28 17:49:12
1772300980000,1772300983000,3000,2026-02-28 17:49:40,2026-02-28 17:49:43
1772300986000,1772300992000,6000,2026-02-28 17:49:46,2026-02-28 17:49:52
1772300995000,1772301001000,6000,2026-02-28 17:49:55,2026-02-28 17:50:01
1772302735000,1772302738000,3000,2026-02-28 18:18:55,2026-02-28 18:18:58
1772302899000,1772302907000,8000,2026-02-28 18:21:39,2026-02-28 18:21:47
1772302967000,1772302971000,4000,2026-02-28 18:22:47,2026-02-28 18:22:51
1772303229000,1772303238000,9000,2026-02-28 18:27:09,2026-02-28 18:27:18
1772303280000,1772303288000,8000,2026-02-28 18:28:00,2026-02-28 18:28:08
1772303331000,1772303337000,6000,2026-02-28 18:28:51,2026-02-28 18:28:57
1772303399000,1772303403000,4000,2026-02-28 18:29:59,2026-02-28 18:30:03
1772303625000,1772303627000,2000,2026-02-28 18:33:45,2026-02-28 18:33:47
1772303802000,1772303805000,3000,2026-02-28 18:36:42,2026-02-28 18:36:45
1772304089000,1772304092000,3000,2026-02-28 18:41:29,2026-02-28 18:41:32
1772304222000,1772304532000,310000,2026-02-28 18:43:42,2026-02-28 18:48:52
1772305007000,1772305150000,143000,2026-02-28 18:56:47,2026-02-28 18:59:10
1772305527000,1772305530000,3000,2026-02-28 19:05:27,2026-02-28 19:05:30
1772306971000,1772306974000,3000,2026-02-28 19:29:31,2026-02-28 19:29:34
1772307063000,1772307069000,6000,2026-02-28 19:31:03,2026-02-28 19:31:09
1772307501000,1772307504000,3000,2026-02-28 19:38:21,2026-02-28 19:38:24
1772307856000,1772307859000,3000,2026-02-28 19:44:16,2026-02-28 19:44:19
1772310246000,1772310258000,12000,2026-02-28 20:24:06,2026-02-28 20:24:18
1772310410000,1772310414000,4000,2026-02-28 20:26:50,2026-02-28 20:26:54
1772310690000,1772310715000,25000,2026-02-28 20:31:30,2026-02-28 20:31:55
1772310756000,1772311075000,319000,2026-02-28 20:32:36,2026-02-28 20:37:55
1772311224000,1772311227000,3000,2026-02-28 20:40:24,2026-02-28 20:40:27
1772311270000,1772311273000,3000,2026-02-28 20:41:10,2026-02-28 20:41:13
1772311282000,1772311828000,546000,2026-02-28 20:41:22,2026-02-28 20:50:28
