timestamp,energy_1,energy_2
1769592499009,30013710195,53192286104
1769592500009,30020492086,53197672987
1769592501009,30027275228,53203048762
1769592502009,30034021782,53208423850
1769592503009,30040774332,53213804324
1769592504009,30047575814,53219203856
1769592505009,30054370506,53224604623
1769592506009,30061142785,53230035800
1769592507010,30067822783,53235447095
1769592508009,30074433510,53240867408
1769592509010,30081041445,53246279161
1769592510009,30087733542,53251692334
1769592511009,30094374373,53257084969
1769592512009,30100956064,53262473179
1769592513010,30107554997,53267889189
1769592514009,30114103288,53273293572
1769592515009,30120689800,53278743288
1769592516009,30127397522,53284134061
1769592517009,30134150179,53289547691
1769592518009,30140934588,53294966539
1769592519010,30147639365,53300366818
1769592520009,30154303006,53305814626
1769592521009,30161096860,53311224579
1769592522010,30167904110,53316631328
1769592523010,30174717432,53321910321
1769592524009,30181498988,53327301628
1769592525009,30188210432,53332697239
1769592526010,30194818657,53338039919
1769592527010,30201487059,53343334063
1769592528009,30208238983,53348733442
1769592529010,30215058959,53354146859
1769592530010,30221861646,53359560107
1769592531009,30228680324,53364921692
1769592532009,30235499674,53370284086
1769592533009,30242331260,53375613186
1769592534009,30249177937,53381012962
1769592535009,30256000216,53386293085
1769592536009,30262787417,53391495818
1769592537009,30269542576,53396703343
1769592538010,30276341388,53401973991
1769592539010,30283151781,53407265068
1769592540009,30290110146,53412500851
1769592541009,30297085082,53417862848
1769592542008,30304071338,53423332246
1769592543009,30311026103,53428729306
1769592544008,30318002976,53434161138
1769592545009,30324896403,53439549043
1769592546009,30331821505,53444963345
1769592547009,30338809349,53450335457
1769592548009,30345762969,53455757159
1769592549009,30352713125,53461134521
1769592550009,30359628081,53466495892
1769592551009,30366582785,53471866662
1769592552009,30373529416,53477267826
1769592553009,30380473591,53482719449
1769592554010,30387601458,53488137961
1769592555009,30394574776,53493525942
1769592556009,30401526168,53498719552
1769592557009,30408483190,53503744912
1769592558009,30415468760,53508771660
1769592559009,30422446946,53513800162
1769592560009,30429382790,53518845556
1769592561009,30436296709,53524012754
1769592562009,30443216471,53529083918
1769592563010,30450140963,53534050443
1769592564009,30457051235,53539141564
1769592565009,30463932395,53544202139
