start_ms,end_ms,duration_ms,start_time,end_time
1769592659000,1769592822000,163000,2026-01-28 09:30:59,2026-01-28 09:33:42
1769592825000,1769592974000,149000,2026-01-28 09:33:45,2026-01-28 09:36:14
1769593074000,1769593435000,361000,2026-01-28 09:37:54,2026-01-28 09:43:55
1769593803000,1769593803000,0,2026-01-28 09:50:03,2026-01-28 09:50:03
1769595273000,1769595394000,121000,2026-01-28 10:14:33,2026-01-28 10:16:34
1769595398000,1769595527000,129000,2026-01-28 10:16:38,2026-01-28 10:18:47
1769595533000,1769595661000,128000,2026-01-28 10:18:53,2026-01-28 10:21:01
1769595668000,1769595807000,139000,2026-01-28 10:21:08,2026-01-28 10:23:27
1769595813000,1769595964000,151000,2026-01-28 10:23:33,2026-01-28 10:26:04
1769595981000,1769596134000,153000,2026-01-28 10:26:21,2026-01-28 10:28:54
1769596158000,1769596158000,0,2026-01-28 10:29:18,2026-01-28 10:29:18
1769596163000,1769596243000,80000,2026-01-28 10:29:23,2026-01-28 10:30:43
1769596253000,1769596326000,73000,2026-01-28 10:30:53,2026-01-28 10:32:06
1769596333000,1769596337000,4000,2026-01-28 10:32:13,2026-01-28 10:32:17
1769596343000,1769596347000,4000,2026-01-28 10:32:23,2026-01-28 10:32:27
1769596358000,1769596362000,4000,2026-01-28 10:32:38,2026-01-28 10:32:42
1769596368000,1769596383000,15000,2026-01-28 10:32:48,2026-01-28 10:33:03
1769596388000,1769597044000,656000,2026-01-28 10:33:08,2026-01-28 10:44:04
1769597048000,1769597711000,663000,2026-01-28 10:44:08,2026-01-28 10:55:11
1769597718000,1769597735000,17000,2026-01-28 10:55:18,2026-01-28 10:55:35
1769597738000,1769597754000,16000,2026-01-28 10:55:38,2026-01-28 10:55:54
1769597758000,1769597932000,174000,2026-01-28 10:55:58,2026-01-28 10:58:52
1769597938000,1769598163000,225000,2026-01-28 10:58:58,2026-01-28 11:02:43
1769598168000,1769598344000,176000,2026-01-28 11:02:48,2026-01-28 11:05:44
1769598347000,1769598363000,16000,2026-01-28 11:05:47,2026-01-28 11:06:03
1769598368000,1769598443000,75000,2026-01-28 11:06:08,2026-01-28 11:07:23
1769598448000,1769598466000,18000,2026-01-28 11:07:28,2026-01-28 11:07:46
1769598473000,1769598551000,78000,2026-01-28 11:07:53,2026-01-28 11:09:11
1769598558000,1769598767000,209000,2026-01-28 11:09:18,2026-01-28 11:12:47
1769598773000,1769598773000,0,2026-01-28 11:12:53,2026-01-28 11:12:53
1769598778000,1769599132000,354000,2026-01-28 11:12:58,2026-01-28 11:18:52
1769599138000,1769599159000,21000,2026-01-28 11:18:58,2026-01-28 11:19:19
1769599163000,1769599163000,0,2026-01-28 11:19:23,2026-01-28 11:19:23
1769599168000,1769599168000,0,2026-01-28 11:19:28,2026-01-28 11:19:28
1769599173000,1769599173000,0,2026-01-28 11:19:33,2026-01-28 11:19:33
1769599178000,1769599268000,90000,2026-01-28 11:19:38,2026-01-28 11:21:08
1769599273000,1769599273000,0,2026-01-28 11:21:13,2026-01-28 11:21:13
1769599278000,1769599278000,0,2026-01-28 11:21:18,2026-01-28 11:21:18
1769599283000,1769599708000,425000,2026-01-28 11:21:23,2026-01-28 11:28:28
1769599713000,1769599724000,11000,2026-01-28 11:28:33,2026-01-28 11:28:44
1769599799000,1769600319000,520000,2026-01-28 11:29:59,2026-01-28 11:38:39
1769600325000,1769600339000,14000,2026-01-28 11:38:45,2026-01-28 11:38:59
1769600345000,1769600959000,614000,2026-01-28 11:39:05,2026-01-28 11:49:19
1769600965000,1769601044000,79000,2026-01-28 11:49:25,2026-01-28 11:50:44
1769601050000,1769601249000,199000,2026-01-28 11:50:50,2026-01-28 11:54:09
1769601261000,1769601344000,83000,2026-01-28 11:54:21,2026-01-28 11:55:44
1769601590000,1769601591000,1000,2026-01-28 11:59:50,2026-01-28 11:59:51
1769601595000,1769601596000,1000,2026-01-28 11:59:55,2026-01-28 11:59:56
1769601600000,1769601600000,0,2026-01-28 12:00:00,2026-01-28 12:00:00
1769601606000,1769601618000,12000,2026-01-28 12:00:06,2026-01-28 12:00:18
1769601621000,1769601685000,64000,2026-01-28 12:00:21,2026-01-28 12:01:25
1769601690000,1769601690000,0,2026-01-28 12:01:30,2026-01-28 12:01:30
1769601695000,1769601707000,12000,2026-01-28 12:01:35,2026-01-28 12:01:47
1769601710000,1769602135000,425000,2026-01-28 12:01:50,2026-01-28 12:08:55
1769602140000,1769602704000,564000,2026-01-28 12:09:00,2026-01-28 12:18:24
1769602708000,1769603323000,615000,2026-01-28 12:18:28,2026-01-28 12:28:43
1769603327000,1769603727000,400000,2026-01-28 12:28:47,2026-01-28 12:35:27
1769603733000,1769603855000,122000,2026-01-28 12:35:33,2026-01-28 12:37:35
1769603859000,1769604385000,526000,2026-01-28 12:37:39,2026-01-28 12:46:25
1769604389000,1769604507000,118000,2026-01-28 12:46:29,2026-01-28 12:48:27
1769604514000,1769605137000,623000,2026-01-28 12:48:34,2026-01-28 12:58:57
1769605143000,1769605143000,0,2026-01-28 12:59:03,2026-01-28 12:59:03
1769605248000,1769605248000,0,2026-01-28 13:00:48,2026-01-28 13:00:48
1769605253000,1769605889000,636000,2026-01-28 13:00:53,2026-01-28 13:11:29
1769605893000,1769606002000,109000,2026-01-28 13:11:33,2026-01-28 13:13:22
1769606548000,1769606782000,234000,2026-01-28 13:22:28,2026-01-28 13:26:22
1769606788000,1769607296000,508000,2026-01-28 13:26:28,2026-01-28 13:34:56
1769607303000,1769607303000,0,2026-01-28 13:35:03,2026-01-28 13:35:03
1769607308000,1769607419000,111000,2026-01-28 13:35:08,2026-01-28 13:36:59
1769607423000,1769607543000,120000,2026-01-28 13:37:03,2026-01-28 13:39:03
1769607944000,1769608371000,427000,2026-01-28 13:45:44,2026-01-28 13:52:51
1769608448000,1769608874000,426000,2026-01-28 13:54:08,2026-01-28 14:01:14
1769608878000,1769608883000,5000,2026-01-28 14:01:18,2026-01-28 14:01:23
1769609358000,1769609359000,1000,2026-01-28 14:09:18,2026-01-28 14:09:19
1769609363000,1769609755000,392000,2026-01-28 14:09:23,2026-01-28 14:15:55
1769609843000,1769610245000,402000,2026-01-28 14:17:23,2026-01-28 14:24:05
1769610248000,1769610271000,23000,2026-01-28 14:24:08,2026-01-28 14:24:31
1769610276000,1769610687000,411000,2026-01-28 14:24:36,2026-01-28 14:31:27
