start_ms,end_ms,duration_ms,start_time,end_time
1770805673000,1770806347000,674000,2026-02-11 10:27:53,2026-02-11 10:39:07
1770806397000,1770806447000,50000,2026-02-11 10:39:57,2026-02-11 10:40:47
1770806455000,1770806651000,196000,2026-02-11 10:40:55,2026-02-11 10:44:11
1770807027000,1770809870000,2843000,2026-02-11 10:50:27,2026-02-11 11:37:50
1770809889000,1770809952000,63000,2026-02-11 11:38:09,2026-02-11 11:39:12
1770809960000,1770810043000,83000,2026-02-11 11:39:20,2026-02-11 11:40:43
1770810049000,1770810149000,100000,2026-02-11 11:40:49,2026-02-11 11:42:29
1770810158000,1770810229000,71000,2026-02-11 11:42:38,2026-02-11 11:43:49
1770810235000,1770810519000,284000,2026-02-11 11:43:55,2026-02-11 11:48:39
1770810529000,1770810620000,91000,2026-02-11 11:48:49,2026-02-11 11:50:20
1770810629000,1770810660000,31000,2026-02-11 11:50:29,2026-02-11 11:51:00
1770810669000,1770810717000,48000,2026-02-11 11:51:09,2026-02-11 11:51:57
1770810725000,1770810762000,37000,2026-02-11 11:52:05,2026-02-11 11:52:42
1770810769000,1770810770000,1000,2026-02-11 11:52:49,2026-02-11 11:52:50
1770810775000,1770810794000,19000,2026-02-11 11:52:55,2026-02-11 11:53:14
1770810799000,1770810862000,63000,2026-02-11 11:53:19,2026-02-11 11:54:22
1770810870000,1770810921000,51000,2026-02-11 11:54:30,2026-02-11 11:55:21
1770810924000,1770810933000,9000,2026-02-11 11:55:24,2026-02-11 11:55:33
1770810939000,1770810970000,31000,2026-02-11 11:55:39,2026-02-11 11:56:10
1770810974000,1770810975000,1000,2026-02-11 11:56:14,2026-02-11 11:56:15
1770810979000,1770811234000,255000,2026-02-11 11:56:19,2026-02-11 12:00:34
1770811269000,1770811295000,26000,2026-02-11 12:01:09,2026-02-11 12:01:35
1770811301000,1770811328000,27000,2026-02-11 12:01:41,2026-02-11 12:02:08
1770811334000,1770811342000,8000,2026-02-11 12:02:14,2026-02-11 12:02:22
1770811354000,1770811377000,23000,2026-02-11 12:02:34,2026-02-11 12:02:57
1770811384000,1770811452000,68000,2026-02-11 12:03:04,2026-02-11 12:04:12
1770811470000,1770811478000,8000,2026-02-11 12:04:30,2026-02-11 12:04:38
1770811486000,1770811507000,21000,2026-02-11 12:04:46,2026-02-11 12:05:07
1770812095000,1770812214000,119000,2026-02-11 12:14:55,2026-02-11 12:16:54
1770812416000,1770812485000,69000,2026-02-11 12:20:16,2026-02-11 12:21:25
1770812494000,1770812603000,109000,2026-02-11 12:21:34,2026-02-11 12:23:23
1770812619000,1770812640000,21000,2026-02-11 12:23:39,2026-02-11 12:24:00
1770812780000,1770812832000,52000,2026-02-11 12:26:20,2026-02-11 12:27:12
1770813487000,1770813661000,174000,2026-02-11 12:38:07,2026-02-11 12:41:01
1770813759000,1770813837000,78000,2026-02-11 12:42:39,2026-02-11 12:43:57
1770813889000,1770813921000,32000,2026-02-11 12:44:49,2026-02-11 12:45:21
1770814040000,1770814097000,57000,2026-02-11 12:47:20,2026-02-11 12:48:17
1770818372000,1770818373000,1000,2026-02-11 13:59:32,2026-02-11 13:59:33
1770818428000,1770818475000,47000,2026-02-11 14:00:28,2026-02-11 14:01:15
