start_ms,end_ms,duration_ms,start_time,end_time
1770805543000,1770805873000,330000,2026-02-11 10:25:43,2026-02-11 10:31:13
1770805998000,1770806016000,18000,2026-02-11 10:33:18,2026-02-11 10:33:36
1770806028000,1770806045000,17000,2026-02-11 10:33:48,2026-02-11 10:34:05
1770806083000,1770806098000,15000,2026-02-11 10:34:43,2026-02-11 10:34:58
1770806129000,1770806144000,15000,2026-02-11 10:35:29,2026-02-11 10:35:44
1770806147000,1770806235000,88000,2026-02-11 10:35:47,2026-02-11 10:37:15
1770806337000,1770806461000,124000,2026-02-11 10:38:57,2026-02-11 10:41:01
1770807025000,1770808993000,1968000,2026-02-11 10:50:25,2026-02-11 11:23:13
1770808998000,1770810222000,1224000,2026-02-11 11:23:18,2026-02-11 11:43:42
1770810228000,1770810414000,186000,2026-02-11 11:43:48,2026-02-11 11:46:54
1770810423000,1770810491000,68000,2026-02-11 11:47:03,2026-02-11 11:48:11
1770810614000,1770810647000,33000,2026-02-11 11:50:14,2026-02-11 11:50:47
1770810663000,1770810805000,142000,2026-02-11 11:51:03,2026-02-11 11:53:25
1770810808000,1770811016000,208000,2026-02-11 11:53:28,2026-02-11 11:56:56
1770811023000,1770811174000,151000,2026-02-11 11:57:03,2026-02-11 11:59:34
1770811178000,1770811264000,86000,2026-02-11 11:59:38,2026-02-11 12:01:04
1770811268000,1770811284000,16000,2026-02-11 12:01:08,2026-02-11 12:01:24
1770811288000,1770811288000,0,2026-02-11 12:01:28,2026-02-11 12:01:28
1770811293000,1770811387000,94000,2026-02-11 12:01:33,2026-02-11 12:03:07
1770811391000,1770811444000,53000,2026-02-11 12:03:11,2026-02-11 12:04:04
1770811448000,1770811481000,33000,2026-02-11 12:04:08,2026-02-11 12:04:41
1770812492000,1770812540000,48000,2026-02-11 12:21:32,2026-02-11 12:22:20
1770812544000,1770812544000,0,2026-02-11 12:22:24,2026-02-11 12:22:24
1770812549000,1770812625000,76000,2026-02-11 12:22:29,2026-02-11 12:23:45
1770813876000,1770818198000,4322000,2026-02-11 12:44:36,2026-02-11 13:56:38
