name;hash;path;type;size
NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);94afe80e3586e5cfb75dfe4f6fae5a1d;/workspace/work/94/afe80e3586e5cfb75dfe4f6fae5a1d/samplesheet.valid.csv;f;674
NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);94afe80e3586e5cfb75dfe4f6fae5a1d;/workspace/work/94/afe80e3586e5cfb75dfe4f6fae5a1d/versions.yml;f;74
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1);fda5e4253c5f6f9acfb882528dfc70ff;/workspace/work/fd/a5e4253c5f6f9acfb882528dfc70ff/A549_R1_fastqc.html;f;620433
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1);fda5e4253c5f6f9acfb882528dfc70ff;/workspace/work/fd/a5e4253c5f6f9acfb882528dfc70ff/A549_R1_fastqc.zip;f;389027
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1);fda5e4253c5f6f9acfb882528dfc70ff;/workspace/work/fd/a5e4253c5f6f9acfb882528dfc70ff/versions.yml;f;76
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);61cd53edafbb93b66b4239d7811acc31;/workspace/work/61/cd53edafbb93b66b4239d7811acc31/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);61cd53edafbb93b66b4239d7811acc31;/workspace/work/61/cd53edafbb93b66b4239d7811acc31/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);65f3979f68b6b3029e6e94bb29be39cf;/workspace/work/65/f3979f68b6b3029e6e94bb29be39cf/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);65f3979f68b6b3029e6e94bb29be39cf;/workspace/work/65/f3979f68b6b3029e6e94bb29be39cf/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa);dad8fe6404137760ec5a0d761648b438;/workspace/work/da/d8fe6404137760ec5a0d761648b438/genome.fa.sizes;f;302
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa);dad8fe6404137760ec5a0d761648b438;/workspace/work/da/d8fe6404137760ec5a0d761648b438/versions.yml;f;77
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);9f71c5b34b086e6f2475bbe03100c08f;/workspace/work/9f/71c5b34b086e6f2475bbe03100c08f/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);9f71c5b34b086e6f2475bbe03100c08f;/workspace/work/9f/71c5b34b086e6f2475bbe03100c08f/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);92dc469a4cde89a58d88cdae0d58ffa9;/workspace/work/92/dc469a4cde89a58d88cdae0d58ffa9/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);92dc469a4cde89a58d88cdae0d58ffa9;/workspace/work/92/dc469a4cde89a58d88cdae0d58ffa9/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);9b71131c0f5d0294f0caecd156aef59c;/workspace/work/9b/71131c0f5d0294f0caecd156aef59c/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);9b71131c0f5d0294f0caecd156aef59c;/workspace/work/9b/71131c0f5d0294f0caecd156aef59c/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);7a04762b3230b7995b35d2a3642d9c53;/workspace/work/7a/04762b3230b7995b35d2a3642d9c53/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);7a04762b3230b7995b35d2a3642d9c53;/workspace/work/7a/04762b3230b7995b35d2a3642d9c53/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2);8822b203c5a0274d4a48a6961cc42ee5;/workspace/work/88/22b203c5a0274d4a48a6961cc42ee5/A549_R2_fastqc.html;f;653083
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2);8822b203c5a0274d4a48a6961cc42ee5;/workspace/work/88/22b203c5a0274d4a48a6961cc42ee5/A549_R2_fastqc.zip;f;408860
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2);8822b203c5a0274d4a48a6961cc42ee5;/workspace/work/88/22b203c5a0274d4a48a6961cc42ee5/versions.yml;f;76
