task;hash;inputs;inputSize;outputs;outputSize;usedBy
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R2);4ccc0bc93d14ff1ec7b85830f215c25c;1;552771753;18;3010497;0
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R2);bbf403e40b4ec95ea4291853b275ee62;1;552771753;3;1097008;0
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);92dc469a4cde89a58d88cdae0d58ffa9;1;3147288982;2;792;0
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);7a04762b3230b7995b35d2a3642d9c53;1;3147288982;2;792;0
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);9b71131c0f5d0294f0caecd156aef59c;1;3147288982;2;792;0
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (K562_R3);6aa460e5fb9a0c5eb2d6568dc42a7f78;1;2376142392;3;1153535;0
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (K562_R3);7d60aa6ec0e00a73744239a344324209;1;2376142392;18;3037454;0
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_INDEX (genome.fa);5f0a29baaaf08e8fdc022fae6bf5773c;2;3147289284;4;14721577032;6
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R1);6591a01e09b298343b8f8f59773b6225;4;17056100565;3;5951400828;0
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R2);3fa17266143d707e3b675f8c8941ae25;4;17088777110;3;6001669813;0
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (A549_R3);a71d60a72785adc816b8ab8a40cb883b;4;15806986176;3;2726018345;1
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R1);c4edf99d4adf3e4aea878cae35488c15;4;16149743846;3;3606203674;0
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R2);5bc72f2ce82dc1935e5f81199ac4b276;4;15274348705;3;1444979344;1
NFCORE_NANOSEQ:NANOSEQ:ALIGN_MINIMAP2:MINIMAP2_ALIGN (K562_R3);f6aaca7d44d4e4f080572ae59764bed9;4;17097719344;3;5933393391;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R3);cc1b865a7185e717e3db68cb164358aa;2;2726018265;2;1359956880;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R1);44a4cbc88da4664c0725fde38cd908ef;2;3606203594;2;1772156005;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R1);306c1545b0cd8375d2cfe5edb0e8e0bb;2;5951400748;2;2929853326;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R3);a2709382aec8c9fa9a566e7e4e105d29;1;1359956790;2;1261852194;6
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R1);41c5e57441ac3a97d4e0b604b4091295;1;1772155915;2;1667335539;7
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R1);c1d2095b5e7c8e0f7f93d90e792360aa;1;2929853236;2;2714955496;6
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R2);42faca834e2cac0542a1b44d46bb1bdc;2;1444979264;2;702944252;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R3);fec5e63bf3d0fedd419f7ef9762e01a6;1;1261852108;2;2088519;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R1);fffcee29011523711e9fd76662a18f0c;1;1667335453;2;2248455;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R2);0506db96792e7390565a10b2414804e3;1;702944162;2;677416805;6
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R1);ba751edc2edfde52d2322c4b1e1ac616;1;2714955410;2;2338823;5
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R3);1476217d4b40de36f151597628dbdb62;2;1263940540;2;627;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R3);45f0f40433535ad2793a6cafdce7e4ea;2;1263940540;2;591;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (A549_R3);1903049d8e13022a2c941edd40cd50ca;3;4411229522;2;24964909;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (A549_R3);9185b3a9a5300160a940d35ad938730a;3;1263940842;3;279215159;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (1);3a5d5619229055957ecb28f66589dfdb;3;1263940842;3;169403154;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_R1);fd6d168edc4908ebaa1053c899703eee;2;1669583821;2;631;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (K562_R1);03ce351955391552252de3923422eec6;3;1669584123;3;446006141;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (K562_R1);ef0778ed5a69c0e7f6a5214266a0ed8e;3;4816872803;2;2733568;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (K562_R1);b480dbdf9f9af81d636bb48628af3779;2;1669583821;2;591;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (2);0ae7fb311fdb9f54cb327d8c9e749cff;3;1669584123;3;215792514;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R2);aff41c5c3eb866707c2c37b211fb7e98;1;677416719;2;2033295;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (A549_R1);50515e970d1f3c7e8a66a42597720628;3;5864583128;2;3752995;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R1);ae4f98fc39be21ffe33d0b5adcd155ad;2;2717294146;2;641;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R1);4abfa0c13954bc0e3c054c8b00614a7f;2;2717294146;2;592;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (A549_R1);17d2fdb7f5a07cf78dd0c57138756259;3;2717294448;3;343305482;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (3);0b24d59956a69d0c5cfbf2490f59d692;3;2717294448;3;431154329;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (A549_R3);35317de4d256740270c5ecff9745afd8;2;169403070;3;57245019;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (A549_R3);32bc0800491387ca0028ca9fc901b997;2;279215072;3;52619874;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (K562_R1);395f5f31a93632328d23b0b662a40992;2;215792430;3;71234718;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (K562_R2);160829a0ed231cc53680ed1b02e96e28;2;679449927;2;587;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_R2);ea6792e41bf9c1d2bb7979aad7570fd1;2;679449927;2;619;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (K562_R2);b7a5e014b015edde6a4b016edb16d5cf;3;679450229;3;190827872;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (K562_R2);62ad915ae8dd29526a9d6118d5b54f47;3;3826738909;2;5328894;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (4);cd15c6ced98b7666ebd25e39414d7934;3;679450229;3;88840823;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (K562_R1);2c9c325ff8afda33c78f1204ca33901b;2;446006054;3;82700214;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (A549_R1);9c5ff23bed11e4d218a6b53bfcfb8c65;2;431154245;3;132265319;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (A549_R1);15a390974fd9d4021875bd3a0a55f77c;2;343305395;3;63869516;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (K562_R2);beff2c6453846923c5c1cf792c79906a;2;88840739;3;33136470;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (K562_R2);29cbc7405b8ea81bef15f44da4435706;2;190827785;3;40004407;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (A549_R2);83dccd46c7412c67ba36f470bc8ddbfa;2;6001669733;2;2961269274;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (A549_R2);7de6639168736945c94067574611d5a7;1;2961269184;2;2773439761;6
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (A549_R2);cb8ad4567c6f2003ac14b0acf1afddac;1;2773439675;2;2622103;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (A549_R2);8e098512f3072b1c652dd15417daddfa;2;2776061691;2;632;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (A549_R2);43e05e7bb48249ae606d057b68388897;2;2776061691;2;592;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (5);b7114c6390efb925afb76ef9c024eeae;3;2776061993;3;276958686;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (A549_R2);ae8287a58dcf7cc994f82cc83abd945c;3;2776061993;3;477129680;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (A549_R2);9f00cb3b5db1a3aab932dcf955e9edc3;3;5923350673;2;38356652;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (A549_R2);78d449d94f4b77ac68ef21dd9a1f4039;2;276958602;3;91478075;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (A549_R2);9ff10e1acf9e13d5c7ccb4512718bdef;2;477129593;3;85896429;0
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_VIEW_BAM (K562_R3);ba71d1496654144b3c103d76928940f4;2;5933393311;2;2953687327;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_SORT (K562_R3);76604d206316ad9f37c7e2c397437e52;1;2953687237;2;2768645116;6
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:SAMTOOLS_INDEX (K562_R3);c2529fc854ffc872fbdb2d232df24d17;1;2768645030;2;2735767;5
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (K562_R3);5b45fc5e0b27588b0c016d28c06d53d1;2;2771380710;2;593;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (K562_R3);894567dda7d50ce9afcf94fe03968ff5;3;5918669692;2;6528373;1
NFCORE_NANOSEQ:NANOSEQ:BAM_SORT_INDEX_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (K562_R3);7569aa18a57a2952de6695566c067cf1;2;2771380710;2;638;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:BEDTOOLS_GENOMECOV (K562_R3);06d4112f449ed6c6ce96381b77dd69b1;3;2771381012;3;523657962;1
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:BEDTOOLS_BAMBED (6);756902bce055bc1f4f98144fb039b964;3;2771381012;3;350971286;1
NFCORE_NANOSEQ:NANOSEQ:BAMBU (1);3b7438c59b6bd3189649685562e9790a;8;15927027537;4;336016801;2
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGBED:UCSC_BED12TOBIGBED (K562_R3);212067a9df36d98279b2f17d979b2e1c;2;350971202;3;116030438;0
NFCORE_NANOSEQ:NANOSEQ:BEDTOOLS_UCSC_BIGWIG:UCSC_BEDGRAPHTOBIGWIG (K562_R3);41ad637a4a01870dab40e8b4cc5af6d0;2;523657875;3;99607437;0
NFCORE_NANOSEQ:NANOSEQ:DIFFERENTIAL_DESEQ2_DEXSEQ:DEXSEQ (1);6523fc5268de542e8a48443a9cd1b3ea;1;25160411;2;239011;0
NFCORE_NANOSEQ:NANOSEQ:DIFFERENTIAL_DESEQ2_DEXSEQ:DESEQ2 (1);04ffba645fdf4795b502bda34c104b20;1;20773796;2;28648154;0
NFCORE_NANOSEQ:NANOSEQ:CUSTOM_DUMPSOFTWAREVERSIONS (1);131d71ffe289d212614e8d3ff793e137;1;942;3;3973;1
NFCORE_NANOSEQ:NANOSEQ:MULTIQC (1);fc4504b29f2d9f2577875b1c453c962d;22;82066349;4;2732566;0
