task_id,hostname,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,cpu_model
1,gpgnode-14,nf-af250a02ffd5975d03ab723758a1058e-e272f,NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,samplesheet_full.csv,NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.8.3,1,14400000,-,6442450944,1,1770843490396,1770843491000,1770843494000,3604,1000,-,8.2,0.0,2920448,11575296,2920448,11579392,680096,1048,242,17,5095424,12288,3,2,/workspace/work/af/250a02ffd5975d03ab723758a1058e,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
2,gpgnode-18,nf-0aad41577b0aad2fe90895e5f7bef391-91ab4,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,A549_R1,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,45097156608,1,1770843577852,1770843585000,1770844049000,471148,461000,-,43.0,1.8,1202249728,4628537344,1202249728,4693553152,2355331283,1940905,4566518,5861,8192,3076096,8,5,/workspace/work/0a/ad41577b0aad2fe90895e5f7bef391,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
6,gpgnode-16,nf-88b7b03fbc3e74d2f2b2eda869b61975-834d7,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,A549_R2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,45097156608,1,1770843580959,1770843607000,1770844052000,471041,308000,-,64.8,2.4,1628385280,4696698880,1628385280,4763811840,2388071060,2038357,4630450,5964,950272,2584576,23,10,/workspace/work/88/b7b03fbc3e74d2f2b2eda869b61975,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
8,gpgnode-18,nf-56f935c4709df03b77959d15ccd95642-5c53e,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,genome.fa,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1770844053078,1770844055000,1770844078000,24922,22000,-,71.3,0.0,6279168,12550144,6279168,12554240,3147395643,5636,48248,19,0,12288,253,1987,/workspace/work/56/f935c4709df03b77959d15ccd95642,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
4,gpgnode-16,nf-0c46ac6712ce2e6905a53a00c1ac8589-0faea,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,genome.fa,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1770844058039,1770844059000,1770844078000,19961,18000,-,86.8,0.0,4714496,12550144,4714496,12554240,3147395612,5634,48248,19,520192,12288,74,1962,/workspace/work/0c/46ac6712ce2e6905a53a00c1ac8589,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
5,gpgnode-18,nf-af632f7863ae6c57384d7c2d9b6aeb0f-095b8,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES,genome.fa,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.13--h8c37831_0,6,28800000,-,45097156608,1,1770844082898,1770844085000,1770844102000,19102,17000,-,99.4,0.0,4857856,12427264,4857856,12431360,3147399518,5816,48258,20,0,16384,8,1495,/workspace/work/af/632f7863ae6c57384d7c2d9b6aeb0f,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
9,gpgnode-18,nf-a9226bfa99b9e9e5eaee9918565a2ded-c3aa2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC,A549_R3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,45097156608,1,1770844108359,1770844110000,1770844197000,88641,86000,-,107.1,2.0,1350696960,4628537344,1350696960,4629712896,1106429718,2308264,2127289,6359,0,2740224,19,16,/workspace/work/a9/226bfa99b9e9e5eaee9918565a2ded,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
7,gpgnode-14,nf-af48b80dd2e6ab76be8a9a0524ba53a0-d9f0b,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,A549_R2,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2),COMPLETED,0,-,quay.io/biocontainers/nanoplot:1.41.0--pyhdfd78af_0,2,14400000,-,12884901888,1,1770843581072,1770843582000,1770844239000,657928,499000,-,77.1,3.9,2717192192,45440458752,2931802112,75168378880,2443403477,25592811,8799,551,331776,10407936,2814,34627,/workspace/work/af/48b80dd2e6ab76be8a9a0524ba53a0,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
10,gpgnode-16,nf-8d4fa0335e4a9c18acd083132384b4e4-11e91,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,A549_R3,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R3),COMPLETED,0,-,quay.io/biocontainers/nanoplot:1.41.0--pyhdfd78af_0,2,14400000,-,12884901888,1,1770844083038,1770844084000,1770844276000,192962,192000,-,97.8,2.9,1973747712,33523634176,2009247744,54771269632,1155815171,19645833,8397,551,33579008,10301440,2625,16908,/workspace/work/8d/4fa0335e4a9c18acd083132384b4e4,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
3,gpgnode-14,nf-4cb8bb840f7fde4f28f61561b22a192d-45102,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT,A549_R1,NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R1),COMPLETED,0,-,quay.io/biocontainers/nanoplot:1.41.0--pyhdfd78af_0,2,14400000,-,12884901888,1,1770843577767,1770843579000,1770844277000,699233,696000,-,61.9,3.0,2125660160,33681313792,2161115136,54947201024,2412827457,27570738,8818,551,16162816,10321920,2120,37302,/workspace/work/4c/b8bb840f7fde4f28f61561b22a192d,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
11,gpgnode-14,nf-7ead4d80b44e61c8a2486a624b252c14-55cb7,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX,genome.fa,NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1770844277931,1770844279000,1770844301000,23069,22000,-,73.0,0.0,4751360,12550144,4751360,12554240,3147395597,5634,48248,19,0,12288,285,2021,/workspace/work/7e/ad4d80b44e61c8a2486a624b252c14,-,-,Intel(R) Xeon(R) CPU E5-2640 v2 @ 2.00GHz
