name;hash;path;type;size
NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);af250a02ffd5975d03ab723758a1058e;/workspace/work/af/250a02ffd5975d03ab723758a1058e/samplesheet.valid.csv;f;674
NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);af250a02ffd5975d03ab723758a1058e;/workspace/work/af/250a02ffd5975d03ab723758a1058e/versions.yml;f;74
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1);0aad41577b0aad2fe90895e5f7bef391;/workspace/work/0a/ad41577b0aad2fe90895e5f7bef391/A549_R1_fastqc.html;f;620433
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1);0aad41577b0aad2fe90895e5f7bef391;/workspace/work/0a/ad41577b0aad2fe90895e5f7bef391/A549_R1_fastqc.zip;f;389027
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1);0aad41577b0aad2fe90895e5f7bef391;/workspace/work/0a/ad41577b0aad2fe90895e5f7bef391/versions.yml;f;76
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2);88b7b03fbc3e74d2f2b2eda869b61975;/workspace/work/88/b7b03fbc3e74d2f2b2eda869b61975/A549_R2_fastqc.html;f;653083
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2);88b7b03fbc3e74d2f2b2eda869b61975;/workspace/work/88/b7b03fbc3e74d2f2b2eda869b61975/A549_R2_fastqc.zip;f;408860
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2);88b7b03fbc3e74d2f2b2eda869b61975;/workspace/work/88/b7b03fbc3e74d2f2b2eda869b61975/versions.yml;f;76
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);56f935c4709df03b77959d15ccd95642;/workspace/work/56/f935c4709df03b77959d15ccd95642/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);56f935c4709df03b77959d15ccd95642;/workspace/work/56/f935c4709df03b77959d15ccd95642/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);0c46ac6712ce2e6905a53a00c1ac8589;/workspace/work/0c/46ac6712ce2e6905a53a00c1ac8589/genome.fa.fai;f;714
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);0c46ac6712ce2e6905a53a00c1ac8589;/workspace/work/0c/46ac6712ce2e6905a53a00c1ac8589/versions.yml;f;78
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa);af632f7863ae6c57384d7c2d9b6aeb0f;/workspace/work/af/632f7863ae6c57384d7c2d9b6aeb0f/genome.fa.sizes;f;302
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa);af632f7863ae6c57384d7c2d9b6aeb0f;/workspace/work/af/632f7863ae6c57384d7c2d9b6aeb0f/versions.yml;f;77
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3);a9226bfa99b9e9e5eaee9918565a2ded;/workspace/work/a9/226bfa99b9e9e5eaee9918565a2ded/A549_R3_fastqc.html;f;754162
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3);a9226bfa99b9e9e5eaee9918565a2ded;/workspace/work/a9/226bfa99b9e9e5eaee9918565a2ded/A549_R3_fastqc.zip;f;428017
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3);a9226bfa99b9e9e5eaee9918565a2ded;/workspace/work/a9/226bfa99b9e9e5eaee9918565a2ded/versions.yml;f;76
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2);af48b80dd2e6ab76be8a9a0524ba53a0;/workspace/work/af/48b80dd2e6ab76be8a9a0524ba53a0/LengthvsQualityScatterPlot_dot.html;f;457339
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2);af48b80dd2e6ab76be8a9a0524ba53a0;/workspace/work/af/48b80dd2e6ab76be8a9a0524ba53a0/LengthvsQualityScatterPlot_kde.html;f;680217
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2);af48b80dd2e6ab76be8a9a0524ba53a0;/workspace/work/af/48b80dd2e6ab76be8a9a0524ba53a0/NanoPlot-report.html;f;1393259
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2);af48b80dd2e6ab76be8a9a0524ba53a0;/workspace/work/af/48b80dd2e6ab76be8a9a0524ba53a0/Non_weightedHistogramReadlength.html;f;16055
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2);af48b80dd2e6ab76be8a9a0524ba53a0;/workspace/work/af/48b80dd2e6ab76be8a9a0524ba53a0/Non_weightedLogTransformed_HistogramReadlength.html;f;19506
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2);af48b80dd2e6ab76be8a9a0524ba53a0;/workspace/work/af/48b80dd2e6ab76be8a9a0524ba53a0/WeightedHistogramReadlength.html;f;16378
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2);af48b80dd2e6ab76be8a9a0524ba53a0;/workspace/work/af/48b80dd2e6ab76be8a9a0524ba53a0/WeightedLogTransformed_HistogramReadlength.html;f;23788
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2);af48b80dd2e6ab76be8a9a0524ba53a0;/workspace/work/af/48b80dd2e6ab76be8a9a0524ba53a0/Yield_By_Length.html;f;170288
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2);af48b80dd2e6ab76be8a9a0524ba53a0;/workspace/work/af/48b80dd2e6ab76be8a9a0524ba53a0/LengthvsQualityScatterPlot_dot.png;f;53529
