name;hash;path;type;size
NFCORE_NANOSEQ:NANOSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_full.csv);af250a02ffd5975d03ab723758a1058e;/workspace/work/stage-8fab45a3-3e11-4215-876c-74f7a3366c44/83/0c238fec44acd7040cc7f5c9bfa5e7/samplesheet_full.csv;f;634
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R1);4cb8bb840f7fde4f28f61561b22a192d;/workspace/work/stage-8fab45a3-3e11-4215-876c-74f7a3366c44/e7/97b063cc218a7b5dd86549a7c66dde/SGNex_A549_cDNA_replicate1_run2.fastq.gz;f;2334523613
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R1);0aad41577b0aad2fe90895e5f7bef391;/workspace/work/stage-8fab45a3-3e11-4215-876c-74f7a3366c44/e7/97b063cc218a7b5dd86549a7c66dde/SGNex_A549_cDNA_replicate1_run2.fastq.gz;f;2334523613
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R2);88b7b03fbc3e74d2f2b2eda869b61975;/workspace/work/stage-8fab45a3-3e11-4215-876c-74f7a3366c44/13/c21e0cf2d07e480288f47335b26de0/SGNex_A549_directcDNA_replicate3_run2.fastq.gz;f;2367200158
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R2);af48b80dd2e6ab76be8a9a0524ba53a0;/workspace/work/stage-8fab45a3-3e11-4215-876c-74f7a3366c44/13/c21e0cf2d07e480288f47335b26de0/SGNex_A549_directcDNA_replicate3_run2.fastq.gz;f;2367200158
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);56f935c4709df03b77959d15ccd95642;/workspace/work/stage-8fab45a3-3e11-4215-876c-74f7a3366c44/f4/aad022c8eec1723627ff0a6abf599e/genome.fa;f;3147288982
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:SAMTOOLS_FAIDX (genome.fa);0c46ac6712ce2e6905a53a00c1ac8589;/workspace/work/stage-8fab45a3-3e11-4215-876c-74f7a3366c44/f4/aad022c8eec1723627ff0a6abf599e/genome.fa;f;3147288982
NFCORE_NANOSEQ:NANOSEQ:PREPARE_GENOME:GET_CHROM_SIZES (genome.fa);af632f7863ae6c57384d7c2d9b6aeb0f;/workspace/work/stage-8fab45a3-3e11-4215-876c-74f7a3366c44/f4/aad022c8eec1723627ff0a6abf599e/genome.fa;f;3147288982
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:NANOPLOT (A549_R3);8d4fa0335e4a9c18acd083132384b4e4;/workspace/work/stage-8fab45a3-3e11-4215-876c-74f7a3366c44/13/e56a20b1bcdda7a5a25c7389f03c8d/SGNex_A549_directcDNA_replicate5_run3.fastq.gz;f;1085409224
NFCORE_NANOSEQ:NANOSEQ:QCFASTQ_NANOPLOT_FASTQC:FASTQC (A549_R3);a9226bfa99b9e9e5eaee9918565a2ded;/workspace/work/stage-8fab45a3-3e11-4215-876c-74f7a3366c44/13/e56a20b1bcdda7a5a25c7389f03c8d/SGNex_A549_directcDNA_replicate5_run3.fastq.gz;f;1085409224
