start_ms,end_ms,duration_ms,start_time,end_time
1763569413000,1763569414000,1000,2025-11-19 16:23:33,2025-11-19 16:23:34
1763569981000,1763569992000,11000,2025-11-19 16:33:01,2025-11-19 16:33:12
1763569997000,1763570004000,7000,2025-11-19 16:33:17,2025-11-19 16:33:24
1763570023000,1763570064000,41000,2025-11-19 16:33:43,2025-11-19 16:34:24
1763570090000,1763570126000,36000,2025-11-19 16:34:50,2025-11-19 16:35:26
1763570134000,1763570146000,12000,2025-11-19 16:35:34,2025-11-19 16:35:46
1763570153000,1763570157000,4000,2025-11-19 16:35:53,2025-11-19 16:35:57
1763570157000,1763570187000,30000,2025-11-19 16:35:57,2025-11-19 16:36:27
1763587757000,1763587759000,2000,2025-11-19 21:29:17,2025-11-19 21:29:19
1763589242000,1763589263000,21000,2025-11-19 21:54:02,2025-11-19 21:54:23
