start_ms,end_ms,duration_ms,start_time,end_time
1763561662000,1763569413000,7751000,2025-11-19 14:14:22,2025-11-19 16:23:33
1763569414000,1763569981000,567000,2025-11-19 16:23:34,2025-11-19 16:33:01
1763569992000,1763569997000,5000,2025-11-19 16:33:12,2025-11-19 16:33:17
1763570004000,1763570023000,19000,2025-11-19 16:33:24,2025-11-19 16:33:43
1763570064000,1763570090000,26000,2025-11-19 16:34:24,2025-11-19 16:34:50
1763570126000,1763570134000,8000,2025-11-19 16:35:26,2025-11-19 16:35:34
1763570146000,1763570153000,7000,2025-11-19 16:35:46,2025-11-19 16:35:53
1763570157000,1763570157000,0,2025-11-19 16:35:57,2025-11-19 16:35:57
1763570187000,1763587757000,17570000,2025-11-19 16:36:27,2025-11-19 21:29:17
1763587759000,1763589242000,1483000,2025-11-19 21:29:19,2025-11-19 21:54:02
1763589263000,1763589492000,229000,2025-11-19 21:54:23,2025-11-19 21:58:12
