id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,core_kwh,mem_kwh,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
1,NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1780908301000,1780908307000,1,20.2,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.3874024831649832e-06,3.4300000000000006e-06,0.0008671324469696971,0.0008671324469696971,0.0,180.0,
2,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED,1780908303000,1780908333000,16,27.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,9.272244318181819e-06,6.860000000000001e-05,0.01401700397727273,0.01401700397727273,0.0,180.0,
10,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:TSS_EXTRACT,1780908337000,1780908342000,1,93.2,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,5.334402286756453e-06,2.858333333333334e-06,0.0014746924116161618,0.0014746924116161618,0.0,180.0,
3,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1780908343000,1780908391000,1,28.7,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.5769683670033672e-05,2.7440000000000005e-05,0.007777743060606062,0.007777743060606062,0.0,180.0,
15,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GET_AUTOSOMES,1780908401000,1780908409000,1,63.1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,5.77855423681257e-06,4.573333333333334e-06,0.0018633397626262628,0.0018633397626262628,0.0,180.0,
4,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1780908367000,1780908409000,32,173.3,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,8.331970061026938e-05,0.00016807000000000004,0.045250146109848496,0.045250146109848496,0.0,180.0,
16,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,1780908401000,1780908409000,1,47.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,4.340784006734006e-06,4.573333333333334e-06,0.0016045411212121212,0.0016045411212121212,0.0,180.0,
5,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1780908367000,1780908465000,48,622.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.0007137183939674524,0.0008277733333333332,0.27746851091414143,0.27746851091414143,0.0,180.0,
7,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1780908375000,1780908461000,32,203.6,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00020488372185044893,0.0003632066666666667,0.10225626993308082,0.10225626993308082,0.0,180.0,
6,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1780908375000,1780908578000,48,508.8,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.0011823416488215487,0.0016246766666666668,0.5052632967878788,0.5052632967878788,0.0,180.0,
9,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1780908414000,1780908732000,32,112.1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00040806803827861957,0.00127253,0.3025076468901515,0.3025076468901515,0.0,180.0,
11,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1780908470000,1780908731000,32,199.9,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.0006104984017597854,0.0011022899999999997,0.3083019123167613,0.3083019123167613,0.0,180.0,
14,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1780908733000,1780908869000,32,214.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.0003411889200897869,0.0005743733333333333,0.16480120561616163,0.16480120561616163,0.0,180.0,
17,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1780908738000,1780908882000,32,206.5,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.0003403943914141414,0.0005762400000000001,0.16499419045454547,0.16499419045454547,0.0,180.0,
12,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1780908471000,1780909031000,48,580.2,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.003801867537457913,0.004730133333333333,1.5357601567424244,1.5357601567424244,0.0,180.0,
20,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1780909034000,1780909150000,48,4123.7,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.005597270322576459,0.0009798133333333333,1.1838750580637627,1.1838750580637627,0.0,180.0,
8,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1780908580000,1780909200000,48,628.9,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.004463475259329405,0.0049620666666666665,1.7045788523424346,1.7045788523424346,0.0,177.5,
22,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1780909167000,1780909189000,32,631.8,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00015911171249999997,8.803666666666668e-05,0.04448670824999999,0.04448670824999999,0.0,180.0,
13,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1780909152000,1780909200000,48,682.2,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.00038316354469696977,0.00040544,1.2287428980809656,1.2287428980809656,0.0,177.5,
24,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1780909207000,1780909214000,16,455.1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,3.646739348695287e-05,1.600666666666667e-05,0.00918296052688342,0.00918296052688342,0.0,175.0,
18,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1780909206000,1780909624000,48,669.7,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.003204471610262346,0.0033453933333333335,1.146226365129244,1.146226365129244,0.0,175.0,
19,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1780909581000,1780909658000,48,3538.6,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.0031882577806905867,0.0006503933333333332,0.671763944954186,0.671763944954186,0.0,175.0,
27,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1780909667000,1780909687000,32,531.3,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00012163810879629629,8.003333333333335e-05,0.035292502372685185,0.035292502372685185,0.0,175.0,
28,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1780909709000,1780909715000,16,557.5,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,3.829093486952862e-05,1.3720000000000002e-05,0.00910191360216751,0.00910191360216751,0.0,175.0,
21,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1780909626000,1780909903000,48,4245.6,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.013462282237289562,0.0022169233333333336,2.7438609748590066,2.7438609748590066,0.0,175.0,
23,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1780909660000,1780909974000,48,4611.8,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.01694460084793421,0.0026522533333333334,3.42944948172182,3.42944948172182,0.0,175.0,
29,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1780909907000,1780909985000,32,554.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.0004950142166666666,0.00031213000000000004,0.14125023791666666,0.14125023791666666,0.0,175.0,
31,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1780909989000,1780910001000,16,495.2,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,6.802393164983165e-05,2.7440000000000005e-05,0.01670618803872054,0.01670618803872054,0.0,175.0,
30,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1780909987000,1780910082000,32,560.2,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.0006227273491775395,0.0004012166666666666,0.17919020277273606,0.17919020277273606,0.0,175.0,
25,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1780909906000,1780910093000,48,3830.9,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.008200536570177469,0.0014966233333333335,1.6970029831143905,1.6970029831143905,0.0,175.0,
32,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1780910087000,1780910111000,16,194.7,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,5.349054722222222e-05,5.488000000000001e-05,0.01896484576388889,0.01896484576388889,0.0,175.0,
26,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1780909976000,1780910147000,48,4028.8,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,90194313216.0,,,0.008061262227525253,0.00144438,1.6634873898169193,1.6634873898169193,0.0,175.0,
33,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1780910107000,1780910168000,32,503.7,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.00035172370030513476,0.00024410166666666668,0.10426943922006524,0.10426943922006524,0.0,175.0,
35,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1780910187000,1780910198000,16,374.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,4.709384336419754e-05,2.515333333333334e-05,0.012643255922067904,0.012643255922067904,0.0,175.0,
34,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1780910167000,1780910225000,32,532.3,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,0.0003612565163211981,0.00024495333333333333,0.106086723689543,0.106086723689543,0.0,175.0,
38,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,1780910227000,1780910234000,32,227.7,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,1.8650578211805553e-05,2.9563333333333332e-05,0.008437434520399304,0.008437434520399304,0.0,175.0,
36,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1780910227000,1780910239000,16,366.3,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,25769803776.0,,,5.031737916666668e-05,2.7440000000000005e-05,0.01360754135416667,0.01360754135416667,0.0,175.0,
37,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,1780910227000,1780910234000,32,219.1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,1.7556593963945003e-05,2.8011666666666668e-05,0.007974445610357043,0.007974445610357043,0.0,175.0,
39,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,1780910227000,1780910234000,32,215.9,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,1.7300176343294053e-05,2.8011666666666668e-05,0.007929572526743126,0.007929572526743126,0.0,175.0,
40,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,1780910229000,1780910236000,32,220.0,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,1.8019882330246915e-05,2.9563333333333332e-05,0.008327062741126543,0.008327062741126543,0.0,175.0,
41,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,1780910236000,1780910246000,32,55.2,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,6.3188627946127946e-06,4.001666666666667e-05,0.008108717655723907,0.008108717655723907,0.0,175.0,
42,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,1780910240000,1780910247000,32,221.3,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,45097156608.0,,,1.8126363453107463e-05,2.9563333333333332e-05,0.00834569693762714,0.00834569693762714,0.0,175.0,
45,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,1780910247000,1780910262000,1,102.5,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.7600093381734007e-05,8.575000000000002e-06,0.004580641341803452,0.004580641341803452,0.0,175.0,
46,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,1780910247000,1780910261000,1,71.3,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,1.1426610220258137e-05,8.003333333333335e-06,0.003400240121878508,0.003400240121878508,0.0,175.0,
48,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,1780910248000,1780910253000,1,59.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,3.475263020833334e-06,3.0166666666666664e-06,0.0011360876953125,0.0011360876953125,0.0,175.0,
44,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,1780910247000,1780910253000,1,47.4,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,3.255588005050505e-06,3.4300000000000006e-06,0.0011699779008838384,0.0011699779008838384,0.0,175.0,
56,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,1780910248000,1780910253000,1,96.7,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,5.6575409783599905e-06,3.0166666666666664e-06,0.0015179863378796648,0.0015179863378796648,0.0,175.0,
51,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,1780910248000,1780910253000,1,54.8,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,6442450944.0,,,3.1365369668911337e-06,2.858333333333334e-06,0.0010491023025392817,0.0010491023025392817,0.0,175.0,
