id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries,core_kwh,mem_kwh,average_co2e,marginal_co2e,embodied_co2e,avg_ci,ci_timeseries
3,NFCORE_ATACSEQ:ATACSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,1771603629000,1771603631000,1,63.7,,6442450944.0,,,6.300361637205391e-07,1.306666666666667e-06,1.9367028303872058e-06,1.9367028303872058e-06,0.0,1.0,
2,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GTF2BED,1771603634000,1771603646000,2,50.2,,12884901888.0,,,3.0140441287878785e-06,1.5680000000000002e-05,1.869404412878788e-05,1.869404412878788e-05,0.0,1.0,
16,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:TSS_EXTRACT,1771603663000,1771603669000,1,1.4,,6442450944.0,,,4.1060037878787915e-08,3.920000000000001e-06,3.961060037878789e-06,3.961060037878789e-06,0.0,1.0,
1,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,1771603793000,1771603805000,1,93.7,,6442450944.0,,,5.5605389520202045e-06,7.840000000000001e-06,1.3400538952020207e-05,1.3400538952020207e-05,0.0,1.0,
18,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GET_AUTOSOMES,1771603814000,1771603815000,1,21.7,,6442450944.0,,,1.073138520622896e-07,6.533333333333335e-07,7.606471853956231e-07,7.606471853956231e-07,0.0,1.0,
17,NFCORE_ATACSEQ:ATACSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS,1771603826000,1771603830000,1,7.1,,6442450944.0,,,1.3882203282828293e-07,2.613333333333334e-06,2.7521553661616166e-06,2.7521553661616166e-06,0.0,1.0,
5,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1771603819000,1771603846000,6,193.6,,38654705664.0,,,2.6511375000000003e-05,0.00010584,0.000132351375,0.000132351375,0.0,1.0,
6,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1771603845000,1771603893000,6,196.3,,38654705664.0,,,4.6596960353535376e-05,0.00018816000000000001,0.00023475696035353538,0.00023475696035353538,0.0,1.0,
4,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1771603809000,1771603904000,12,690.2,,77309411328.0,,,0.0003280674958175504,0.0007448,0.0010728674958175503,0.0010728674958175503,0.0,1.0,
7,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1771603844000,1771604019000,12,720.1,,77309411328.0,,,0.0006231992328230222,0.0013720000000000002,0.0019951992328230226,0.0019951992328230226,0.0,1.0,
8,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1771603901000,1771604054000,6,196.9,,38654705664.0,,,0.00015279188281250007,0.0005997600000000001,0.0007525518828125001,0.0007525518828125001,0.0,1.0,
11,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1771603902000,1771604073000,6,154.5,,38654705664.0,,,0.00013399473366477278,0.0006703200000000001,0.0008043147336647728,0.0008043147336647728,0.0,1.0,
14,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1771603958000,1771604125000,6,156.0,,38654705664.0,,,0.00013213084280303032,0.0006546400000000001,0.0007867708428030304,0.0007867708428030304,0.0,1.0,
13,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,1771603961000,1771604158000,6,203.8,,38654705664.0,,,0.0002008792365688131,0.0007722400000000001,0.0009731192365688132,0.0009731192365688132,0.0,1.0,
19,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1771604142000,1771604358000,12,1188.5,,77309411328.0,,,0.001254853414772728,0.00169344,0.002948293414772728,0.002948293414772728,0.0,1.0,
21,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1771604361000,1771604373000,6,448.3,,38654705664.0,,,2.6603944633838395e-05,4.7040000000000004e-05,7.36439446338384e-05,7.36439446338384e-05,0.0,1.0,
22,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1771604378000,1771604383000,2,118.8,,12884901888.0,,,3.0126562500000007e-06,6.533333333333335e-06,9.545989583333335e-06,9.545989583333335e-06,0.0,1.0,
10,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1771603902000,1771604396000,12,770.1,,77309411328.0,,,0.0018813522742739907,0.00387296,0.005754312274273991,0.005754312274273991,0.0,1.0,
20,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1771604137000,1771604435000,12,1192.8,,77309411328.0,,,0.00180279784469697,0.0023363200000000002,0.00413911784469697,0.00413911784469697,0.0,1.0,
24,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1771604445000,1771604468000,6,522.1,,38654705664.0,,,6.0903838462752546e-05,9.016e-05,0.00015106383846275254,0.00015106383846275254,0.0,1.0,
25,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1771604475000,1771604482000,2,131.0,,12884901888.0,,,4.65085148358586e-06,9.146666666666668e-06,1.3797518150252529e-05,1.3797518150252529e-05,0.0,1.0,
15,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1771603961000,1771604485000,12,749.6,,77309411328.0,,,0.0019652848588383835,0.00410816,0.006073444858838383,0.006073444858838383,0.0,1.0,
12,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1771603961000,1771604498000,12,757.8,,77309411328.0,,,0.0020360738680397722,0.004210080000000001,0.006246153868039773,0.006246153868039773,0.0,1.0,
9,NFCORE_ATACSEQ:ATACSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE,1771603938000,1771604554000,12,771.9,,77309411328.0,,,0.002324244504166668,0.00482944,0.007153684504166668,0.007153684504166668,0.0,1.0,
26,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1771604495000,1771604917000,12,1286.6,,77309411328.0,,,0.0027537159094065664,0.0033084800000000004,0.006062195909406567,0.006062195909406567,0.0,1.0,
29,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1771604929000,1771604985000,6,529.2,,38654705664.0,,,0.00014485981363636374,0.00021951999999999999,0.00036437981363636376,0.00036437981363636376,0.0,1.0,
30,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1771604998000,1771605011000,2,140.6,,12884901888.0,,,8.93446871843435e-06,1.6986666666666668e-05,2.5921135385101016e-05,2.5921135385101016e-05,0.0,1.0,
27,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1771604502000,1771605078000,12,1274.4,,77309411328.0,,,0.003672762872727272,0.00451584,0.008188602872727272,0.008188602872727272,0.0,1.0,
23,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1771604407000,1771605122000,12,1251.5,,77309411328.0,,,0.00442520043258102,0.0056056,0.010030800432581019,0.010030800432581019,0.0,1.0,
31,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1771605090000,1771605148000,6,536.5,,38654705664.0,,,0.00015210299984217183,0.00022736000000000002,0.00037946299984217184,0.00037946299984217184,0.0,1.0,
33,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1771605152000,1771605166000,2,141.7,,12884901888.0,,,9.69701227904041e-06,1.8293333333333337e-05,2.7990345612373747e-05,2.7990345612373747e-05,0.0,1.0,
32,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1771605126000,1771605205000,6,500.5,,38654705664.0,,,0.00019553622366898154,0.00030968,0.0005052162236689815,0.0005052162236689815,0.0,1.0,
34,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,1771605216000,1771605235000,2,130.5,,12884901888.0,,,1.2261967566287884e-05,2.482666666666667e-05,3.7088634232954554e-05,3.7088634232954554e-05,0.0,1.0,
28,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BWA_MEM,1771604556000,1771605567000,12,1250.5,,77309411328.0,,,0.006325567508404355,0.00792624,0.014251807508404355,0.014251807508404355,0.0,1.0,
35,NFCORE_ATACSEQ:ATACSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,1771605572000,1771605670000,6,499.4,,38654705664.0,,,0.00024487207256944436,0.00038416000000000004,0.0006290320725694444,0.0006290320725694444,0.0,1.0,
42,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,1771605678000,1771605680000,6,175.7,,38654705664.0,,,1.7581924084595954e-06,7.84e-06,9.598192408459594e-06,9.598192408459594e-06,0.0,1.0,
39,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,1771605678000,1771605680000,6,176.0,,38654705664.0,,,1.761194444444444e-06,7.84e-06,9.601194444444444e-06,9.601194444444444e-06,0.0,1.0,
40,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,1771605678000,1771605680000,6,170.0,,38654705664.0,,,1.7011537247474744e-06,7.84e-06,9.541153724747474e-06,9.541153724747474e-06,0.0,1.0,
38,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,1771605685000,1771605687000,6,162.4,,38654705664.0,,,1.6062460437710444e-06,7.84e-06,9.446246043771044e-06,9.446246043771044e-06,0.0,1.0,
41,NFCORE_ATACSEQ:ATACSEQ:PICARD_MERGESAMFILES_LIBRARY,1771605685000,1771605687000,6,170.7,,38654705664.0,,,1.6883386679292934e-06,7.84e-06,9.528338667929293e-06,9.528338667929293e-06,0.0,1.0,
